,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suma de CONTEO,,,,,,SEMANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COD_DPTO_O,NDEP_PROCE,COD_MUN_O,NMUN_PROCE,COD_EVE,NOM_EVE,SEMANA_01,SEMANA_02,SEMANA_03,SEMANA_04,SEMANA_05,SEMANA_06,SEMANA_07,SEMANA_08,SEMANA_09,SEMANA_10,SEMANA_11,SEMANA_12,SEMANA_13,SEMANA_14,SEMANA_15,SEMANA_16,SEMANA_17,SEMANA_18,SEMANA_19,SEMANA_20,SEMANA_21,SEMANA_22,SEMANA_23,SEMANA_24,SEMANA_25,SEMANA_26,SEMANA_27,SEMANA_28,SEMANA_29,SEMANA_30,SEMANA_31,SEMANA_32,SEMANA_33,SEMANA_34,SEMANA_35,SEMANA_36,SEMANA_37,SEMANA_38,SEMANA_39,SEMANA_40,SEMANA_41,SEMANA_42,SEMANA_43,SEMANA_44,SEMANA_45,SEMANA_46,SEMANA_47,SEMANA_48,SEMANA_49,SEMANA_50,SEMANA_51,SEMANA_52,
08,ATLANTICO,685,SANTO TOMAS,875,VCM VIF VSX,2,2,2,0,0,0,3,2,0,0,0,1,1,0,1,4,1,1,0,2,0,3,1,3,0,2,1,1,2,1,0,0,0,1,1,1,0,2,0,0,1,1,0,2,0,4,1,0,3,0,2,2,
08,ATLANTICO,758,SOLEDAD,100,ACCIDENTE OFIDICO,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
08,ATLANTICO,758,SOLEDAD,110,BAJO PESO AL NACER,6,5,4,5,5,6,6,3,4,4,2,3,3,4,2,7,5,3,4,9,6,2,4,5,6,2,2,4,2,2,2,6,6,3,3,10,4,1,7,5,3,1,1,10,3,2,3,3,4,3,5,2,
08,ATLANTICO,758,SOLEDAD,112,MORTALIDAD POR DESNUTRICIÓN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,113,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,0,2,2,2,1,3,0,1,2,1,4,2,1,8,3,2,4,3,2,4,3,2,2,1,4,3,2,3,3,1,4,3,1,6,1,1,5,1,3,4,6,1,12,1,6,8,4,4,3,0,2,2,
08,ATLANTICO,758,SOLEDAD,155,CÁNCER DE LA MAMA Y CUELLO UTERINO,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,0,
08,ATLANTICO,758,SOLEDAD,210,DENGUE,18,25,17,21,11,17,11,8,2,6,2,1,1,2,4,2,4,3,1,0,2,5,4,3,3,8,10,6,9,7,9,6,6,4,3,6,5,5,5,11,11,13,13,18,26,28,36,33,37,38,41,38,
08,ATLANTICO,758,SOLEDAD,217,CHIKUNGUNYA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,220,DENGUE GRAVE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
08,ATLANTICO,758,SOLEDAD,228,EXPOSICIÓN A FLÚOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,298,EVENTO ADVERSO SEGUIDO A LA VACUNACION.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,300,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,23,19,27,18,22,24,27,19,17,20,19,15,18,28,26,27,23,25,14,20,16,11,28,16,6,10,16,13,24,18,18,16,21,27,19,19,15,15,14,14,28,18,14,21,21,12,18,21,24,11,26,20,
08,ATLANTICO,758,SOLEDAD,330,HEPATITIS A,1,0,0,0,2,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,2,0,1,0,0,1,1,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,
08,ATLANTICO,758,SOLEDAD,340,HEPATITIS B,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,
08,ATLANTICO,758,SOLEDAD,341,HEPATITIS C,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,
08,ATLANTICO,758,SOLEDAD,343,HIPOTIROIDISMO CONGENITO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,345,ESI - IRAG (VIGILANCIA CENTINELA),0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,1,0,0,0,1,0,0,4,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,348,INFECCION RESPIRATORIA AGUDA GRAVE INUSITADA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,356,INTENTO DE SUICIDIO,7,3,4,9,4,8,7,2,10,4,7,8,10,13,13,9,7,11,8,9,7,8,9,8,9,2,10,5,10,6,10,7,17,7,3,8,14,9,8,5,7,3,14,13,7,6,4,8,8,6,12,12,
08,ATLANTICO,758,SOLEDAD,360,INTOXICACION POR PLAGUICIDAS,0,1,0,1,0,1,0,2,0,2,1,1,0,0,0,0,1,0,0,2,2,1,0,1,0,0,0,0,2,1,3,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2,1,1,1,0,0,
08,ATLANTICO,758,SOLEDAD,370,INTOXICACION POR FARMACOS,0,2,1,1,2,1,2,0,1,2,0,0,2,2,1,1,2,2,1,0,2,1,3,2,2,0,2,4,2,3,0,4,1,0,2,2,1,2,1,5,3,0,6,1,1,1,3,3,1,1,0,1,
08,ATLANTICO,758,SOLEDAD,380,INTOXICACION POR METANOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,400,INTOXICACION POR SOLVENTES,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,2,0,2,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,2,
08,ATLANTICO,758,SOLEDAD,410,INTOXICACION POR OTRAS SUSTANCIAS QUIMICAS,2,1,2,1,1,1,1,0,0,2,2,0,3,1,3,2,0,1,1,3,0,0,0,2,2,0,0,0,1,2,1,2,1,1,1,2,0,2,2,2,1,2,0,2,1,1,0,1,0,4,2,1,
08,ATLANTICO,758,SOLEDAD,412,INTOXICACION POR MONOXIDO DE CARBONO Y OTROS GASES,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
08,ATLANTICO,758,SOLEDAD,414,INTOXICACION POR SUSTANCIAS PSICOACTIVAS,1,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,1,2,0,1,1,0,1,2,0,0,1,1,0,0,1,0,1,1,1,0,3,2,0,0,0,2,0,2,1,0,0,1,1,0,0,2,
08,ATLANTICO,758,SOLEDAD,450,LEPRA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,452,LESIONES POR ARTEFACTOS EXPLOSIVOS (PÓLVORA Y MINAS ANTIPERSONAL),0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
08,ATLANTICO,758,SOLEDAD,456,LEUCEMIA AGUDA PEDIATRICA LINFOIDE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,457,LEUCEMIA AGUDA PEDIATRICA MIELOIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,459,CANCER INFANTIL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,
08,ATLANTICO,758,SOLEDAD,460,MALARIA ASOCIADA (FORMAS MIXTAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
08,ATLANTICO,758,SOLEDAD,470,MALARIA FALCIPARUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,490,MALARIA VIVAX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,520,MENINGITIS POR NEUMOCOCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,530,MENINGITIS TUBERCULOSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,549,MORBILIDAD MATERNA EXTREMA,3,2,2,10,0,4,7,5,4,6,6,3,7,1,8,6,6,3,4,3,5,7,3,10,8,4,7,6,7,1,2,3,6,10,8,10,6,8,11,14,5,8,6,6,7,4,6,10,5,5,4,3,
08,ATLANTICO,758,SOLEDAD,550,MORTALIDAD MATERNA TEMPRANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,560,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,3,2,1,3,5,2,1,1,5,5,2,1,4,5,3,2,2,1,5,4,4,1,1,2,3,3,4,3,2,2,2,3,1,3,5,3,5,2,8,3,1,2,3,3,3,7,2,3,4,3,3,2,
08,ATLANTICO,758,SOLEDAD,580,MORTALIDAD POR DENGUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,590,MORTALIDAD POR EDA 0-4 AÑOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,600,MORTALIDAD POR IRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,620,PAROTIDITIS,2,4,1,2,1,0,4,3,0,1,2,1,3,3,2,2,2,3,2,1,2,2,1,2,3,1,2,1,2,4,2,0,1,0,0,1,3,1,1,0,2,3,4,1,1,6,1,4,4,0,1,2,
08,ATLANTICO,758,SOLEDAD,730,SARAMPION,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,735,ANOMALIAS CONGENITAS,2,2,0,0,3,2,0,0,1,0,2,1,0,1,1,0,1,0,1,0,0,3,2,0,0,1,2,1,1,0,0,1,0,0,2,0,1,1,1,0,1,1,1,1,0,2,1,0,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,740,SIFILIS CONGENITA,0,1,0,1,2,0,1,1,2,0,0,0,1,0,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,2,1,1,1,0,1,0,1,0,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,750,SIFILIS GESTACIONAL,2,3,2,3,0,4,5,3,4,1,1,2,4,3,5,1,0,6,0,5,3,2,0,0,5,0,0,4,1,2,7,2,2,3,6,3,0,5,0,3,0,9,3,3,1,1,0,2,3,0,1,2,
08,ATLANTICO,758,SOLEDAD,760,TETANOS ACCIDENTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,800,TOS FERINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
08,ATLANTICO,758,SOLEDAD,810,TUBERCULOSIS EXTRA PULMONAR,3,1,0,0,0,0,2,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,1,0,0,2,0,1,0,0,0,1,2,
08,ATLANTICO,758,SOLEDAD,820,TUBERCULOSIS PULMONAR,4,5,5,0,5,3,4,4,4,2,4,0,3,2,8,2,5,3,1,6,3,4,3,9,5,3,7,2,3,2,5,5,4,2,2,5,4,3,5,7,3,4,1,1,2,6,2,2,0,2,2,0,
08,ATLANTICO,758,SOLEDAD,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,758,SOLEDAD,831,VARICELA INDIVIDUAL,20,20,21,23,18,10,21,13,10,22,28,19,31,19,31,25,22,34,32,29,37,30,43,26,27,27,27,22,22,30,20,33,25,29,31,37,32,39,32,36,29,21,23,24,28,26,30,20,21,19,15,13,
08,ATLANTICO,758,SOLEDAD,850,VIH/SIDA/MORTALIDAD POR SIDA,2,3,2,5,4,2,2,4,3,1,2,1,4,5,3,1,3,4,3,1,1,8,2,4,5,7,1,1,4,4,5,2,10,7,7,10,3,2,4,4,2,1,3,2,7,2,4,4,6,3,7,1,
08,ATLANTICO,758,SOLEDAD,875,VCM VIF VSX,21,4,12,12,7,9,5,13,9,18,5,5,12,19,12,14,16,12,16,17,21,16,13,15,15,11,14,20,21,13,20,28,25,16,20,26,21,15,19,19,24,12,12,11,17,9,15,18,16,16,15,21,
08,ATLANTICO,770,SUAN,110,BAJO PESO AL NACER,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,770,SUAN,113,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
08,ATLANTICO,770,SUAN,210,DENGUE,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,1,0,3,0,1,0,0,0,0,0,1,1,0,2,1,0,1,1,1,
08,ATLANTICO,770,SUAN,300,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,1,0,3,0,1,2,2,1,0,2,0,0,2,1,1,1,0,1,2,1,1,0,1,2,1,2,0,2,1,0,2,2,0,5,0,1,0,2,2,0,2,0,1,1,1,0,0,1,1,2,0,0,
08,ATLANTICO,770,SUAN,356,INTENTO DE SUICIDIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,
08,ATLANTICO,770,SUAN,360,INTOXICACION POR PLAGUICIDAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,770,SUAN,410,INTOXICACION POR OTRAS SUSTANCIAS QUIMICAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,770,SUAN,450,LEPRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,770,SUAN,549,MORBILIDAD MATERNA EXTREMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,
08,ATLANTICO,770,SUAN,560,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
08,ATLANTICO,770,SUAN,620,PAROTIDITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,770,SUAN,740,SIFILIS CONGENITA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,770,SUAN,750,SIFILIS GESTACIONAL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,770,SUAN,810,TUBERCULOSIS EXTRA PULMONAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,770,SUAN,820,TUBERCULOSIS PULMONAR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,770,SUAN,831,VARICELA INDIVIDUAL,0,2,1,1,2,3,1,2,1,1,0,0,2,1,4,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,5,1,6,1,1,0,1,0,2,1,1,1,1,3,0,1,0,
08,ATLANTICO,770,SUAN,850,VIH/SIDA/MORTALIDAD POR SIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,770,SUAN,875,VCM VIF VSX,0,0,0,3,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,2,1,0,4,1,1,
08,ATLANTICO,832,TUBARA,100,ACCIDENTE OFIDICO,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,
08,ATLANTICO,832,TUBARA,110,BAJO PESO AL NACER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,832,TUBARA,155,CÁNCER DE LA MAMA Y CUELLO UTERINO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,832,TUBARA,210,DENGUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,832,TUBARA,220,DENGUE GRAVE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,832,TUBARA,298,EVENTO ADVERSO SEGUIDO A LA VACUNACION.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,832,TUBARA,300,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,1,1,0,1,4,0,2,2,0,2,2,0,1,1,1,1,1,2,1,2,2,0,2,0,4,0,1,0,1,0,1,1,1,1,1,1,1,2,0,1,0,2,0,1,0,2,2,0,0,1,0,2,
08,ATLANTICO,832,TUBARA,341,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,832,TUBARA,356,INTENTO DE SUICIDIO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
08,ATLANTICO,832,TUBARA,370,INTOXICACION POR FARMACOS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,832,TUBARA,414,INTOXICACION POR SUSTANCIAS PSICOACTIVAS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,832,TUBARA,452,LESIONES POR ARTEFACTOS EXPLOSIVOS (PÓLVORA Y MINAS ANTIPERSONAL),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,832,TUBARA,459,CANCER INFANTIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,832,TUBARA,549,MORBILIDAD MATERNA EXTREMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
08,ATLANTICO,832,TUBARA,560,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,832,TUBARA,580,MORTALIDAD POR DENGUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,832,TUBARA,600,MORTALIDAD POR IRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08,ATLANTICO,832,TUBARA,750,SIFILIS GESTACIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
