LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2007
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"260610 Glória do Goitá";1;-;-;-;1;-;-;-;-;1;-;-;3
"260620 Goiana";-;-;-;-;-;-;-;1;-;-;-;-;1
"260790 Jaboatão dos Guararapes";5;1;-;-;-;-;-;-;-;-;-;-;6
"260795 Jaqueira";2;1;5;1;5;1;-;1;-;-;-;-;16
"260820 Joaquim Nabuco";1;-;1;-;-;-;1;2;-;1;-;-;6
"260870 Lagoa dos Gatos";1;-;-;1;-;-;-;-;-;-;-;-;2
"260890 Limoeiro";-;-;-;1;-;-;-;-;-;-;-;-;1
"260900 Macaparana";-;1;-;1;-;1;2;-;-;-;-;-;5
"260910 Machados";1;-;-;-;-;1;1;1;-;-;-;-;4
"260920 Maraial";2;3;1;1;-;-;-;-;-;-;-;1;8
"260940 Moreno";3;4;1;2;1;-;5;1;2;-;1;-;20
"260970 Orobó";-;-;-;-;-;-;1;-;-;-;-;-;1
"261000 Palmares";-;1;4;1;-;-;-;-;-;-;-;-;6
"261060 Paudalho";1;-;-;-;-;-;-;-;-;1;-;-;2
"261110 Petrolina";-;-;-;-;-;-;-;-;-;1;-;-;1
"261150 Quipapá";-;-;1;-;-;-;1;1;1;-;-;-;4
"261180 Ribeirão";-;2;-;-;2;-;2;3;1;-;1;-;11
"261190 Rio Formoso";-;-;-;1;-;1;-;-;-;1;1;-;4
"261240 Sanharó";-;-;1;-;-;-;-;-;-;-;-;-;1
"261245 Santa Cruz";-;-;-;-;-;-;-;1;-;-;1;-;2
"261290 São Benedito do Sul";-;-;1;-;-;-;-;-;-;-;-;1;2
"261360 São José do Egito";-;-;-;-;-;-;-;-;1;-;-;-;1
"261370 São Lourenço da Mata";1;-;-;-;-;-;-;-;-;-;-;-;1
"261380 São Vicente Ferrer";2;-;1;-;2;1;1;-;2;3;-;-;12
"261390 Serra Talhada";-;-;-;-;-;-;-;-;-;-;1;-;1
"261400 Serrita";-;1;-;1;-;-;-;-;-;-;-;-;2
"261420 Sirinhaém";-;-;-;9;2;2;1;3;1;1;-;-;19
"261530 Timbaúba";1;-;-;-;-;-;-;-;-;-;-;-;1
"261570 Triunfo";-;-;-;-;-;-;1;-;-;-;-;-;1
"261630 Vicência";2;2;4;12;2;2;-;3;1;1;-;4;33
"261640 Vitória de Santo Antão";1;-;1;3;5;-;2;1;-;-;-;1;14
"261650 Xexéu";-;1;-;1;-;-;-;-;-;-;-;-;2
"260000 Município ignorado - PE";-;-;-;-;-;-;1;-;-;-;-;-;1
"270130 Cajueiro";-;-;-;1;-;-;-;-;-;-;-;-;1
"270170 Capela";-;1;-;-;-;-;-;-;-;-;-;-;1
"270210 Colônia Leopoldina";-;3;10;9;4;8;10;3;1;1;-;1;50
"270380 Joaquim Gomes";1;-;-;-;2;-;-;1;-;-;2;-;6
"270390 Jundiá";-;-;3;4;-;-;1;-;-;-;-;-;8
"270490 Mar Vermelho";-;-;-;-;1;-;-;-;-;-;-;-;1
"270470 Marechal Deodoro";-;-;-;1;-;-;-;-;-;-;-;-;1
"270510 Matriz de Camaragibe";-;-;-;-;-;1;-;2;-;-;-;-;3
"270560 Novo Lino";-;-;2;2;1;-;2;-;1;2;-;-;10
"270630 Palmeira dos Índios";-;-;-;1;-;-;1;-;-;-;-;-;2
"270644 Paripueira";-;-;-;-;-;1;-;-;-;-;-;-;1
"270760 Quebrangulo";-;-;-;-;-;-;1;-;1;-;1;-;3
"270800 Santana do Ipanema";-;-;-;-;-;-;1;-;-;-;-;-;1
"270810 Santana do Mundaú";-;-;-;-;-;-;-;-;-;1;-;-;1
"270850 São Luís do Quitunde";-;-;-;-;-;-;4;2;-;-;1;-;7
"270900 Tanque d'Arca";-;-;-;3;-;-;-;-;-;-;-;-;3
"270930 União dos Palmares";-;-;-;1;-;-;7;-;-;1;1;1;11
"270940 Viçosa";1;-;-;-;1;-;-;-;-;-;1;-;3
"280020 Aquidabã";1;-;-;-;-;-;-;-;-;-;-;-;1
"280050 Areia Branca";-;-;-;-;-;1;-;-;-;-;-;-;1
"280100 Campo do Brito";-;-;-;-;1;-;-;-;-;-;-;-;1
"280290 Itabaiana";-;1;-;-;-;-;-;-;-;-;-;-;1
"280390 Malhador";-;-;-;-;-;-;-;1;-;-;-;-;1
"280400 Maruim";1;-;-;-;-;-;-;-;-;-;-;-;1
"290070 Alagoinhas";-;-;-;-;-;-;1;-;1;-;-;-;2
"290090 Almadina";-;-;-;1;-;1;-;-;-;-;-;-;2
"290100 Amargosa";-;-;-;-;-;-;-;2;-;1;-;-;3
"290130 Andaraí";-;-;-;1;1;-;-;-;-;-;-;-;2
"290135 Andorinha";-;-;-;-;-;-;-;1;-;-;-;-;1
"290140 Angical";-;-;1;-;-;-;-;-;-;-;-;-;1
"290195 Apuarema";-;1;1;-;1;1;-;1;-;2;1;-;8
"290205 Araças";-;-;-;-;-;-;1;1;-;2;1;-;5
"290225 Arataca";1;-;1;2;2;1;-;1;-;1;-;-;9
"290230 Aratuípe";-;-;-;-;1;-;-;-;1;-;-;-;2
"290240 Aurelino Leal";-;1;-;-;-;2;-;-;-;-;-;-;3
"290280 Barra da Estiva";1;-;1;4;1;2;-;1;1;-;-;-;11
"290290 Barra do Choça";-;-;1;1;1;-;4;1;2;3;-;1;14
"290300 Barra do Mendes";1;-;-;-;-;-;-;-;-;-;-;-;1
"290320 Barreiras";-;-;-;-;-;1;-;1;1;1;-;1;5
"290330 Barro Preto";-;-;-;-;-;-;-;-;-;-;2;-;2
"290370 Boa Nova";-;-;-;-;-;-;-;-;1;-;1;-;2
"290390 Bom Jesus da Lapa";-;-;2;-;-;-;-;-;-;-;-;-;2
"290400 Boninal";-;-;-;-;-;-;-;-;-;2;-;-;2
"290420 Botuporã";1;-;-;1;-;-;-;-;-;-;-;-;2
"290460 Brumado";-;1;-;-;-;-;-;-;-;1;-;-;2
"290470 Buerarema";2;-;2;4;5;-;4;3;1;-;3;2;26
"290485 Cabaceiras do Paraguaçu";-;-;-;-;-;-;-;-;1;-;-;-;1
"290490 Cachoeira";1;-;2;-;2;-;-;1;-;3;-;-;9
"290510 Caém";-;-;-;-;-;-;-;-;-;-;-;1;1
"290520 Caetité";-;-;1;-;-;-;-;-;-;-;-;-;1
"290560 Camacan";-;-;-;-;-;1;-;1;-;-;-;-;2
"290580 Camamu";15;7;16;15;15;4;11;11;2;13;3;5;117
"290600 Campo Formoso";-;-;-;-;-;-;-;-;-;1;-;-;1
"290620 Canarana";-;-;1;-;-;-;-;-;-;-;-;-;1
"290630 Canavieiras";-;-;1;-;1;-;2;-;1;3;1;1;10
"290650 Candeias";-;-;-;-;-;-;-;-;-;-;-;1;1
"290687 Capim Grosso";-;2;1;1;-;2;-;-;-;1;-;-;7
"290689 Caraíbas";-;-;-;-;-;-;-;-;-;-;-;1;1
"290710 Carinhanha";-;-;-;-;-;-;-;1;-;-;-;-;1
"290730 Castro Alves";-;-;1;-;-;-;-;-;-;2;-;1;4
"290800 Coaraci";2;-;-;-;3;-;1;-;-;1;-;-;7
"290810 Cocos";1;2;5;1;3;1;3;1;1;3;1;-;22
"290820 Conceição da Feira";-;-;-;-;-;-;-;1;-;-;1;-;2
"290830 Conceição do Almeida";-;-;1;-;-;-;-;-;-;-;-;-;1
"290870 Condeúba";-;1;-;-;-;-;-;-;-;-;-;-;1
"290900 Cordeiros";-;-;1;-;-;-;-;-;-;-;-;-;1
"290910 Coribe";2;2;4;1;5;8;4;3;3;4;-;1;37
"290920 Coronel João Sá";-;-;-;-;-;-;-;-;1;-;-;-;1
"290930 Correntina";1;-;4;5;2;-;1;1;1;5;1;1;22
"290940 Cotegipe";-;-;-;-;-;-;-;-;-;-;1;-;1
"290950 Cravolândia";-;-;-;-;-;-;-;2;-;-;-;-;2
"291000 Dário Meira";-;1;-;-;-;-;-;1;-;1;-;1;4
"291005 Dias d'Ávila";-;-;-;-;-;-;-;-;-;1;-;-;1
"291020 Dom Macedo Costa";-;-;-;-;-;-;-;-;-;1;-;-;1
"291050 Entre Rios";-;-;-;-;-;-;-;-;-;1;-;-;1
"290050 Érico Cardoso";-;-;-;-;-;-;-;-;-;-;1;-;1
"291072 Eunápolis";-;-;-;-;1;-;2;-;1;-;1;-;5
"291077 Feira da Mata";1;-;-;-;-;-;-;-;-;-;-;-;1
"291085 Filadélfia";1;-;-;1;1;-;1;-;-;-;-;-;4
"291100 Floresta Azul";1;-;-;-;-;-;-;-;-;-;-;-;1
"291120 Gandu";-;-;4;-;5;2;-;1;1;1;-;-;14
"291180 Guaratinga";-;-;-;-;-;-;-;-;1;-;-;-;1
"291190 Iaçu";-;-;-;-;-;-;-;-;-;1;-;-;1
"291210 Ibicaraí";-;-;-;-;1;-;-;-;-;-;-;-;1
"291220 Ibicoara";1;3;-;1;-;2;-;-;1;-;-;-;8
"291230 Ibicuí";-;1;-;-;-;-;-;-;-;-;2;-;3
"291270 Ibirapitanga";-;-;-;-;-;-;-;1;-;-;-;-;1
"291290 Ibirataia";-;-;-;-;-;-;-;-;-;1;-;1;2
"291310 Ibititá";-;-;-;-;-;-;-;-;-;-;1;-;1
"291345 Igrapiúna";6;4;8;4;3;-;5;6;1;7;3;1;48
"291350 Iguaí";1;1;2;2;-;1;-;-;2;1;5;1;16
"291360 Ilhéus";1;2;-;-;-;2;3;2;3;3;2;3;21
"291390 Ipiaú";1;-;-;-;-;-;-;1;-;-;-;-;2
"291410 Ipupiara";-;1;-;1;-;-;-;-;-;-;-;-;2
"291440 Iraquara";-;3;3;5;3;2;1;1;1;1;-;-;20
"291465 Itabela";-;-;-;-;-;-;-;-;-;-;-;1;1
"291480 Itabuna";1;-;1;2;-;-;-;1;-;-;-;-;5
"291490 Itacaré";2;2;2;1;-;1;-;2;-;-;1;-;11
"291500 Itaeté";-;-;1;-;-;-;1;-;2;-;-;-;4
"291510 Itagi";1;2;1;1;4;2;3;1;1;1;3;1;21
"291520 Itagibá";-;-;-;-;-;-;1;-;-;-;-;-;1
"291530 Itagimirim";-;-;-;-;-;1;-;-;-;-;-;-;1
"291540 Itaju do Colônia";-;-;1;2;-;-;1;-;-;-;-;-;4
"291550 Itajuípe";-;-;1;-;-;-;-;-;-;-;-;-;1
"291560 Itamaraju";2;2;-;-;-;1;-;-;1;-;1;-;7
"291570 Itamari";-;-;-;-;-;-;-;-;-;-;1;-;1
"291580 Itambé";-;1;-;-;-;-;-;1;-;-;2;-;4
"291630 Itapebi";-;-;-;-;1;-;-;-;-;-;-;-;1
"291660 Itapitanga";1;-;-;-;-;-;-;-;-;-;-;-;1
"291690 Itiruçu";-;-;1;-;-;-;-;-;-;-;-;-;1
"291700 Itiúba";-;-;-;-;-;-;-;-;-;-;1;-;1
"291710 Itororó";-;1;-;-;-;1;-;1;-;-;-;-;3
"291720 Ituaçu";-;-;1;1;4;2;4;3;4;-;2;1;22
"291730 Ituberá";13;17;31;31;12;15;20;19;14;10;5;18;205
"291735 Jaborandi";-;1;1;1;-;-;-;-;-;-;-;-;3
"291750 Jacobina";-;1;2;1;-;3;-;-;1;1;-;-;9
"291760 Jaguaquara";1;-;2;1;-;-;-;-;-;-;-;-;4
"291780 Jaguaripe";-;-;-;-;-;-;-;-;-;-;-;1;1
"291800 Jequié";1;1;3;4;3;1;1;2;1;2;2;4;25
"291820 Jiquiriçá";2;6;2;7;1;2;2;4;2;1;2;1;32
"291830 Jitaúna";-;-;1;-;-;-;-;-;1;-;1;-;3
"291840 Juazeiro";-;-;-;-;1;-;-;-;-;-;-;-;1
"291855 Jussari";-;-;-;-;-;-;-;-;-;-;1;1;2
"291880 Laje";1;1;1;-;1;1;1;-;-;1;3;1;11
"291920 Lauro de Freitas";-;-;-;-;2;1;-;-;-;-;-;-;3
"291930 Lençóis";1;1;-;1;1;-;-;-;-;2;1;-;7
"291940 Licínio de Almeida";1;-;-;-;1;-;-;-;1;-;-;-;3
"291955 Luís Eduardo Magalhães";-;-;-;-;1;-;-;-;-;-;-;-;1
"291970 Macarani";-;-;-;-;-;1;1;-;1;-;-;-;3
"291980 Macaúbas";1;-;-;-;-;-;-;-;1;-;-;-;2
"292050 Maracás";1;-;1;-;-;-;-;-;-;-;-;-;2
"292060 Maragogipe";-;-;-;-;-;-;-;-;-;1;1;-;2
"292070 Maraú";1;1;2;9;11;2;1;2;3;5;3;1;41
"292105 Matina";-;1;-;-;-;-;-;-;-;-;-;-;1
"292120 Miguel Calmon";-;1;-;-;2;1;-;-;1;1;2;-;8
"292140 Mirangaba";-;-;-;-;-;-;-;-;-;-;1;-;1
"292170 Morro do Chapéu";-;-;-;1;-;2;1;-;1;-;1;1;7
"292190 Mucugê";-;-;-;-;-;1;2;1;-;-;-;-;4
"292210 Mundo Novo";-;-;-;1;-;-;-;-;-;-;-;-;1
"292240 Mutuípe";5;2;10;8;7;4;7;5;5;11;5;2;71
"292250 Nazaré";-;-;-;-;-;1;-;-;-;1;-;-;2
"292260 Nilo Peçanha";-;1;4;6;7;4;12;3;2;1;1;5;46
"292270 Nova Canaã";-;1;1;-;-;-;-;1;-;-;-;-;3
"292275 Nova Ibiá";-;-;4;1;1;1;2;3;3;5;-;1;21
"292303 Novo Horizonte";-;-;-;-;2;-;1;-;-;-;-;-;3
"292320 Oliveira dos Brejinhos";-;-;-;-;1;-;-;-;-;-;-;-;1
"292350 Palmeiras";-;1;-;-;-;-;-;1;-;1;-;-;3
"292370 Paratinga";-;1;1;1;-;1;1;1;1;-;-;-;7
"292390 Pau Brasil";-;-;-;-;1;1;1;-;-;-;-;-;3
"292460 Pindobaçu";-;-;-;-;-;-;1;1;2;2;-;-;6
"292467 Piraí do Norte";5;-;4;-;-;1;3;1;-;-;-;-;14
"292480 Piritiba";-;-;-;-;-;-;-;1;-;-;-;-;1
"292500 Planalto";1;-;-;-;1;-;1;2;-;-;-;-;5
"292510 Poções";-;-;-;1;-;-;-;1;-;1;-;-;3
"292530 Porto Seguro";-;1;1;2;1;-;1;1;14;2;3;1;27
"292550 Prado";-;-;1;-;-;-;-;-;-;-;-;-;1
"292575 Presidente Tancredo Neves";1;5;12;41;26;9;4;9;10;15;9;5;146
"292620 Riachão das Neves";-;-;-;-;-;-;-;-;-;-;-;1;1
"292640 Riacho de Santana";-;-;-;-;1;-;-;-;-;-;-;-;1
"292670 Rio de Contas";1;-;-;-;-;-;-;-;-;-;1;-;2
"292720 Ruy Barbosa";-;1;-;-;-;-;-;-;-;-;-;-;1
"292730 Salinas da Margarida";-;-;-;-;1;-;-;-;-;-;-;-;1
"292740 Salvador";-;-;2;-;-;-;-;-;-;-;-;1;3
"292805 Santa Luzia";-;-;-;-;-;-;-;1;1;1;-;-;3
"292810 Santa Maria da Vitória";1;3;3;1;1;-;2;-;-;2;3;1;17
"292840 Santa Rita de Cássia";-;-;-;-;1;-;-;-;-;-;-;-;1
"292820 Santana";-;1;-;-;-;-;-;-;-;-;-;-;1
"292860 Santo Amaro";-;-;1;-;1;-;-;-;-;-;-;-;2
"292870 Santo Antônio de Jesus";-;1;-;-;3;1;-;-;1;2;-;-;8
"292890 São Desidério";-;1;-;-;-;-;-;-;-;-;-;-;1
"292910 São Felipe";-;-;-;-;-;2;-;-;-;-;-;-;2
"292905 São Félix do Coribe";-;-;1;4;2;-;1;3;1;3;-;1;16
"292935 São José da Vitória";1;-;-;1;-;-;-;-;-;-;-;-;2
"292937 São José do Jacuípe";-;-;-;1;-;-;-;-;-;-;-;-;1
"292980 Saúde";-;-;-;-;2;1;-;1;-;-;3;-;7
"292990 Seabra";3;-;-;1;1;-;-;-;-;-;1;1;7
"293010 Senhor do Bonfim";1;2;2;1;2;2;-;1;-;-;3;1;15
"293015 Serra do Ramalho";1;-;-;1;1;-;1;-;-;-;-;-;4
"293030 Serra Dourada";-;-;-;-;2;2;-;1;-;-;-;-;5
"293040 Serra Preta";-;-;-;-;-;-;1;-;-;-;-;-;1
"293090 Tabocas do Brejo Velho";-;-;-;-;-;-;1;-;-;-;-;-;1
"293100 Tanhaçu";-;-;-;2;-;-;1;-;-;-;1;-;4
"293120 Taperoá";16;13;14;32;27;7;10;14;16;17;11;11;188
"293130 Tapiramutá";-;1;-;-;-;-;-;-;-;-;-;-;1
"293135 Teixeira de Freitas";-;-;-;-;1;-;-;-;-;-;-;-;1
"293160 Teolândia";4;4;1;4;6;2;4;4;2;4;2;1;38
"293190 Tucano";-;-;-;-;-;-;-;-;1;-;-;-;1
"293210 Ubaíra";-;3;5;3;5;2;1;3;2;3;2;1;30
"293220 Ubaitaba";1;-;-;-;-;1;1;1;-;-;-;-;4
"293230 Ubatã";-;-;-;-;-;1;-;-;1;1;-;-;3
"293245 Umburanas";-;-;1;-;-;-;-;-;-;-;-;-;1
"293250 Una";2;-;3;3;1;1;1;2;6;1;-;1;21
"293260 Urandi";-;-;-;-;-;-;1;-;-;-;-;-;1
"293270 Uruçuca";1;1;1;1;1;-;3;-;-;1;1;3;13
"293280 Utinga";-;1;1;2;-;-;-;-;2;2;1;-;9
"293290 Valença";15;7;20;13;9;5;8;-;-;9;13;10;109
"293317 Varzedo";-;-;1;-;-;1;-;1;-;-;-;-;3
"293330 Vitória da Conquista";1;-;-;-;-;-;-;-;-;-;-;1;2
"293340 Wagner";1;-;-;-;-;-;-;-;-;-;2;-;3
"293350 Wenceslau Guimarães";8;6;21;5;10;4;3;8;9;6;6;5;91
"290000 Município ignorado - BA";-;-;-;-;-;-;-;1;-;1;-;1;3
"310020 Abaeté";1;2;-;-;-;-;-;-;-;-;-;1;4
"310060 Água Boa";1;-;1;-;-;-;-;-;1;-;1;-;4
"310100 Águas Vermelhas";-;-;-;-;-;-;2;-;-;-;-;-;2
"310110 Aimorés";1;2;-;-;-;-;-;-;-;-;-;1;4
"310150 Além Paraíba";-;1;-;-;-;1;-;-;-;-;-;-;2
"310170 Almenara";6;-;2;1;1;3;1;4;4;11;1;7;41
"310180 Alpercata";-;-;-;-;-;1;-;-;-;-;-;-;1
"310205 Alto Caparaó";-;-;-;-;-;-;-;-;1;-;-;-;1
"315350 Alto Jequitibá";-;1;-;-;-;-;-;-;-;1;-;-;2
"310210 Alto Rio Doce";-;-;-;-;-;-;1;-;-;-;-;-;1
"310300 Antônio Dias";-;-;-;-;-;-;-;-;1;-;-;-;1
"310310 Antônio Prado de Minas";-;-;-;-;-;-;1;-;-;-;-;-;1
"310340 Araçuaí";-;-;-;1;2;-;-;2;7;9;3;10;34
"310370 Araponga";-;-;-;1;-;-;-;-;-;-;-;-;1
"310400 Araxá";-;-;-;-;-;-;-;-;-;-;1;-;1
"310420 Arcos";-;1;-;-;-;-;-;-;-;-;-;-;1
"310445 Aricanduva";-;-;-;-;-;-;-;-;-;-;1;-;1
"310450 Arinos";-;-;-;-;1;-;-;-;-;-;-;1;2
"310470 Ataléia";-;-;-;-;-;-;-;-;1;-;-;-;1
"310480 Augusto de Lima";-;-;-;-;-;-;-;-;-;-;1;-;1
"310510 Bambuí";-;-;-;-;-;-;-;-;-;-;1;-;1
"310520 Bandeira";-;1;-;1;-;1;-;2;1;-;-;-;6
"310540 Barão de Cocais";-;-;1;-;-;-;-;-;-;-;-;-;1
"310610 Belmiro Braga";-;-;-;-;-;1;-;-;-;-;-;-;1
"310620 Belo Horizonte";3;1;4;-;3;-;1;3;4;2;3;2;26
"310630 Belo Oriente";-;-;-;-;-;-;-;-;-;-;-;1;1
"310650 Berilo";-;-;-;-;-;-;1;-;-;-;-;-;1
"310670 Betim";-;-;2;1;-;2;-;1;-;-;-;-;6
"310730 Bocaiúva";-;-;-;-;-;-;-;1;-;-;2;-;3
"310740 Bom Despacho";-;1;1;-;-;-;-;-;-;-;-;-;2
"310850 Botumirim";-;-;-;-;-;-;1;-;-;-;-;-;1
"310870 Brás Pires";-;-;-;3;-;-;-;-;-;-;1;-;4
"310855 Brasilândia de Minas";-;-;-;-;-;-;-;1;-;-;-;-;1
"310860 Brasília de Minas";2;4;-;6;6;-;3;5;5;1;-;-;32
"310880 Braúnas";-;-;-;-;-;-;1;-;-;-;-;-;1
"310890 Brazópolis";-;-;-;-;-;-;1;-;-;-;-;-;1
"310900 Brumadinho";-;-;-;-;-;-;1;-;1;-;-;-;2
"310940 Buritizeiro";-;-;1;-;-;-;-;-;2;1;-;-;4
"310945 Cabeceira Grande";-;-;-;-;1;1;-;-;-;-;-;-;2
"310960 Cachoeira da Prata";1;-;-;-;-;-;-;-;-;-;-;-;1
"310980 Cachoeira Dourada";-;-;-;-;-;-;1;-;-;-;-;-;1
"310990 Caetanópolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"311000 Caeté";-;1;1;-;-;-;-;-;-;-;1;-;3
"311080 Campanário";-;-;-;-;1;-;-;-;-;-;-;-;1
"311120 Campo Belo";-;-;1;-;-;-;-;-;-;-;-;-;1
"311170 Canaã";-;-;1;-;-;-;-;-;-;-;-;-;1
"311210 Caparaó";-;-;1;-;-;-;-;-;-;-;-;-;1
"311220 Capela Nova";-;-;-;-;-;-;-;-;-;-;-;2;2
"311230 Capelinha";-;-;-;-;-;-;-;1;-;-;-;-;1
"311300 Caraí";1;-;-;1;2;1;-;-;-;-;-;-;5
"311340 Caratinga";-;1;-;-;1;2;-;-;1;-;1;1;7
"311350 Carbonita";-;-;-;-;-;-;-;-;-;-;1;1;2
"311360 Careaçu";-;-;-;-;-;-;1;-;-;-;-;-;1
"311440 Carmo do Rio Claro";-;-;-;-;-;-;-;1;-;-;-;-;1
"311580 Centralina";-;-;-;-;-;1;-;-;-;-;-;-;1
"311600 Chalé";2;2;-;-;-;-;-;-;1;-;1;-;6
"311630 Cipotânea";-;1;-;-;-;1;-;-;-;1;-;-;3
"311680 Coluna";-;1;-;-;-;-;-;2;-;1;1;-;5
"311700 Comercinho";-;2;1;-;-;1;1;1;2;1;-;-;9
"311760 Conceição do Pará";1;-;-;1;-;-;-;-;-;-;-;-;2
"311783 Cônego Marinho";4;-;1;1;1;-;-;1;2;2;-;-;12
"311800 Congonhas";-;-;-;-;-;1;-;-;-;-;-;-;1
"311840 Conselheiro Pena";1;1;2;2;-;-;-;-;-;-;-;1;7
"311860 Contagem";-;-;-;-;-;-;-;1;1;1;1;-;4
"311880 Coração de Jesus";-;-;-;-;-;-;-;-;-;-;1;-;1
"311910 Corinto";-;-;-;-;-;-;-;-;-;-;-;1;1
"311940 Coronel Fabriciano";1;1;-;1;2;-;-;1;-;-;-;-;6
"311970 Coronel Xavier Chaves";-;-;-;-;-;-;-;-;-;-;-;1;1
"312030 Cristália";1;-;-;-;-;-;-;-;-;-;-;-;1
"312083 Cuparaque";-;-;-;-;-;-;-;1;-;-;-;-;1
"312090 Curvelo";-;-;2;1;1;-;-;-;-;2;-;-;6
"312140 Desterro de Entre Rios";-;-;-;-;-;-;-;1;-;-;-;-;1
"312160 Diamantina";-;-;-;-;-;-;-;-;-;1;-;-;1
"312180 Dionísio";-;-;-;-;-;-;1;-;-;-;-;-;1
"312210 Divino das Laranjeiras";-;-;-;-;-;-;-;-;-;1;-;-;1
"312230 Divinópolis";-;-;1;-;-;-;-;1;-;-;-;-;2
"312245 Divisópolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"312250 Dom Cavati";1;-;-;-;-;-;-;-;-;-;-;-;1
"312260 Dom Joaquim";-;-;-;1;-;1;-;-;-;-;-;-;2
"312340 Doresópolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"312352 Durandé";-;1;-;-;-;-;-;-;-;-;-;-;1
"312370 Engenheiro Caldas";-;-;-;-;-;-;-;1;-;-;-;-;1
"312385 Entre Folhas";-;1;-;-;-;-;-;-;-;-;1;-;2
"312480 Estrela do Sul";-;-;-;1;-;-;-;-;-;-;-;-;1
"312540 Felício dos Santos";-;-;-;-;1;-;-;-;-;-;-;-;1
"312560 Felisburgo";-;-;-;-;-;1;-;-;-;-;-;1;2
"312590 Ferros";1;-;-;-;1;1;-;-;-;-;-;-;3
"312620 Formoso";-;1;-;-;-;-;-;-;-;-;-;-;1
"312650 Francisco Badaró";-;-;-;-;-;-;-;-;-;3;-;-;3
"312670 Francisco Sá";-;-;-;-;1;-;-;-;-;-;-;-;1
"312675 Franciscópolis";-;-;-;-;-;1;-;-;-;-;1;-;2
"312695 Frei Lagonegro";1;-;1;-;-;-;-;-;-;1;1;-;4
"312707 Fruta de Leite";-;-;-;-;-;-;-;2;1;1;2;-;6
"312730 Galiléia";-;-;-;-;-;-;-;-;-;2;-;-;2
"312770 Governador Valadares";5;2;1;2;5;-;3;-;3;1;1;1;24
"312780 Grão Mogol";-;-;-;-;-;-;-;-;1;-;-;1;2
"312810 Guapé";-;2;-;-;-;-;-;-;-;-;-;-;2
"312820 Guaraciaba";-;-;-;-;-;1;-;-;-;-;-;-;1
"312880 Guidoval";-;-;-;1;-;-;-;-;-;-;-;-;1
"312900 Guiricema";-;-;1;-;-;-;-;-;-;-;-;-;1
"312930 Iapu";-;-;-;-;1;-;-;-;-;-;1;-;2
"312950 Ibiá";-;-;1;-;-;-;-;-;-;-;-;-;1
"312980 Ibirité";-;-;-;1;-;-;-;-;-;-;-;-;1
"313005 Icaraí de Minas";-;-;1;-;1;1;2;-;-;-;-;-;5
"313010 Igarapé";-;-;-;1;-;-;-;-;-;-;-;-;1
"313030 Iguatama";-;-;-;-;-;1;-;-;-;-;-;-;1
"313055 Imbé de Minas";-;-;-;-;-;-;-;-;1;1;2;-;4
"313065 Indaiabira";-;-;-;2;-;1;1;1;2;-;-;-;7
"313090 Inhapim";-;1;2;-;-;-;-;-;2;3;2;1;11
"313130 Ipatinga";4;1;-;-;-;-;-;-;1;-;1;1;8
"313170 Itabira";-;-;-;-;-;-;-;-;-;1;1;-;2
"313180 Itabirinha";1;1;2;1;-;1;-;1;1;2;-;3;13
"313190 Itabirito";1;-;-;-;-;-;-;-;-;-;-;-;1
"313200 Itacambira";-;-;-;1;-;-;-;1;-;-;-;-;2
"313210 Itacarambi";1;2;1;-;1;3;1;1;1;1;1;-;13
"313250 Itamarandiba";-;-;-;-;-;-;1;-;-;1;-;-;2
"313270 Itambacuri";1;-;-;-;-;1;-;-;-;-;-;-;2
"313320 Itanhomi";-;-;-;-;1;-;-;-;-;-;-;-;1
"313330 Itaobim";-;-;-;-;-;-;1;-;-;3;-;-;4
"313400 Itinga";-;1;-;-;-;-;-;-;-;-;-;2;3
"313410 Itueta";-;-;-;-;-;-;-;-;1;-;-;-;1
"313420 Ituiutaba";-;-;-;-;-;-;-;-;-;-;-;1;1
"313460 Jaboticatubas";-;1;-;-;-;-;-;-;-;-;-;-;1
"313490 Jacutinga";-;-;-;-;-;1;-;-;-;-;-;-;1
"313520 Januária";15;13;16;10;5;11;7;3;8;9;1;7;105
"313550 Jequeri";1;-;-;-;-;-;-;-;-;-;-;-;1
"313560 Jequitaí";-;-;-;1;-;-;-;-;-;-;-;-;1
"313580 Jequitinhonha";-;-;2;-;-;-;-;1;-;1;-;1;5
"313600 Joaíma";-;-;-;1;-;1;-;-;1;-;-;-;3
"313620 João Monlevade";1;-;-;1;-;-;-;-;-;-;-;-;2
"313630 João Pinheiro";-;-;-;-;-;-;-;1;-;-;-;-;1
"313652 José Gonçalves de Minas";-;-;1;-;1;1;1;-;1;-;-;-;5
"313655 José Raydan";-;1;-;-;-;-;-;-;-;-;-;-;1
"313657 Josenópolis";-;-;-;-;-;-;-;-;1;-;-;-;1
"313665 Juatuba";-;-;-;-;-;-;-;-;-;-;-;1;1
"313670 Juiz de Fora";-;1;-;-;-;-;-;-;-;-;1;-;2
