LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2013
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"290195 Apuarema";3;1;1;2;-;1;1;-;-;-;-;-;9
"290205 Araças";-;4;1;-;-;-;-;-;1;-;-;1;7
"290225 Arataca";-;-;1;-;-;-;-;-;1;-;-;-;2
"290230 Aratuípe";-;-;-;1;-;-;-;-;1;-;-;1;3
"290240 Aurelino Leal";-;-;-;1;-;1;-;1;1;-;-;1;5
"290265 Banzaê";-;-;-;1;-;-;-;-;-;-;-;-;1
"290280 Barra da Estiva";1;1;-;1;2;1;-;-;-;-;2;-;8
"290290 Barra do Choça";-;2;-;-;-;-;-;-;-;1;-;2;5
"290310 Barra do Rocha";1;-;-;-;-;1;-;-;-;-;-;-;2
"290320 Barreiras";-;2;-;-;-;2;1;-;2;-;-;-;7
"290330 Barro Preto";-;-;1;-;-;-;-;-;-;-;-;-;1
"290340 Belmonte";-;-;-;-;-;-;-;1;-;-;-;-;1
"290370 Boa Nova";1;1;2;-;-;2;-;-;-;-;-;-;6
"290380 Boa Vista do Tupim";-;-;-;-;-;-;-;-;-;-;1;-;1
"290390 Bom Jesus da Lapa";2;5;2;2;3;-;1;1;1;-;2;1;20
"290395 Bom Jesus da Serra";-;-;-;-;-;-;-;-;-;1;-;-;1
"290430 Brejões";2;-;-;-;-;-;-;-;-;-;-;-;2
"290440 Brejolândia";-;-;-;-;-;-;1;-;-;-;-;-;1
"290470 Buerarema";1;1;3;2;1;-;3;3;2;1;4;2;23
"290475 Buritirama";-;-;-;-;1;-;-;-;-;-;-;-;1
"290480 Caatiba";-;1;1;1;1;-;-;1;-;-;1;-;6
"290490 Cachoeira";1;1;3;2;-;-;-;1;1;-;1;-;10
"290520 Caetité";1;-;-;-;-;-;-;-;-;-;-;-;1
"290530 Cafarnaum";-;-;-;1;-;-;-;-;-;1;-;-;2
"290540 Cairu";-;1;-;-;-;1;-;-;-;-;-;-;2
"290560 Camacan";-;1;1;-;1;-;1;-;-;-;2;-;6
"290580 Camamu";11;20;12;18;7;10;8;2;8;4;8;4;112
"290600 Campo Formoso";-;1;-;-;-;1;-;-;1;-;-;-;3
"290620 Canarana";-;-;-;-;-;1;-;-;-;-;-;-;1
"290630 Canavieiras";-;-;-;-;5;-;1;-;1;-;-;-;7
"290640 Candeal";-;-;1;-;-;-;-;-;-;-;-;-;1
"290800 Coaraci";-;-;-;1;-;-;-;-;-;-;2;-;3
"290810 Cocos";-;-;-;-;-;-;-;1;-;-;-;-;1
"290850 Conceição do Jacuípe";-;-;-;1;-;-;-;-;-;-;-;-;1
"290880 Contendas do Sincorá";-;-;-;1;-;-;-;-;-;-;-;-;1
"290910 Coribe";-;1;-;-;1;-;-;-;-;1;-;-;3
"290930 Correntina";1;1;-;-;1;-;-;-;1;-;1;-;5
"290950 Cravolândia";-;1;1;-;1;-;-;-;-;-;-;-;3
"290980 Cruz das Almas";-;-;-;-;-;-;-;1;-;-;-;-;1
"291000 Dário Meira";2;1;1;1;1;1;-;1;1;-;-;-;9
"291005 Dias d'Ávila";-;-;1;-;-;-;-;-;-;-;-;-;1
"291040 Encruzilhada";-;-;-;-;-;-;-;-;1;-;-;-;1
"291070 Euclides da Cunha";-;-;-;-;1;-;-;-;-;-;-;-;1
"291072 Eunápolis";1;-;-;1;1;-;1;-;-;-;-;1;5
"291080 Feira de Santana";-;-;-;1;-;-;-;-;-;-;-;-;1
"291085 Filadélfia";1;-;-;-;-;-;-;-;-;-;-;-;1
"291090 Firmino Alves";-;1;-;-;-;-;-;-;-;-;-;-;1
"291100 Floresta Azul";-;-;-;-;-;-;4;-;-;-;-;-;4
"291120 Gandu";5;5;6;4;2;-;-;-;-;-;1;1;24
"291170 Guanambi";-;-;-;-;2;-;-;1;-;-;-;-;3
"291180 Guaratinga";-;-;-;-;-;-;-;1;-;-;1;1;3
"291190 Iaçu";-;-;-;1;-;-;-;-;-;-;-;-;1
"291210 Ibicaraí";-;-;-;-;-;-;-;-;1;-;-;-;1
"291220 Ibicoara";-;1;2;-;-;2;-;-;-;-;-;-;5
"291230 Ibicuí";-;1;2;-;-;-;-;-;-;-;-;-;3
"291240 Ibipeba";-;-;-;-;-;-;-;1;-;-;-;-;1
"291270 Ibirapitanga";9;3;3;2;3;1;3;7;3;3;1;-;38
"291290 Ibirataia";1;2;1;-;1;-;-;1;1;1;1;1;10
"291340 Igaporã";-;-;1;-;-;-;-;-;-;-;-;-;1
"291345 Igrapiúna";19;21;25;14;7;5;10;5;8;2;4;1;121
"291350 Iguaí";2;-;-;2;-;2;1;1;3;-;-;3;14
"291360 Ilhéus";-;1;3;4;4;2;6;-;4;3;4;4;35
"291390 Ipiaú";2;1;2;-;-;-;1;3;-;2;3;2;16
"291440 Iraquara";-;-;-;-;-;1;1;1;1;-;-;-;4
"291450 Irará";-;-;-;-;-;-;1;-;-;-;-;-;1
"291460 Irecê";-;-;-;-;-;-;-;-;1;-;-;-;1
"291465 Itabela";-;-;2;-;2;-;1;-;-;-;-;-;5
"291480 Itabuna";1;4;1;1;3;1;-;1;-;-;3;-;15
"291490 Itacaré";2;3;2;2;3;1;1;1;-;-;1;-;16
"291500 Itaeté";-;-;-;1;-;-;-;-;-;-;-;-;1
"291510 Itagi";2;-;1;-;-;1;-;1;1;-;-;-;6
"291520 Itagibá";-;4;-;-;-;-;3;-;2;-;-;-;9
"291540 Itaju do Colônia";1;-;2;-;-;1;1;-;-;-;-;-;5
"291550 Itajuípe";-;-;-;-;-;-;-;-;-;-;1;1;2
"291560 Itamaraju";1;1;-;4;-;-;-;-;-;-;-;-;6
"291570 Itamari";4;1;2;2;1;1;2;-;1;1;-;-;15
"291580 Itambé";-;4;1;1;1;-;2;-;-;-;-;-;9
"291590 Itanagra";-;-;-;-;1;-;-;-;-;-;-;-;1
"291620 Itapé";-;-;-;-;-;-;1;-;-;-;1;-;2
"291640 Itapetinga";1;-;-;-;1;-;-;1;-;-;-;-;3
"291660 Itapitanga";1;1;1;-;-;-;-;-;-;-;-;-;3
"291670 Itaquara";-;-;-;-;-;-;-;-;1;-;-;-;1
"291710 Itororó";-;-;1;2;-;-;2;-;-;-;-;-;5
"291720 Ituaçu";-;-;-;1;-;2;2;-;1;-;-;-;6
"291730 Ituberá";28;39;11;11;10;13;23;11;9;15;5;9;184
"291733 Iuiú";-;-;-;-;1;-;-;-;-;1;-;-;2
"291740 Jacaraci";-;-;-;-;-;1;-;-;-;-;1;-;2
"291750 Jacobina";-;-;-;-;-;-;-;1;-;1;-;1;3
"291760 Jaguaquara";-;4;-;3;2;-;3;2;-;-;-;-;14
"291770 Jaguarari";-;-;-;-;-;-;-;1;1;-;-;-;2
"291780 Jaguaripe";2;1;2;-;-;-;2;-;-;1;-;3;11
"291800 Jequié";9;5;10;12;7;3;3;3;1;8;1;2;64
"291820 Jiquiriçá";-;3;1;1;3;4;2;2;3;1;2;-;22
"291830 Jitaúna";6;2;2;-;1;3;-;3;1;-;4;2;24
"291855 Jussari";1;-;-;-;-;1;1;-;-;-;-;-;3
"291870 Lafaiete Coutinho";-;-;-;-;-;-;-;1;-;-;-;-;1
"291880 Laje";5;3;3;-;2;3;2;3;2;1;1;-;25
"291905 Lajedo do Tabocal";-;-;1;-;-;-;-;-;-;-;-;-;1
"291930 Lençóis";-;-;1;-;1;-;-;-;-;-;-;-;2
"291970 Macarani";-;-;-;-;-;-;-;-;1;-;-;-;1
"291995 Maetinga";-;-;-;-;-;-;1;-;-;-;-;-;1
"292000 Maiquinique";-;-;-;-;-;-;1;-;-;-;-;-;1
"292040 Manoel Vitorino";-;-;-;-;2;1;-;-;-;-;-;-;3
"292050 Maracás";-;-;1;-;-;-;1;1;-;-;-;-;3
"292060 Maragogipe";1;-;-;-;-;-;-;-;-;-;-;-;1
"292070 Maraú";12;6;13;5;4;1;1;4;2;3;3;2;56
"292100 Mata de São João";-;-;-;1;-;-;-;-;-;-;-;-;1
"292120 Miguel Calmon";-;2;-;-;2;-;2;4;3;4;1;-;18
"292140 Mirangaba";-;-;1;-;-;-;-;-;-;-;-;-;1
"292170 Morro do Chapéu";-;-;1;-;-;-;-;-;-;-;1;-;2
"292210 Mundo Novo";-;-;-;-;-;-;1;-;-;-;-;-;1
"292220 Muniz Ferreira";-;-;-;1;-;-;1;-;-;-;-;-;2
"292240 Mutuípe";6;6;7;7;10;3;9;8;4;4;4;7;75
"292250 Nazaré";-;1;-;1;-;-;1;-;-;-;1;-;4
"292260 Nilo Peçanha";7;9;11;11;7;5;6;5;2;2;3;3;71
"292270 Nova Canaã";1;1;1;2;-;1;-;-;-;-;1;-;7
"292275 Nova Ibiá";2;1;-;-;1;-;-;-;-;-;-;-;4
"292285 Nova Redenção";-;-;-;-;-;-;-;1;-;-;-;-;1
"292300 Nova Viçosa";-;-;-;-;-;-;-;-;1;-;-;-;1
"292320 Oliveira dos Brejinhos";1;-;-;-;-;-;-;-;-;-;-;-;1
"292330 Ouriçangas";-;-;-;-;-;-;-;1;-;-;-;-;1
"292350 Palmeiras";1;-;-;1;-;1;-;-;-;-;-;1;4
"292360 Paramirim";-;-;1;-;1;-;-;-;-;-;-;-;2
"292390 Pau Brasil";1;1;-;1;-;1;-;-;-;-;-;-;4
"292460 Pindobaçu";1;-;-;-;-;-;-;2;-;1;-;1;5
"292467 Piraí do Norte";3;3;6;-;3;2;6;4;3;1;2;2;35
"292500 Planalto";-;-;1;-;-;-;-;-;1;-;-;-;2
"292510 Poções";-;-;-;-;-;1;-;1;-;-;-;-;2
"292520 Pojuca";-;-;-;-;-;-;-;1;-;-;-;-;1
"292530 Porto Seguro";-;1;3;2;1;2;2;1;1;-;-;2;15
"292550 Prado";1;-;-;-;-;1;-;-;1;-;-;-;3
"292575 Presidente Tancredo Neves";33;20;10;10;5;1;14;4;2;7;4;2;112
"292630 Riachão do Jacuípe";-;-;-;-;-;-;-;-;1;-;-;-;1
"292665 Ribeirão do Largo";-;-;-;-;-;-;-;-;-;-;1;-;1
"292720 Ruy Barbosa";-;-;-;-;-;-;-;-;-;1;-;-;1
"292740 Salvador";1;-;-;-;1;-;-;1;-;-;-;1;4
"292770 Santa Cruz Cabrália";-;-;-;-;-;-;1;-;-;-;-;-;1
"292790 Santa Inês";1;-;-;-;-;-;-;-;-;-;-;-;1
"292805 Santa Luzia";1;1;-;-;-;-;-;-;-;-;-;-;2
"292810 Santa Maria da Vitória";3;2;4;3;4;1;3;2;4;3;2;-;31
"292820 Santana";-;-;-;-;-;-;-;-;-;-;1;-;1
"292860 Santo Amaro";-;-;1;1;-;2;-;-;-;-;-;-;4
"292870 Santo Antônio de Jesus";-;2;-;-;-;-;-;-;-;1;-;-;3
"292910 São Felipe";-;-;-;2;-;1;-;-;-;-;-;-;3
"292905 São Félix do Coribe";-;-;-;1;3;1;-;1;-;2;-;-;8
"292935 São José da Vitória";-;1;1;-;-;-;-;-;-;2;-;2;6
"292940 São Miguel das Matas";-;2;3;-;-;1;-;-;-;-;-;-;6
"292980 Saúde";1;1;1;-;-;-;-;-;-;-;-;-;3
"292990 Seabra";-;1;-;-;-;1;-;-;-;-;-;-;2
"293030 Serra Dourada";-;1;1;-;-;-;1;-;-;-;-;-;3
"293040 Serra Preta";-;-;-;-;-;-;-;-;1;-;-;-;1
"293070 Simões Filho";-;-;-;-;-;-;-;-;-;1;-;-;1
"293090 Tabocas do Brejo Velho";-;-;-;-;-;-;-;-;-;-;1;-;1
"293100 Tanhaçu";-;-;-;-;-;-;1;1;-;-;-;-;2
"293120 Taperoá";63;58;55;61;23;11;22;20;13;18;21;27;392
"293135 Teixeira de Freitas";-;-;-;-;-;-;-;2;-;-;1;-;3
"293160 Teolândia";30;19;17;10;7;5;13;2;3;1;2;-;109
"293210 Ubaíra";7;-;1;-;2;1;1;1;3;-;7;8;31
"293220 Ubaitaba";2;1;2;1;-;-;-;-;2;-;-;1;9
"293230 Ubatã";-;-;-;2;1;-;1;-;-;-;-;1;5
"293250 Una";1;3;-;1;2;3;7;8;6;5;6;1;43
"293270 Uruçuca";3;1;4;4;3;1;4;1;1;-;-;-;22
"293280 Utinga";1;1;-;-;-;-;-;-;1;-;1;-;4
"293290 Valença";82;53;49;47;25;15;34;33;25;11;15;15;404
"293320 Vera Cruz";-;-;-;-;1;-;-;-;-;-;-;-;1
"293330 Vitória da Conquista";-;-;-;-;-;-;-;-;-;1;-;-;1
"293340 Wagner";-;-;-;1;-;-;-;-;-;-;-;-;1
"293350 Wenceslau Guimarães";45;31;30;18;8;2;12;6;9;6;13;9;189
"293360 Xique-Xique";-;-;-;-;-;-;-;1;-;-;-;-;1
"290000 Município ignorado - BA";-;1;-;-;-;-;-;-;-;1;-;-;2
"310010 Abadia dos Dourados";-;-;-;-;-;-;1;-;-;-;-;-;1
"310020 Abaeté";-;-;-;2;-;-;-;2;-;-;-;1;5
"310050 Açucena";-;1;-;-;-;-;-;-;-;-;-;-;1
"310060 Água Boa";1;-;-;-;-;-;-;-;-;-;-;-;1
"310090 Águas Formosas";1;-;-;1;-;-;-;-;-;1;-;-;3
"310110 Aimorés";-;-;-;1;-;-;-;-;-;-;-;-;1
"310150 Além Paraíba";-;-;-;-;-;-;1;-;-;-;-;-;1
"310160 Alfenas";-;-;-;-;-;-;-;-;-;1;-;-;1
"310170 Almenara";3;1;4;-;2;-;-;-;-;-;-;1;11
"315350 Alto Jequitibá";-;-;-;-;-;-;-;-;-;-;-;1;1
"310220 Alvarenga";1;-;-;-;-;-;-;-;-;-;-;-;1
"310240 Alvorada de Minas";-;-;-;-;-;-;-;-;-;1;-;-;1
"310340 Araçuaí";1;-;1;-;-;1;-;-;1;-;2;-;6
"310350 Araguari";-;-;-;-;-;-;-;-;-;1;-;-;1
"310400 Araxá";-;-;-;-;-;-;-;2;1;1;-;-;4
"310420 Arcos";-;-;-;-;-;-;-;-;-;-;-;1;1
"310450 Arinos";-;-;-;-;-;1;-;-;-;-;-;-;1
"310520 Bandeira";1;1;-;-;-;-;-;1;-;-;1;-;4
"310540 Barão de Cocais";1;-;-;-;-;-;-;-;-;-;-;-;1
"310560 Barbacena";-;-;-;-;-;-;-;-;1;-;-;-;1
"310620 Belo Horizonte";2;-;-;-;-;1;-;3;1;1;1;3;12
"310630 Belo Oriente";-;-;1;-;-;-;-;-;-;-;-;-;1
"310660 Bertópolis";-;-;-;-;-;-;-;-;-;1;-;-;1
"310710 Boa Esperança";-;-;-;-;-;-;-;1;-;-;-;-;1
"310730 Bocaiúva";-;-;-;1;-;-;-;-;-;-;-;-;1
"310740 Bom Despacho";-;-;-;-;-;-;-;-;-;-;1;1;2
"310825 Bonito de Minas";-;-;-;-;-;-;1;-;-;-;-;-;1
"310860 Brasília de Minas";2;1;2;-;-;-;-;-;-;-;-;-;5
"310900 Brumadinho";-;-;1;-;-;-;-;1;-;-;-;-;2
"310940 Buritizeiro";-;-;-;-;-;-;-;-;-;-;1;-;1
"310960 Cachoeira da Prata";1;1;-;-;-;-;-;-;-;-;-;-;2
"310270 Cachoeira de Pajeú";-;-;1;-;-;-;-;-;-;-;-;-;1
"311000 Caeté";-;-;-;-;-;-;-;4;-;-;-;-;4
"311060 Cambuí";-;-;-;-;-;-;-;-;-;-;-;1;1
"311205 Cantagalo";-;-;-;-;-;-;-;-;1;-;-;-;1
"311230 Capelinha";-;-;-;-;1;-;-;-;-;-;-;-;1
"311270 Capitão Enéas";-;-;-;-;-;-;-;-;1;2;-;-;3
"311300 Caraí";-;2;-;-;-;-;-;-;-;-;-;-;2
"311330 Carangola";-;-;-;-;-;-;-;-;-;-;-;1;1
"311340 Caratinga";-;1;1;-;-;1;2;3;-;2;1;1;12
"311350 Carbonita";-;-;-;1;1;-;-;-;-;-;-;-;2
"311370 Carlos Chagas";1;-;-;-;1;-;-;-;-;-;-;-;2
"311410 Carmo de Minas";-;-;-;-;-;-;1;-;-;-;-;-;1
"311540 Catas Altas da Noruega";1;-;1;-;1;-;-;-;-;-;-;1;4
"311545 Catuji";-;-;-;-;-;-;-;-;-;-;2;-;2
"311650 Claro dos Poções";-;-;1;-;-;-;-;-;-;-;1;1;3
"311680 Coluna";-;1;-;2;-;3;-;-;-;1;-;-;7
"311700 Comercinho";-;-;-;-;-;-;-;-;1;-;1;-;2
"311770 Conceição do Rio Verde";-;-;-;1;-;-;-;-;-;-;-;-;1
"311780 Conceição dos Ouros";-;1;-;-;-;-;-;-;-;-;-;-;1
"311783 Cônego Marinho";-;-;-;-;-;-;2;-;-;-;-;1;3
"311840 Conselheiro Pena";-;-;-;-;-;1;-;-;-;1;-;-;2
"311860 Contagem";1;-;1;-;-;-;-;-;-;1;-;1;4
"311880 Coração de Jesus";-;-;1;-;-;-;-;-;1;1;-;-;3
"311890 Cordisburgo";1;-;-;-;-;-;-;-;-;-;-;-;1
"311930 Coromandel";-;-;-;-;-;-;-;-;-;-;1;-;1
"311940 Coronel Fabriciano";-;-;-;-;-;-;-;-;-;-;1;-;1
"312090 Curvelo";-;-;-;-;-;-;-;-;1;-;-;-;1
"312100 Datas";-;1;-;-;-;-;-;-;-;-;-;-;1
"312160 Diamantina";-;-;-;2;-;1;-;-;-;-;-;1;4
"312230 Divinópolis";1;-;-;-;-;-;1;1;-;-;-;2;5
"312320 Dores do Indaiá";-;-;-;-;1;-;-;-;2;-;-;-;3
"312340 Doresópolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"312385 Entre Folhas";1;-;-;-;-;-;-;-;-;-;-;-;1
"312420 Espera Feliz";-;1;-;-;-;-;-;-;-;-;-;-;1
"312510 Extrema";-;1;-;-;-;-;-;-;-;-;-;-;1
"312560 Felisburgo";-;-;-;-;-;-;1;-;-;-;-;-;1
"312590 Ferros";-;1;-;-;-;-;-;-;-;-;-;-;1
"312620 Formoso";-;1;-;-;-;-;-;-;-;-;-;-;1
"312670 Francisco Sá";-;-;-;-;-;-;-;1;-;-;-;1;2
"312675 Franciscópolis";2;-;-;-;-;-;-;-;-;-;-;-;2
"312690 Frei Inocêncio";-;-;-;1;-;-;-;-;-;-;-;-;1
"312695 Frei Lagonegro";1;-;-;-;-;1;-;-;-;-;-;-;2
"312760 Gouveia";-;2;2;1;1;1;2;-;-;-;2;-;11
"312770 Governador Valadares";1;-;1;1;-;1;-;-;1;-;1;2;8
"312800 Guanhães";-;-;-;-;1;-;-;-;-;-;-;-;1
"312880 Guidoval";-;-;-;-;-;-;-;-;1;-;-;-;1
"313005 Icaraí de Minas";2;1;1;-;-;-;-;1;-;-;-;1;6
"313055 Imbé de Minas";-;1;-;-;-;1;-;-;-;-;-;-;2
"313065 Indaiabira";1;-;-;-;-;-;-;1;-;-;-;-;2
"313070 Indianópolis";-;1;-;-;-;-;-;-;-;-;-;-;1
"313090 Inhapim";1;-;-;-;2;1;1;3;-;1;-;-;9
"313110 Inimutaba";-;-;-;-;-;2;-;-;-;-;-;-;2
"313130 Ipatinga";-;1;-;-;1;-;-;1;-;-;-;-;3
"313190 Itabirito";-;-;-;-;-;-;1;-;-;2;-;2;5
"313200 Itacambira";-;-;-;-;1;1;-;-;-;1;-;1;4
"313210 Itacarambi";2;1;-;1;-;1;-;1;-;-;1;-;7
"313250 Itamarandiba";-;-;-;-;-;-;-;-;-;1;-;-;1
"313270 Itambacuri";1;-;-;-;-;-;-;1;-;-;-;-;2
"313320 Itanhomi";1;-;-;-;-;-;-;-;-;-;-;-;1
"313380 Itaúna";-;-;-;-;-;-;-;-;-;-;1;-;1
"313470 Jacinto";-;-;2;-;-;-;-;-;-;-;-;-;2
"313505 Jaíba";2;-;-;-;-;-;-;-;-;-;-;-;2
"313507 Jampruca";-;-;-;-;-;-;1;-;-;-;-;-;1
"313510 Janaúba";-;2;1;-;-;-;-;-;-;-;-;-;3
"313520 Januária";8;4;3;3;6;3;1;9;4;5;4;4;54
"313560 Jequitaí";-;-;-;-;-;-;-;-;-;-;1;-;1
"313570 Jequitibá";-;-;-;-;-;-;-;-;-;-;-;1;1
"313580 Jequitinhonha";1;-;-;-;-;-;-;-;-;-;-;2;3
"313630 João Pinheiro";1;2;1;1;3;-;5;5;1;1;3;3;26
"313640 Joaquim Felício";-;-;-;-;-;-;-;-;1;-;-;-;1
"313650 Jordânia";1;-;-;-;-;1;-;1;-;-;-;-;3
"313665 Juatuba";-;-;-;-;-;-;-;-;1;-;-;-;1
"313670 Juiz de Fora";-;-;-;-;-;1;-;-;-;-;-;1;2
"313700 Ladainha";-;-;-;-;-;1;1;2;-;-;-;-;4
"313740 Lagoa Dourada";-;-;-;-;-;1;-;-;-;-;-;-;1
"313760 Lagoa Santa";-;-;-;-;-;-;-;1;-;-;-;-;1
"313770 Lajinha";-;-;-;-;1;-;-;-;-;-;-;-;1
"313790 Lamim";-;-;-;-;-;-;-;1;-;-;-;-;1
"313835 Leme do Prado";-;-;1;-;-;-;-;-;-;-;-;-;1
"313865 Lontra";-;-;-;-;-;-;1;-;1;1;-;-;3
"313868 Luislândia";-;1;-;-;-;-;-;-;-;-;-;-;1
"313920 Malacacheta";3;-;1;1;-;-;-;-;-;-;1;-;6
"313930 Manga";-;-;-;-;-;-;1;-;-;1;-;1;3
"313940 Manhuaçu";-;1;-;-;-;-;-;-;-;-;-;1;2
"313950 Manhumirim";-;-;-;-;-;-;-;1;-;-;-;-;1
"313960 Mantena";-;-;-;-;-;-;-;1;-;-;-;1;2
"314000 Mariana";-;-;-;-;-;1;-;-;-;-;-;-;1
"314020 Maripá de Minas";-;-;-;-;1;-;-;-;-;-;-;-;1
"314030 Marliéria";-;-;-;-;-;-;-;-;-;-;1;-;1
"314050 Martinho Campos";-;-;-;-;-;1;-;-;-;-;-;1;2
"314070 Mateus Leme";-;-;-;-;-;-;1;-;-;-;-;-;1
"314140 Medina";-;-;-;-;-;-;-;-;-;-;1;-;1
"314170 Mesquita";-;-;-;-;1;-;-;-;-;-;-;-;1
"314180 Minas Novas";1;-;-;-;-;-;-;-;-;-;-;-;1
"314225 Miravânia";-;-;-;-;-;-;2;-;-;-;-;-;2
"314230 Moeda";-;-;-;-;-;1;-;-;-;-;-;-;1
"314270 Montalvânia";-;-;-;-;1;-;-;-;-;2;-;-;3
"314330 Montes Claros";-;3;4;3;3;4;2;5;4;2;2;2;34
"314480 Nova Lima";-;-;-;-;-;1;-;-;1;-;1;-;3
"314505 Nova Porteirinha";1;2;-;-;-;-;-;-;-;-;-;-;3
"314530 Novo Cruzeiro";1;-;-;-;-;-;-;-;-;-;-;-;1
"314535 Novo Oriente de Minas";-;-;-;-;-;1;1;1;-;-;-;-;3
"314545 Olhos-d'Água";-;-;-;-;1;1;-;-;1;-;1;-;4
"314560 Oliveira";1;-;-;-;-;-;-;-;1;-;-;-;2
"314580 Onça de Pitangui";-;-;-;-;-;-;-;-;-;-;1;-;1
"314620 Ouro Verde de Minas";-;-;-;-;1;-;-;-;-;-;2;-;3
"314630 Padre Paraíso";-;-;-;-;1;-;-;-;-;-;-;-;1
"314710 Pará de Minas";-;1;-;-;-;-;-;-;-;-;1;-;2
"314700 Paracatu";-;-;1;-;1;1;3;-;-;2;1;-;9
"314800 Patos de Minas";-;-;-;-;-;-;-;1;1;-;-;3;5
"314850 Pavão";-;1;-;-;-;-;-;-;-;-;-;-;1
"314870 Pedra Azul";1;1;2;1;-;1;1;-;-;1;1;-;9
"314980 Perdizes";-;-;1;-;-;-;-;-;-;-;-;-;1
"315010 Piau";-;-;-;-;1;1;-;-;-;-;-;-;2
"315015 Piedade de Caratinga";-;-;-;-;-;-;-;-;-;1;1;1;3
"315020 Piedade de Ponte Nova";-;-;-;-;-;-;-;-;-;1;-;-;1
"315120 Pirapora";1;-;-;-;-;-;-;1;2;-;1;3;8
"315140 Pitangui";-;-;-;1;-;-;-;-;-;-;-;-;1
"315200 Pompéu";-;-;1;-;-;-;-;-;-;-;-;-;1
"315217 Ponto dos Volantes";1;-;-;-;-;-;-;1;-;-;-;-;2
"315220 Porteirinha";-;1;-;-;-;-;-;-;-;-;-;-;1
"315240 Poté";2;-;-;2;-;-;-;-;-;-;-;-;4
"315250 Pouso Alegre";-;-;-;-;1;-;-;-;-;-;-;-;1
"315320 Presidente Juscelino";-;-;-;-;-;-;-;1;-;-;-;-;1
"315330 Presidente Kubitschek";-;-;-;-;-;1;1;-;-;-;-;-;2
"315340 Presidente Olegário";1;-;-;-;-;-;3;-;-;-;-;1;5
"315390 Raposos";-;-;-;-;-;-;-;1;-;-;-;-;1
"315400 Raul Soares";-;-;-;-;-;-;1;1;1;-;-;-;3
"315415 Reduto";-;-;-;-;-;-;-;-;-;-;1;-;1
"315480 Rio Acima";-;-;-;-;-;-;1;-;-;-;-;-;1
"315510 Rio do Prado";-;-;-;-;-;-;-;-;-;1;-;-;1
"315530 Rio Manso";-;-;-;-;-;-;-;-;1;-;-;-;1
"315560 Rio Pardo de Minas";2;2;4;4;-;1;-;1;-;-;-;-;14
"315570 Rio Piracicaba";-;-;-;-;-;-;-;-;-;-;1;-;1
"315600 Rio Vermelho";1;-;-;1;-;-;-;-;-;-;-;-;2
"315670 Sabará";-;2;-;2;-;-;-;1;2;1;3;-;11
"315700 Salinas";-;-;-;-;1;1;-;-;-;-;-;-;2
"315725 Santa Bárbara do Leste";-;-;-;-;-;-;1;-;-;-;2;-;3
"315780 Santa Luzia";-;-;-;-;-;-;-;-;-;1;2;-;3
"315820 Santa Maria do Suaçuí";1;-;-;-;-;-;-;-;1;-;-;-;2
"315850 Santana de Pirapama";1;-;-;-;-;-;-;-;-;1;-;-;2
"315895 Santana do Paraíso";-;-;-;-;-;1;-;-;-;-;-;-;1
"315900 Santana do Riacho";-;-;-;-;-;-;-;-;1;-;-;-;1
"316045 Santo Antônio do Retiro";-;1;1;-;-;-;-;-;-;-;-;-;2
"316095 São Domingos das Dores";2;-;-;-;1;-;1;-;-;-;-;-;4
"316110 São Francisco";-;1;-;-;1;-;-;-;-;-;-;-;2
"316160 São Geraldo da Piedade";-;-;-;-;-;-;-;-;-;-;-;1;1
"312550 São Gonçalo do Rio Preto";-;-;-;1;-;-;-;-;-;-;-;-;1
"316240 São João da Ponte";1;-;-;2;-;1;-;-;-;-;1;1;6
"316245 São João das Missões";1;-;2;3;-;4;-;1;1;2;-;3;17
"316250 São João del Rei";-;-;-;-;-;-;-;-;-;-;-;1;1
"316255 São João do Manhuaçu";-;1;-;-;-;-;-;-;-;-;-;-;1
"316265 São João do Pacuí";4;-;2;1;1;-;-;-;-;1;4;1;14
"316270 São João do Paraíso";-;-;2;-;-;-;-;-;1;-;1;1;5
"316340 São José do Goiabal";-;-;-;1;-;-;-;-;-;-;-;-;1
"316370 São Lourenço";-;-;-;-;-;-;1;-;1;-;-;-;2
"316410 São Pedro do Suaçuí";-;-;-;-;-;-;-;-;-;-;2;-;2
"316440 São Sebastião da Bela Vista";-;-;1;-;-;-;-;-;-;-;-;-;1
"316447 São Sebastião do Anta";1;-;2;-;-;-;-;-;-;-;-;-;3
"316450 São Sebastião do Maranhão";-;4;1;-;-;-;3;-;-;1;1;-;10
"316460 São Sebastião do Oeste";1;-;1;-;1;-;-;-;1;2;-;1;7
"316480 São Sebastião do Rio Preto";-;-;-;-;-;-;1;-;-;-;-;-;1
"316520 São Thomé das Letras";-;-;1;-;-;-;-;-;-;-;-;-;1
"316553 Sarzedo";-;-;-;-;-;-;-;-;-;1;-;-;1
"316680 Serra do Salitre";-;1;-;-;-;-;-;-;-;-;-;-;1
"316710 Serro";-;3;-;-;1;2;-;3;1;1;-;-;11
"316720 Sete Lagoas";-;-;-;1;-;-;-;-;-;2;-;-;3
