LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2010
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"313430 Itumirim";-;-;-;-;-;-;1;-;-;-;-;-;1
"313460 Jaboticatubas";-;-;1;-;-;-;-;-;1;-;-;1;3
"313470 Jacinto";-;-;-;-;-;-;-;-;-;1;-;-;1
"313505 Jaíba";-;-;-;-;-;-;-;-;-;1;-;-;1
"313510 Janaúba";-;-;1;1;-;-;-;-;-;1;-;-;3
"313520 Januária";23;12;8;7;2;8;7;6;5;9;8;5;100
"313540 Jeceaba";-;-;-;-;-;-;1;-;-;-;-;-;1
"313545 Jenipapo de Minas";-;-;-;-;-;-;-;1;1;-;5;3;10
"313550 Jequeri";-;-;-;-;-;-;-;1;1;1;-;-;3
"313560 Jequitaí";-;-;-;-;-;1;-;-;-;-;-;-;1
"313570 Jequitibá";-;-;-;1;1;-;-;-;-;-;-;-;2
"313580 Jequitinhonha";-;-;-;-;-;1;-;-;2;-;-;-;3
"313600 Joaíma";-;-;-;-;-;-;-;-;-;-;1;1;2
"313620 João Monlevade";-;-;-;-;-;-;-;1;-;-;-;-;1
"313630 João Pinheiro";-;-;1;-;-;3;-;3;2;2;2;4;17
"313640 Joaquim Felício";1;-;-;1;-;-;-;-;1;-;-;-;3
"313650 Jordânia";-;-;1;1;-;1;-;-;-;-;-;-;3
"313652 José Gonçalves de Minas";-;1;-;-;-;-;-;-;-;-;-;-;1
"313655 José Raydan";1;-;-;1;-;-;-;-;1;1;-;1;5
"313657 Josenópolis";-;-;-;-;-;-;-;-;-;-;1;-;1
"313665 Juatuba";-;-;-;-;-;-;1;-;1;-;2;3;7
"313670 Juiz de Fora";-;-;-;-;-;-;-;-;-;-;-;1;1
"313680 Juramento";-;-;1;-;-;-;-;-;-;-;1;-;2
"313700 Ladainha";-;-;-;-;1;2;-;-;1;-;1;-;5
"313710 Lagamar";-;-;-;-;-;-;-;-;-;-;-;1;1
"313720 Lagoa da Prata";1;-;1;2;1;1;-;-;-;-;-;-;6
"313730 Lagoa dos Patos";-;-;-;-;-;-;-;-;1;-;-;-;1
"313750 Lagoa Formosa";-;-;-;-;-;-;-;1;-;-;-;-;1
"313753 Lagoa Grande";-;-;-;-;-;-;2;-;-;-;-;-;2
"313760 Lagoa Santa";1;-;-;-;-;-;-;-;-;-;1;-;2
"313770 Lajinha";-;1;-;-;1;1;-;-;-;-;-;-;3
"313810 Lassance";1;-;-;1;-;-;-;-;-;1;-;-;3
"313820 Lavras";-;-;-;-;-;-;1;-;1;-;-;-;2
"313830 Leandro Ferreira";-;-;-;-;-;-;1;-;-;-;-;-;1
"313835 Leme do Prado";-;-;1;-;-;-;-;-;2;-;-;1;4
"313840 Leopoldina";-;-;-;-;-;-;-;-;-;-;-;1;1
"313867 Luisburgo";-;-;1;-;-;-;-;-;-;-;2;1;4
"313868 Luislândia";1;-;-;-;-;-;1;-;-;-;-;-;2
"313880 Luz";-;-;-;-;-;-;-;-;-;1;-;-;1
"313920 Malacacheta";-;1;-;-;-;-;-;-;-;-;1;1;3
"313925 Mamonas";-;-;-;-;-;-;-;-;-;-;1;-;1
"313930 Manga";1;-;2;2;1;2;-;-;1;-;1;-;10
"313940 Manhuaçu";2;2;1;1;-;-;1;2;1;1;-;-;11
"313950 Manhumirim";-;-;-;-;-;-;-;-;-;-;1;-;1
"313960 Mantena";-;-;1;-;-;-;-;-;-;1;-;-;2
"314000 Mariana";-;-;-;-;-;1;-;2;-;1;-;2;6
"314010 Marilac";-;-;-;-;1;-;-;-;-;-;-;-;1
"314050 Martinho Campos";-;-;-;-;1;-;-;1;-;-;-;1;3
"314053 Martins Soares";-;-;-;-;1;-;-;-;-;-;-;-;1
"314060 Materlândia";-;-;-;-;-;-;-;-;-;-;1;-;1
"314070 Mateus Leme";-;-;-;-;-;-;-;-;1;-;-;1;2
"314100 Mato Verde";-;-;-;1;-;-;-;-;-;-;-;-;1
"314110 Matozinhos";-;-;-;-;-;-;-;-;-;1;-;-;1
"314130 Medeiros";-;-;-;-;-;-;-;-;1;-;-;-;1
"314140 Medina";-;1;1;-;-;1;-;-;-;-;-;-;3
"314180 Minas Novas";-;-;-;-;-;1;-;2;1;-;2;6;12
"314200 Mirabela";-;-;-;-;-;-;-;-;-;1;1;1;3
"314225 Miravânia";-;1;-;-;-;-;1;-;-;-;-;-;2
"314240 Moema";-;-;-;-;-;-;-;-;1;-;-;-;1
"314270 Montalvânia";-;-;-;-;1;-;1;1;2;-;-;-;5
"314310 Monte Carmelo";-;-;-;-;-;-;-;-;-;1;-;-;1
"314315 Monte Formoso";-;-;-;-;-;-;-;-;-;-;1;1;2
"314320 Monte Santo de Minas";-;-;-;-;-;-;1;-;-;-;-;-;1
"314330 Montes Claros";9;4;1;4;4;2;4;7;9;6;13;10;73
"314345 Montezuma";-;-;-;-;-;-;-;-;1;-;-;-;1
"314390 Muriaé";-;-;-;-;-;-;-;-;1;-;-;-;1
"314400 Mutum";2;-;-;3;1;-;1;11;4;2;-;1;25
"314435 Naque";-;1;-;-;-;-;-;-;-;-;-;-;1
"314437 Natalândia";-;-;-;-;-;-;-;-;-;-;-;1;1
"314480 Nova Lima";-;1;-;-;-;-;-;-;3;1;-;-;5
"314505 Nova Porteirinha";-;-;-;-;3;-;-;-;-;-;-;1;4
"314530 Novo Cruzeiro";-;1;2;-;-;1;1;-;-;-;-;2;7
"314535 Novo Oriente de Minas";-;1;2;-;-;-;1;-;-;-;-;-;4
"314537 Novorizonte";-;-;-;-;-;-;-;-;-;-;-;3;3
"314545 Olhos-d'Água";-;1;-;-;1;-;-;-;-;-;-;1;3
"314560 Oliveira";-;-;-;-;1;-;-;-;-;-;-;-;1
"314610 Ouro Preto";-;-;-;-;-;-;-;-;1;-;-;-;1
"314625 Padre Carvalho";-;1;-;-;-;-;-;-;-;-;2;2;5
"314640 Paineiras";-;-;-;-;1;-;-;-;-;-;-;-;1
"314650 Pains";1;-;1;2;-;-;-;-;-;-;-;-;4
"314710 Pará de Minas";-;-;-;-;-;-;2;-;-;-;-;-;2
"314700 Paracatu";-;-;-;3;5;4;10;9;12;3;5;2;53
"314720 Paraguaçu";-;-;-;-;-;-;2;-;1;-;-;-;3
"314750 Passabém";-;-;1;-;-;-;1;-;-;-;-;-;2
"314795 Patis";-;-;-;-;-;1;-;-;-;-;-;-;1
"314800 Patos de Minas";1;1;6;6;19;7;7;10;8;5;2;1;73
"314810 Patrocínio";-;-;-;-;-;-;-;-;2;-;-;-;2
"314850 Pavão";1;1;-;-;-;-;2;-;1;2;2;1;10
"314860 Peçanha";-;-;-;-;-;-;-;1;-;-;-;-;1
"314870 Pedra Azul";1;4;1;1;1;-;1;5;1;1;2;1;19
"314875 Pedra Bonita";-;-;-;-;-;-;-;-;-;-;-;1;1
"314930 Pedro Leopoldo";-;-;-;-;-;1;-;1;-;-;-;2;4
"314980 Perdizes";-;-;1;-;-;-;-;-;-;-;-;-;1
"314990 Perdões";-;-;-;-;-;1;-;-;-;-;-;-;1
"315010 Piau";-;1;-;-;-;-;-;-;1;-;-;-;2
"315040 Piedade dos Gerais";-;-;-;-;-;-;-;-;-;1;-;-;1
"315057 Pintópolis";-;-;-;-;-;1;-;-;-;-;-;-;1
"315080 Piranga";-;-;-;-;-;-;-;1;-;-;-;1;2
"315120 Pirapora";1;-;-;-;-;-;1;1;1;1;3;2;10
"315130 Piraúba";1;1;1;-;-;-;-;-;-;-;-;1;4
"315140 Pitangui";-;1;3;-;-;-;-;-;-;-;-;1;5
"315170 Poço Fundo";-;-;-;1;-;-;-;-;-;-;-;-;1
"315200 Pompéu";-;-;-;-;-;-;-;1;2;-;-;-;3
"315210 Ponte Nova";1;-;-;-;-;-;-;-;-;-;-;1;2
"315217 Ponto dos Volantes";-;-;-;-;-;-;-;1;-;-;-;-;1
"315220 Porteirinha";-;-;-;-;-;-;1;-;-;-;-;-;1
"315230 Porto Firme";-;-;-;-;1;-;1;-;1;-;-;-;3
"315240 Poté";-;1;-;-;-;-;-;-;-;-;-;-;1
"315250 Pouso Alegre";-;-;-;-;-;-;-;-;-;-;-;1;1
"315310 Presidente Bernardes";-;-;-;-;1;-;-;-;-;-;-;-;1
"315320 Presidente Juscelino";-;-;-;-;-;-;-;-;-;1;-;-;1
"315340 Presidente Olegário";1;-;-;-;-;-;-;-;-;-;-;-;1
"315390 Raposos";1;-;-;-;-;-;1;1;-;-;-;-;3
"315400 Raul Soares";-;-;1;-;-;-;2;-;-;-;-;1;4
"315415 Reduto";-;-;-;-;-;-;1;-;-;-;-;-;1
"315420 Resende Costa";-;-;-;1;-;-;-;-;-;-;-;-;1
"315445 Riachinho";-;-;-;-;-;-;-;-;1;3;1;-;5
"315460 Ribeirão das Neves";1;2;-;-;-;-;-;1;1;1;-;-;6
"315470 Ribeirão Vermelho";-;-;-;-;-;-;1;-;-;-;-;-;1
"315480 Rio Acima";-;-;1;-;1;-;2;-;-;-;1;1;6
"315510 Rio do Prado";1;-;-;-;-;-;-;-;-;-;-;-;1
"315520 Rio Espera";-;-;-;-;-;-;-;1;-;-;-;-;1
"315530 Rio Manso";-;1;-;-;-;-;-;-;-;-;-;-;1
"315560 Rio Pardo de Minas";4;1;1;4;2;-;1;2;3;2;8;8;36
"315600 Rio Vermelho";-;-;1;-;8;2;2;-;1;-;3;2;19
"315670 Sabará";2;3;1;1;1;1;2;2;-;3;1;-;17
"315700 Salinas";-;1;-;1;-;-;1;-;1;2;2;2;10
"315710 Salto da Divisa";-;-;-;-;-;-;1;-;-;-;1;-;2
"315725 Santa Bárbara do Leste";-;-;-;1;-;-;-;-;-;-;-;2;3
"315737 Santa Cruz de Salinas";1;-;-;-;-;-;-;-;-;-;-;-;1
"315740 Santa Cruz do Escalvado";-;-;-;-;1;-;-;-;1;1;-;-;3
"315780 Santa Luzia";-;-;-;2;1;-;1;3;2;2;2;3;16
"315790 Santa Margarida";-;-;-;-;-;-;1;3;-;-;1;-;5
"315800 Santa Maria de Itabira";-;1;1;-;-;-;-;-;-;-;-;-;2
"315820 Santa Maria do Suaçuí";-;-;-;-;1;-;-;-;-;-;-;-;1
"315935 Santa Rita de Minas";-;-;-;1;-;-;-;-;-;1;-;-;2
"315960 Santa Rita do Sapucaí";-;-;-;2;1;-;-;-;-;1;-;-;4
"315850 Santana de Pirapama";-;-;-;-;-;-;-;1;-;-;2;1;4
"315860 Santana do Deserto";-;-;-;-;1;-;-;-;-;-;-;-;1
"315880 Santana do Jacaré";-;-;-;-;2;-;-;-;-;-;-;-;2
"315890 Santana do Manhuaçu";-;-;1;-;-;-;1;1;-;1;-;-;4
"315895 Santana do Paraíso";-;2;2;-;-;-;-;-;-;-;1;-;5
"316040 Santo Antônio do Monte";-;-;-;-;-;-;-;-;-;-;1;-;1
"316045 Santo Antônio do Retiro";-;-;-;-;-;1;-;-;-;-;-;-;1
"316050 Santo Antônio do Rio Abaixo";-;-;-;-;1;-;-;-;-;-;-;-;1
"316060 Santo Hipólito";-;-;-;-;-;-;-;-;1;1;-;1;3
"316090 São Brás do Suaçuí";-;-;-;-;-;-;-;-;1;-;-;-;1
"316095 São Domingos das Dores";2;-;3;1;-;-;1;-;-;-;-;1;8
"316110 São Francisco";1;1;1;-;2;-;2;2;-;-;2;3;14
"316170 São Gonçalo do Abaeté";-;-;-;-;-;-;-;1;-;-;-;-;1
"316180 São Gonçalo do Pará";-;1;-;-;-;-;-;-;-;-;-;-;1
"316190 São Gonçalo do Rio Abaixo";-;-;-;-;-;-;-;-;1;-;-;-;1
"312550 São Gonçalo do Rio Preto";1;-;-;-;-;1;-;-;-;1;-;-;3
"316210 São Gotardo";-;-;-;-;1;1;-;-;-;-;2;-;4
"316225 São João da Lagoa";-;-;-;-;-;-;-;-;-;1;-;1;2
"316240 São João da Ponte";1;-;5;2;4;-;1;4;1;3;2;1;24
"316245 São João das Missões";-;4;2;5;-;7;4;5;8;1;3;3;42
"316250 São João del Rei";-;-;-;2;-;-;-;1;-;-;-;-;3
"316255 São João do Manhuaçu";-;-;1;1;-;-;-;-;-;-;-;-;2
"316265 São João do Pacuí";1;2;2;4;1;1;-;1;-;2;1;3;18
"316270 São João do Paraíso";-;-;-;-;-;-;2;1;-;-;-;-;3
"316280 São João Evangelista";-;-;-;-;-;-;-;-;-;-;-;1;1
"316300 São José da Safira";-;-;-;-;-;-;-;-;-;-;1;-;1
"316310 São José da Varginha";-;-;1;-;-;-;-;-;-;-;-;-;1
"316330 São José do Divino";-;-;-;-;1;-;-;-;-;-;-;-;1
"316340 São José do Goiabal";-;-;-;-;-;1;-;-;-;-;-;1;2
"316350 São José do Jacuri";-;-;-;-;-;1;-;-;-;-;-;-;1
"316360 São José do Mantimento";-;-;-;-;-;-;-;1;1;-;-;-;2
"316400 São Pedro dos Ferros";2;-;1;-;-;1;-;-;-;-;-;-;4
"316420 São Romão";-;-;-;-;-;-;-;1;1;-;1;2;5
"316447 São Sebastião do Anta";-;1;-;-;1;-;-;-;-;-;-;-;2
"316450 São Sebastião do Maranhão";-;-;-;-;-;-;-;-;-;-;-;1;1
"316480 São Sebastião do Rio Preto";-;-;-;-;-;-;-;-;1;-;-;-;1
"316553 Sarzedo";1;-;-;-;-;-;1;-;-;-;-;-;2
"316560 Senador Cortes";-;-;-;-;-;-;-;1;-;-;-;-;1
"316590 Senador Modestino Gonçalves";-;-;-;-;-;-;-;2;-;-;2;-;4
"316600 Senhora de Oliveira";-;-;-;-;-;-;1;-;-;-;-;-;1
"316610 Senhora do Porto";-;-;-;-;-;-;-;1;1;-;-;-;2
"316630 Sericita";-;-;-;-;-;-;-;-;-;-;-;1;1
"316660 Serra da Saudade";-;-;-;1;-;-;-;-;-;-;-;-;1
"316710 Serro";-;-;1;1;-;-;-;-;-;-;-;-;2
"316720 Sete Lagoas";-;-;1;1;-;-;-;-;-;-;-;-;2
"316555 Setubinha";-;-;-;-;-;-;1;1;3;-;-;3;8
"316760 Simonésia";1;1;1;1;1;1;2;3;-;2;4;3;20
"316830 Taquaraçu de Minas";-;-;-;1;1;1;-;-;-;-;-;-;3
"316840 Tarumirim";-;1;-;-;1;-;-;-;1;-;1;-;4
"316860 Teófilo Otoni";2;1;-;4;6;3;2;3;2;4;1;4;32
"316870 Timóteo";5;2;-;3;-;1;1;4;-;-;1;1;18
"316900 Tocantins";-;1;-;-;1;1;-;1;-;-;-;-;4
"316905 Tocos do Moji";-;-;-;1;-;-;-;-;-;-;-;-;1
"316930 Três Corações";-;-;-;2;1;1;-;-;-;-;3;1;8
"316935 Três Marias";-;-;-;-;-;-;-;-;2;-;-;1;3
"316940 Três Pontas";-;-;-;1;-;-;-;-;1;-;1;-;3
"316990 Ubá";-;-;-;-;1;-;-;1;1;-;1;2;6
"317000 Ubaí";1;-;-;-;-;-;-;1;-;3;1;-;6
"317005 Ubaporanga";2;1;-;-;-;-;-;-;-;-;-;-;3
"317010 Uberaba";-;-;-;-;-;1;-;-;-;-;-;-;1
"317020 Uberlândia";-;-;-;-;1;-;-;-;-;-;-;-;1
"317040 Unaí";-;1;-;-;1;2;3;2;3;4;2;3;21
"317052 Urucuia";-;-;-;1;1;-;-;1;-;-;-;-;3
"317057 Vargem Alegre";-;-;-;-;-;-;-;-;-;-;-;1;1
"317065 Vargem Grande do Rio Pardo";-;-;1;-;-;-;-;1;-;-;-;-;2
"317070 Varginha";-;-;-;-;-;-;-;-;1;1;-;-;2
"317075 Varjão de Minas";-;-;-;-;-;-;-;-;-;-;1;-;1
"317080 Várzea da Palma";1;1;2;2;1;1;4;4;4;3;3;-;26
"317090 Varzelândia";4;3;2;3;4;2;1;4;3;1;5;1;33
"317100 Vazante";-;1;4;3;-;-;1;1;1;2;-;-;13
"317115 Vermelho Novo";1;5;1;-;-;-;1;-;-;-;-;2;10
"317120 Vespasiano";-;-;-;-;-;-;-;-;-;-;1;-;1
"317160 Virgem da Lapa";-;-;1;-;-;1;-;-;2;-;-;-;4
"317200 Visconde do Rio Branco";-;-;-;-;1;-;-;-;-;-;-;1;2
"310000 Município ignorado - MG";-;-;-;-;-;-;-;-;1;-;-;-;1
"320010 Afonso Cláudio";-;1;1;1;-;1;4;4;5;4;-;8;29
"320080 Baixo Guandu";-;-;1;-;-;-;-;-;-;-;-;-;1
"320090 Barra de São Francisco";-;-;-;1;-;-;-;-;-;-;-;-;1
"320115 Brejetuba";-;-;3;-;3;2;2;4;3;5;1;2;25
"320120 Cachoeiro de Itapemirim";-;-;-;-;-;-;-;-;-;-;1;1;2
"320130 Cariacica";-;-;-;-;2;-;-;2;2;-;-;-;6
"320190 Domingos Martins";-;-;-;-;-;-;1;-;3;2;-;-;6
"320240 Guarapari";1;1;-;1;-;-;-;-;-;1;-;1;5
"320245 Ibatiba";-;-;-;-;-;-;-;-;-;1;-;1;2
"320265 Irupi";-;-;-;-;-;-;-;-;-;-;1;2;3
"320270 Itaguaçu";-;-;1;-;-;-;-;-;-;-;-;-;1
"320290 Itarana";-;-;-;1;-;-;1;-;-;-;-;-;2
"320300 Iúna";-;-;-;-;-;-;-;-;-;-;-;2;2
"320310 Jerônimo Monteiro";-;-;-;1;-;-;-;-;-;-;-;-;1
"320320 Linhares";-;-;-;-;-;-;1;-;-;-;-;-;1
"320330 Mantenópolis";-;-;1;-;-;-;-;-;-;-;-;-;1
"320370 Muniz Freire";-;-;-;-;-;-;-;-;-;-;1;-;1
"320380 Muqui";-;2;3;-;2;1;-;-;-;1;1;1;11
"320390 Nova Venécia";-;1;-;-;-;-;-;-;-;-;-;-;1
"320400 Pancas";-;-;-;-;1;-;1;-;-;2;-;-;4
"320410 Pinheiros";-;-;-;1;-;-;-;-;-;-;-;-;1
"320450 Santa Leopoldina";-;-;-;-;-;-;-;-;-;-;1;-;1
"320460 Santa Teresa";1;-;-;-;-;-;-;-;-;-;-;-;1
"320465 São Domingos do Norte";1;-;-;-;-;-;-;2;1;-;-;-;4
"320503 Vargem Alta";1;-;-;1;1;1;2;-;-;-;-;-;6
"320510 Viana";-;1;-;-;-;-;-;-;-;1;-;-;2
"320517 Vila Valério";-;-;1;-;-;-;-;-;-;-;-;1;2
"320530 Vitória";-;-;-;-;-;-;-;-;-;-;1;-;1
"330022 Areal";-;-;-;-;1;-;-;-;-;-;-;-;1
"330040 Barra Mansa";-;-;1;-;-;-;-;-;-;-;-;-;1
"330050 Bom Jardim";-;-;1;-;-;-;-;-;-;-;-;-;1
"330200 Itaguaí";-;-;-;-;-;-;-;-;-;-;1;-;1
"330205 Italva";-;-;-;-;-;-;1;-;-;-;-;-;1
"330220 Itaperuna";1;-;-;-;-;-;-;-;-;-;-;-;1
"330250 Magé";-;-;-;-;1;1;-;2;-;-;-;-;4
"330340 Nova Friburgo";-;-;-;1;-;-;1;-;-;-;1;1;4
"330380 Paraty";2;-;2;-;2;-;1;-;3;-;1;-;11
"330400 Piraí";1;-;-;-;-;-;-;-;-;-;-;-;1
"330455 Rio de Janeiro";2;6;3;3;2;-;-;-;1;2;-;5;24
"330460 Santa Maria Madalena";-;-;-;-;-;2;2;-;-;-;-;-;4
"330480 São Fidélis";1;1;1;1;1;-;2;2;-;-;4;1;14
"330515 São José do Vale do Rio Preto";-;-;-;-;-;-;-;-;-;-;-;1;1
"330530 São Sebastião do Alto";-;-;-;-;-;-;-;-;-;-;1;-;1
"330550 Saquarema";3;1;2;1;1;1;-;-;-;-;-;-;9
"330555 Seropédica";-;-;-;-;1;-;-;-;-;-;-;-;1
"330590 Trajano de Moraes";-;1;3;1;1;-;1;-;2;-;1;-;10
"330600 Três Rios";1;-;-;-;-;-;1;-;-;-;-;-;2
"330610 Valença";-;-;-;-;1;-;-;-;-;-;-;-;1
"330000 Município ignorado - RJ";-;1;-;-;-;-;-;-;-;-;-;-;1
"350210 Andradina";-;-;-;-;-;-;1;-;-;1;-;-;2
"350270 Apiaí";-;-;-;-;-;1;-;-;-;-;-;-;1
"350280 Araçatuba";-;-;-;-;-;-;-;-;1;-;-;-;1
"350320 Araraquara";-;-;-;-;-;1;-;-;-;-;-;-;1
"350330 Araras";-;-;1;-;-;-;-;-;-;-;-;-;1
"350410 Atibaia";-;-;-;-;-;-;-;1;-;-;-;-;1
"350535 Barra do Chapéu";-;2;-;-;-;-;-;-;-;-;-;-;2
"350635 Bertioga";-;-;-;1;-;-;-;-;-;-;-;-;1
"350650 Birigui";-;-;-;-;-;-;-;-;-;-;1;-;1
"350715 Bom Sucesso de Itararé";-;-;-;-;1;-;-;-;3;-;-;-;4
"350750 Botucatu";1;-;-;-;-;-;-;-;-;-;-;-;1
"350790 Brotas";-;-;-;-;-;-;1;-;-;-;-;-;1
"350840 Cabreúva";-;-;-;-;-;-;-;-;1;-;-;-;1
"350870 Caconde";-;-;-;-;-;-;1;1;-;-;-;-;2
"350900 Caieiras";-;-;1;-;-;-;-;-;-;-;-;-;1
"350920 Cajamar";1;-;-;-;-;-;-;-;-;-;-;1;2
"350925 Cajati";-;-;-;-;-;-;-;-;-;-;1;-;1
"350950 Campinas";2;-;-;-;-;-;-;-;-;-;1;1;4
"350960 Campo Limpo Paulista";1;-;-;-;-;-;-;-;-;-;-;-;1
"350970 Campos do Jordão";-;-;-;-;-;-;1;-;-;-;-;-;1
"351000 Cândido Mota";-;-;1;-;-;-;-;-;-;-;-;-;1
"351040 Capivari";-;-;1;1;-;-;-;-;1;-;-;-;3
"351060 Carapicuíba";-;-;-;-;1;-;-;-;-;-;-;-;1
"351110 Catanduva";-;-;-;-;-;-;-;-;1;-;-;-;1
"351160 Cesário Lange";1;-;-;-;-;-;-;-;-;-;-;-;1
"351280 Cosmópolis";-;1;-;-;-;-;-;-;-;-;-;1;2
"351300 Cotia";-;1;-;-;1;-;1;1;-;-;-;-;4
"351340 Cruzeiro";-;1;-;-;-;-;-;-;-;-;-;-;1
"351380 Diadema";1;-;-;-;-;-;-;-;-;-;-;-;1
"351440 Dracena";-;-;-;-;1;-;-;1;-;-;-;1;3
"351480 Eldorado";-;1;-;-;-;1;2;-;-;1;-;-;5
"351518 Espírito Santo do Pinhal";-;-;-;-;-;-;-;-;-;1;-;-;1
"351550 Fernandópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"351620 Franca";-;-;-;-;-;-;-;-;-;-;-;1;1
"351640 Franco da Rocha";-;1;-;1;-;1;-;-;-;-;-;1;4
"351660 Gália";-;-;-;-;-;1;-;-;-;-;-;-;1
"351820 Guararapes";1;-;-;-;-;-;-;-;-;-;-;1;2
"351870 Guarujá";-;-;-;-;-;-;-;-;-;-;-;1;1
"351880 Guarulhos";-;-;1;-;-;1;-;-;-;-;-;-;2
"351905 Holambra";-;-;-;-;1;-;-;-;-;-;-;-;1
"351970 Ibiúna";-;1;-;-;1;-;-;-;-;-;-;-;2
"352020 Igaratá";1;-;-;-;-;-;-;-;-;-;-;-;1
"352040 Ilhabela";-;1;-;1;-;-;-;-;-;-;-;-;2
"352100 Iperó";-;-;-;-;-;-;-;-;-;-;1;1;2
"352120 Iporanga";-;-;-;-;-;3;-;-;-;-;-;1;4
"352215 Itaóca";-;-;-;-;-;2;2;1;-;1;-;-;6
"352250 Itapevi";-;-;-;-;-;-;-;1;2;-;-;-;3
"352260 Itapira";-;-;-;-;-;-;-;-;-;-;-;1;1
"352265 Itapirapuã Paulista";-;-;-;-;-;1;-;-;-;-;-;-;1
"352280 Itaporanga";-;-;1;-;-;-;-;-;-;-;-;-;1
"352300 Itapura";-;-;-;-;-;-;-;1;-;-;-;-;1
"352330 Itariri";2;-;-;-;-;-;1;1;-;1;1;-;6
"352390 Itu";-;-;-;-;-;-;-;-;1;-;-;-;1
"352410 Ituverava";-;-;-;-;-;-;1;-;-;-;-;-;1
"352420 Jaborandi";-;-;-;-;1;-;-;-;-;-;-;-;1
"352470 Jaguariúna";-;-;1;-;-;-;-;-;-;-;-;-;1
"352500 Jandira";-;-;-;-;-;-;-;-;-;-;1;-;1
"352510 Jardinópolis";-;-;1;1;-;-;-;-;1;-;-;-;3
"352600 Junqueirópolis";-;-;-;-;-;-;-;-;-;1;-;-;1
"352610 Juquiá";-;1;-;-;-;-;-;3;-;-;-;-;4
"352690 Limeira";-;-;-;-;-;1;-;-;-;-;-;-;1
"352740 Lucélia";-;1;-;-;-;-;-;-;-;-;-;-;1
"352850 Mairiporã";-;1;1;-;-;-;-;-;1;-;-;-;3
"352880 Maracaí";-;-;-;-;-;-;-;-;1;-;-;-;1
"352920 Martinópolis";-;-;-;1;-;-;-;-;-;-;-;-;1
"352990 Miracatu";-;1;1;-;-;3;-;-;-;-;-;1;6
"353060 Mogi das Cruzes";-;-;1;-;-;-;-;-;-;-;-;-;1
"353070 Mogi Guaçu";1;-;-;-;-;-;-;-;-;1;-;-;2
"353080 Mogi Mirim";-;-;-;-;-;-;-;-;-;-;1;-;1
"353100 Monções";-;-;-;-;-;-;-;-;1;-;-;-;1
"353150 Monte Azul Paulista";-;1;-;-;-;-;-;-;-;-;-;-;1
"353180 Monte Mor";-;-;-;-;-;-;1;-;-;-;-;-;1
"353230 Natividade da Serra";1;-;-;-;-;-;-;-;-;-;-;-;1
"353270 Nipoã";-;-;-;-;-;-;-;2;-;-;-;-;2
"353286 Nova Castilho";-;-;-;-;-;-;-;-;-;-;1;-;1
"353320 Nova Independência";-;-;1;-;-;-;-;-;-;-;-;-;1
"353360 Nuporanga";-;-;-;-;-;-;-;-;1;-;-;-;1
"353460 Osvaldo Cruz";-;-;-;-;-;-;-;-;-;-;-;1;1
"353510 Palmares Paulista";-;1;-;-;-;-;-;-;-;-;-;-;1
"353550 Paraguaçu Paulista";-;-;-;1;-;-;-;-;-;1;-;-;2
"353720 Pedro de Toledo";2;-;1;-;-;-;-;1;1;-;1;-;6
"353780 Piedade";-;-;-;-;-;-;1;-;-;-;-;-;1
"353870 Piracicaba";-;-;1;-;-;1;-;-;-;1;-;-;3
"353880 Piraju";-;-;-;-;-;1;-;-;-;-;-;-;1
"353910 Pirapora do Bom Jesus";-;-;-;-;-;-;-;-;-;-;1;-;1
"353950 Pitangueiras";-;-;1;-;-;-;-;-;1;-;-;-;2
"354140 Presidente Prudente";1;-;-;-;-;-;-;-;-;-;-;-;1
"354150 Presidente Venceslau";-;-;-;-;-;-;-;-;1;-;-;-;1
"354280 Ribeira";-;-;-;-;1;-;-;-;2;1;1;-;5
"354340 Ribeirão Preto";-;2;1;-;-;-;-;-;1;-;2;-;6
"354380 Rinópolis";-;-;-;1;-;-;-;-;-;-;-;-;1
"354390 Rio Claro";-;-;1;-;1;-;-;-;1;-;-;2;5
"354510 Salmourão";-;-;-;-;1;-;-;-;-;-;-;-;1
"354520 Salto";-;-;-;1;-;-;-;-;-;-;-;-;1
"354580 Santa Bárbara d'Oeste";-;-;1;-;-;-;-;-;-;-;-;-;1
"354640 Santa Cruz do Rio Pardo";-;-;-;-;1;-;-;-;-;-;-;-;1
"354680 Santa Isabel";-;-;-;-;-;2;-;-;1;-;1;-;4
"354760 Santa Rosa de Viterbo";-;-;-;-;-;-;-;-;1;-;-;-;1
"354810 Santo Antônio do Jardim";-;-;-;-;-;-;-;-;-;-;-;1;1
"354850 Santos";-;-;-;-;1;-;-;-;-;-;-;-;1
"354870 São Bernardo do Campo";-;1;-;2;-;-;-;-;-;-;-;-;3
"354910 São João da Boa Vista";-;-;-;1;-;-;-;-;-;-;-;-;1
"354920 São João das Duas Pontes";-;-;1;-;-;-;-;1;-;-;-;-;2
"354980 São José do Rio Preto";-;-;-;-;-;1;-;-;-;-;-;-;1
