LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2012
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"171610 Paraíso do Tocantins";-;1;-;2;1;-;1;3;-;1;2;-;11
"171620 Paranã";-;-;-;-;1;-;1;1;-;-;-;-;3
"171630 Pau D'Arco";-;-;-;1;-;-;-;-;-;-;-;-;1
"171650 Pedro Afonso";-;-;-;-;-;-;1;2;-;1;1;-;5
"171660 Peixe";-;1;1;-;-;-;-;-;-;-;-;-;2
"171700 Pindorama do Tocantins";-;1;-;-;-;-;-;-;-;-;-;-;1
"171720 Piraquê";-;-;-;-;-;-;-;-;1;-;-;-;1
"171750 Pium";-;-;-;-;-;1;-;1;-;-;-;-;2
"171790 Ponte Alta do Tocantins";-;1;1;-;-;1;-;2;5;1;1;1;13
"171800 Porto Alegre do Tocantins";-;-;-;-;-;1;-;-;-;1;-;-;2
"171820 Porto Nacional";1;-;-;-;-;3;-;1;1;1;2;1;10
"171840 Presidente Kennedy";-;-;-;-;1;-;1;-;-;-;-;-;2
"171845 Pugmil";-;-;-;-;-;-;-;1;-;-;-;-;1
"171850 Recursolândia";1;-;2;-;-;-;-;1;1;1;2;1;9
"171865 Rio da Conceição";-;-;-;-;-;-;1;-;-;-;-;-;1
"171870 Rio dos Bois";-;-;-;-;-;-;-;-;-;-;-;1;1
"171875 Rio Sono";-;-;-;-;-;-;-;-;1;-;2;-;3
"171880 Sampaio";-;1;-;-;-;-;-;-;-;-;-;-;1
"171884 Sandolândia";-;-;-;-;2;-;-;-;1;1;-;-;4
"171888 Santa Maria do Tocantins";-;-;-;-;-;-;-;-;-;1;-;-;1
"171889 Santa Rita do Tocantins";-;-;-;1;-;-;-;-;1;1;-;-;3
"171890 Santa Rosa do Tocantins";-;1;-;-;-;-;-;-;-;-;-;1;2
"172000 Santa Terezinha do Tocantins";-;1;-;-;-;-;-;-;-;-;-;-;1
"172010 São Bento do Tocantins";-;-;-;-;-;-;-;1;-;-;-;-;1
"172015 São Félix do Tocantins";-;-;1;-;-;-;-;-;-;-;-;-;1
"172020 São Miguel do Tocantins";1;-;-;-;-;1;-;-;-;-;-;-;2
"172065 Silvanópolis";-;-;-;-;-;1;-;1;-;-;-;-;2
"172080 Sítio Novo do Tocantins";-;-;-;-;-;-;-;-;-;-;2;2;4
"172090 Taguatinga";-;1;-;-;-;-;-;-;1;-;2;1;5
"172093 Taipas do Tocantins";-;-;-;-;-;-;-;-;-;1;1;-;2
"172110 Tocantínia";-;-;1;2;-;1;9;3;1;1;3;1;22
"172120 Tocantinópolis";-;2;-;-;1;1;1;-;1;2;-;2;10
"172208 Wanderlândia";-;-;-;-;-;-;2;-;2;1;-;-;5
"172210 Xambioá";-;-;1;-;-;-;-;-;-;3;1;-;5
"170000 Município ignorado - TO";-;-;1;-;-;-;-;-;1;-;-;-;2
"210005 Açailândia";1;3;5;1;5;8;2;3;14;6;5;6;59
"210015 Água Doce do Maranhão";-;-;-;-;-;1;-;-;-;-;-;-;1
"210020 Alcântara";3;1;-;-;-;-;1;-;1;2;3;2;13
"210030 Aldeias Altas";1;-;1;1;-;3;6;1;1;1;-;-;15
"210040 Altamira do Maranhão";1;-;-;-;-;-;-;-;-;1;-;-;2
"210043 Alto Alegre do Maranhão";-;-;-;-;-;-;-;1;-;-;-;-;1
"210047 Alto Alegre do Pindaré";6;5;3;-;1;2;2;4;5;7;5;2;42
"210050 Alto Parnaíba";-;-;-;-;-;-;-;-;-;-;-;1;1
"210055 Amapá do Maranhão";-;1;2;-;-;-;-;-;-;-;-;-;3
"210060 Amarante do Maranhão";15;5;3;1;4;5;4;4;8;19;5;4;77
"210070 Anajatuba";-;-;-;-;-;-;1;-;-;-;-;-;1
"210080 Anapurus";3;1;-;-;1;1;1;1;-;3;1;-;12
"210087 Araguanã";2;1;1;2;1;1;2;1;1;1;2;-;15
"210095 Arame";7;4;2;3;8;5;10;14;13;5;3;4;78
"210100 Arari";1;-;-;-;-;-;-;-;-;-;-;-;1
"210110 Axixá";4;4;4;4;1;3;1;-;-;1;1;-;23
"210120 Bacabal";-;1;-;-;-;-;-;-;-;-;-;1;2
"210130 Bacuri";-;-;-;-;-;-;-;1;-;-;-;-;1
"210140 Balsas";-;1;1;1;-;-;1;2;-;-;1;1;8
"210160 Barra do Corda";4;3;3;3;3;5;2;-;8;5;5;1;42
"210170 Barreirinhas";11;9;5;5;5;3;3;2;15;13;12;6;89
"210173 Belágua";-;-;-;-;-;1;-;-;-;2;-;-;3
"210180 Benedito Leite";1;-;-;-;-;1;-;-;-;-;-;-;2
"210190 Bequimão";-;2;2;-;1;-;-;-;-;1;2;1;9
"210197 Boa Vista do Gurupi";-;-;-;1;-;-;-;-;-;-;-;-;1
"210200 Bom Jardim";4;3;1;1;2;1;1;2;4;4;9;4;36
"210203 Bom Jesus das Selvas";6;5;3;1;4;-;1;3;2;2;2;1;30
"210207 Bom Lugar";-;-;-;-;-;-;-;1;-;-;-;-;1
"210210 Brejo";2;1;1;1;-;-;1;-;-;-;2;2;10
"210215 Brejo de Areia";5;4;6;-;-;1;3;3;6;4;3;2;37
"210220 Buriti";1;-;-;-;2;-;-;1;-;-;2;1;7
"210230 Buriti Bravo";-;-;1;-;1;-;-;-;-;-;-;1;3
"210232 Buriticupu";11;5;12;7;4;1;2;8;3;5;12;5;75
"210235 Buritirana";-;-;1;-;-;-;-;-;-;-;-;-;1
"210237 Cachoeira Grande";2;1;2;-;-;-;-;-;-;4;1;1;11
"210255 Campestre do Maranhão";-;1;-;-;-;-;-;1;-;-;-;-;2
"210260 Cândido Mendes";6;2;5;1;2;-;4;1;-;2;3;9;35
"210270 Cantanhede";1;2;1;1;-;2;-;1;1;1;-;-;10
"210280 Carolina";-;-;-;-;1;-;-;-;2;-;-;1;4
"210290 Carutapera";2;5;1;-;-;-;1;-;1;3;2;4;19
"210300 Caxias";2;2;4;1;4;-;2;4;2;-;1;4;26
"210310 Cedral";-;1;1;-;-;-;-;-;-;2;1;1;6
"210315 Centro do Guilherme";11;7;1;4;2;1;1;2;1;2;3;3;38
"210317 Centro Novo do Maranhão";2;1;6;3;-;2;-;2;1;-;1;4;22
"210320 Chapadinha";10;6;6;8;4;6;3;1;5;2;3;5;59
"210325 Cidelândia";1;1;-;-;-;1;2;1;1;4;-;-;11
"210330 Codó";3;3;-;1;2;-;2;4;2;1;1;-;19
"210340 Coelho Neto";1;1;-;-;-;-;1;-;1;-;1;1;6
"210350 Colinas";5;3;4;5;5;1;2;4;-;7;2;-;38
"210360 Coroatá";1;2;1;1;-;-;-;-;1;-;-;-;6
"210370 Cururupu";-;2;1;-;1;-;-;-;-;1;2;4;11
"210375 Davinópolis";-;-;-;-;-;-;1;-;1;-;-;-;2
"210380 Dom Pedro";1;-;-;-;-;-;-;-;-;-;2;-;3
"210405 Estreito";2;-;-;-;-;-;-;1;2;-;1;1;7
"210407 Feira Nova do Maranhão";-;-;-;1;-;-;1;-;-;-;-;-;2
"210408 Fernando Falcão";-;-;-;-;-;-;1;-;1;2;2;-;6
"210409 Formosa da Serra Negra";1;-;2;1;2;-;2;1;-;-;-;1;10
"210410 Fortaleza dos Nogueiras";1;-;-;-;1;-;-;-;1;-;-;2;5
"210420 Fortuna";-;-;-;-;-;-;-;1;1;1;-;-;3
"210430 Godofredo Viana";1;1;2;1;2;5;1;1;-;1;1;-;16
"210440 Gonçalves Dias";1;2;1;-;-;-;1;-;1;-;1;-;7
"210455 Governador Edison Lobão";1;-;-;-;-;-;-;2;-;2;-;-;5
"210460 Governador Eugênio Barros";2;1;2;-;3;-;1;-;1;1;3;-;14
"210462 Governador Luiz Rocha";-;-;-;-;-;-;-;1;-;-;-;-;1
"210465 Governador Newton Bello";-;-;-;1;-;-;-;-;-;2;-;-;3
"210467 Governador Nunes Freire";3;7;-;2;2;1;1;1;-;-;1;1;19
"210470 Graça Aranha";-;2;-;-;-;1;-;-;-;-;-;-;3
"210480 Grajaú";1;2;2;-;1;-;5;7;5;6;2;4;35
"210490 Guimarães";6;-;1;1;-;-;-;1;2;-;1;3;15
"210500 Humberto de Campos";2;2;2;3;4;1;1;1;-;-;5;5;26
"210510 Icatu";3;2;2;1;3;-;-;-;-;-;-;1;12
"210520 Igarapé Grande";-;1;-;-;-;-;2;-;-;-;-;-;3
"210530 Imperatriz";1;1;1;-;-;2;1;-;2;2;1;-;11
"210535 Itaipava do Grajaú";-;-;-;-;-;-;-;-;-;-;-;1;1
"210540 Itapecuru Mirim";-;2;2;-;2;-;2;-;1;-;2;1;12
"210542 Itinga do Maranhão";5;4;9;3;1;2;6;9;5;6;3;-;53
"210545 Jatobá";1;1;-;-;-;1;-;-;4;-;-;2;9
"210547 Jenipapo dos Vieiras";1;-;1;-;1;-;2;10;11;4;1;3;34
"210550 João Lisboa";-;-;2;-;1;-;1;1;-;-;-;1;6
"210560 Joselândia";-;1;1;-;-;-;-;-;-;1;-;-;3
"210565 Junco do Maranhão";-;-;-;1;-;-;-;-;-;-;-;1;2
"210570 Lago da Pedra";7;1;6;2;2;4;9;2;5;6;5;3;52
"210580 Lago do Junco";-;-;1;-;1;4;1;3;-;-;-;-;10
"210594 Lago dos Rodrigues";-;1;-;-;-;-;-;1;3;1;-;-;6
"210590 Lago Verde";-;-;-;-;-;-;-;-;-;-;1;-;1
"210592 Lagoa do Mato";-;-;-;-;-;-;-;1;-;-;-;-;1
"210596 Lagoa Grande do Maranhão";-;-;2;2;1;-;-;2;-;1;5;4;17
"210598 Lajeado Novo";-;-;-;1;1;3;-;-;-;-;-;-;5
"210600 Lima Campos";-;-;-;-;-;2;-;-;-;-;-;-;2
"210620 Luís Domingues";4;3;2;-;-;-;1;-;-;-;1;2;13
"210630 Magalhães de Almeida";-;-;-;-;-;-;-;-;-;-;1;-;1
"210632 Maracaçumé";3;2;8;1;1;2;-;1;2;1;3;3;27
"210635 Marajá do Sena";1;-;3;-;-;1;2;12;2;3;4;1;29
"210637 Maranhãozinho";3;3;-;2;1;-;2;3;2;2;2;3;23
"210640 Mata Roma";-;1;2;2;1;-;-;1;1;-;-;1;9
"210660 Matões";9;1;-;-;-;1;2;1;-;1;2;2;19
"210663 Matões do Norte";-;-;-;-;1;-;-;-;-;-;-;-;1
"210667 Milagres do Maranhão";-;-;1;-;-;-;1;-;-;-;-;2;4
"210670 Mirador";6;-;2;-;2;-;-;1;4;3;-;-;18
"210680 Mirinzal";2;-;1;-;-;-;-;1;-;2;-;-;6
"210690 Monção";-;-;-;1;-;-;-;-;-;-;-;-;1
"210700 Montes Altos";20;3;3;5;-;2;2;3;-;5;-;1;44
"210710 Morros";7;4;2;-;1;-;-;1;2;3;2;-;22
"210720 Nina Rodrigues";7;-;1;-;-;-;-;-;2;-;3;-;13
"210725 Nova Colinas";-;1;-;-;-;-;-;-;-;-;-;-;1
"210730 Nova Iorque";-;1;-;-;-;-;-;-;-;-;-;-;1
"210735 Nova Olinda do Maranhão";1;1;3;-;-;-;1;1;-;-;2;-;9
"210740 Olho d'Água das Cunhãs";-;-;-;-;-;1;-;-;-;-;-;-;1
"210750 Paço do Lumiar";1;-;-;1;-;-;-;-;-;1;-;-;3
"210770 Paraibano";1;-;-;-;-;-;-;-;-;1;1;1;4
"210780 Parnarama";1;1;-;1;1;-;1;-;-;1;-;-;6
"210790 Passagem Franca";3;-;-;-;1;-;1;-;-;1;1;-;7
"210800 Pastos Bons";3;-;1;1;3;-;-;-;-;-;-;1;9
"210805 Paulino Neves";-;-;1;-;-;-;-;-;1;-;-;-;2
"210810 Paulo Ramos";3;1;2;-;2;3;5;11;6;8;5;3;49
"210820 Pedreiras";-;-;1;-;-;-;-;1;-;-;1;-;3
"210825 Pedro do Rosário";3;2;3;1;2;2;-;-;-;4;-;-;17
"210830 Penalva";-;-;-;-;-;-;-;-;-;-;-;1;1
"210840 Peri Mirim";-;-;-;1;-;-;-;-;-;-;-;-;1
"210845 Peritoró";2;1;1;1;2;1;1;4;-;-;1;-;14
"210850 Pindaré-Mirim";1;1;1;-;-;-;1;-;-;-;1;-;5
"210860 Pinheiro";-;-;2;1;2;1;-;-;1;2;1;1;11
"210870 Pio XII";1;-;-;-;-;-;1;1;-;1;1;-;5
"210880 Pirapemas";2;-;-;-;-;1;-;-;-;-;-;-;3
"210890 Poção de Pedras";2;1;-;-;-;-;-;2;-;-;-;1;6
"210900 Porto Franco";-;-;-;-;-;-;-;-;-;1;-;1;2
"210905 Porto Rico do Maranhão";2;-;-;-;-;-;-;2;1;-;-;-;5
"210910 Presidente Dutra";2;-;-;-;-;2;1;1;-;-;-;-;6
"210920 Presidente Juscelino";-;2;-;1;1;-;-;-;-;-;1;-;5
"210923 Presidente Médici";-;-;-;-;-;-;-;-;-;-;1;-;1
"210927 Presidente Sarney";-;2;4;-;3;-;-;1;-;-;-;2;12
"210930 Presidente Vargas";6;2;3;2;2;-;1;-;-;-;1;2;19
"210940 Primeira Cruz";1;-;-;-;1;-;-;-;1;-;-;-;3
"210950 Riachão";1;-;-;-;-;-;-;-;-;2;-;1;4
"210955 Ribamar Fiquene";-;-;-;-;-;-;-;1;-;-;-;-;1
"210960 Rosário";-;-;-;-;1;1;-;2;1;-;-;1;6
"210970 Sambaíba";-;-;1;2;-;-;-;-;-;-;-;-;3
"210980 Santa Helena";-;-;1;-;1;-;-;-;-;-;-;2;4
"210990 Santa Inês";-;-;-;1;-;-;-;-;-;-;-;-;1
"211000 Santa Luzia";15;8;9;3;7;7;12;20;14;10;12;9;126
"211003 Santa Luzia do Paruá";5;-;5;3;1;1;-;2;1;-;2;-;20
"211010 Santa Quitéria do Maranhão";3;-;3;1;1;2;2;1;-;-;4;5;22
"211023 Santana do Maranhão";-;-;-;-;-;1;-;-;-;-;-;-;1
"211027 Santo Amaro do Maranhão";1;-;2;2;-;1;-;-;-;2;-;-;8
"211030 Santo Antônio dos Lopes";1;-;1;-;-;1;-;-;1;-;-;1;5
"211040 São Benedito do Rio Preto";4;2;2;1;5;-;1;-;-;1;-;-;16
"211050 São Bento";-;-;-;-;-;-;-;-;-;1;-;1;2
"211060 São Bernardo";1;1;1;2;1;-;-;-;2;3;-;-;11
"211065 São Domingos do Azeitão";1;4;-;-;-;-;-;-;-;1;-;-;6
"211070 São Domingos do Maranhão";1;1;-;-;-;3;1;2;1;-;2;-;11
"211085 São Francisco do Brejão";-;-;-;-;-;-;1;-;-;2;-;-;3
"211100 São João Batista";-;1;-;-;-;-;-;-;-;-;-;-;1
"211102 São João do Carú";1;5;2;3;3;1;1;2;2;2;2;3;27
"211107 São João do Soter";1;-;-;-;-;-;-;-;-;-;-;-;1
"211110 São João dos Patos";1;4;1;2;-;1;-;-;-;1;-;1;11
"211120 São José de Ribamar";1;1;-;-;-;-;-;-;-;-;-;-;2
"211125 São José dos Basílios";1;-;-;-;-;-;-;-;-;-;-;-;1
"211130 São Luís";2;1;-;1;-;-;-;1;3;1;-;2;11
"211140 São Luís Gonzaga do Maranhão";-;-;-;-;-;-;-;1;-;1;-;1;3
"211160 São Raimundo das Mangabeiras";1;-;1;-;1;1;-;-;-;-;-;-;4
"211163 São Raimundo do Doca Bezerra";-;1;-;-;-;-;-;-;1;-;2;-;4
"211167 São Roberto";-;-;-;-;-;-;-;-;2;2;-;-;4
"211170 São Vicente Ferrer";-;-;1;1;-;-;-;-;-;-;-;-;2
"211172 Satubinha";-;-;-;-;-;-;-;1;-;-;-;-;1
"211174 Senador Alexandre Costa";-;1;2;-;1;-;1;1;-;-;-;2;8
"211176 Senador La Rocque";-;-;-;-;-;-;-;-;-;-;1;1;2
"211180 Sítio Novo";-;1;-;2;3;3;1;-;3;3;1;-;17
"211190 Sucupira do Norte";-;-;-;-;-;-;-;-;1;-;-;-;1
"211200 Tasso Fragoso";-;-;-;-;-;-;1;-;-;-;-;-;1
"211210 Timbiras";5;2;3;-;-;-;-;-;1;2;-;-;13
"211220 Timon";1;2;4;1;2;1;-;2;1;-;2;2;18
"211223 Trizidela do Vale";-;-;-;-;-;-;-;1;-;-;-;-;1
"211227 Tufilândia";3;1;6;-;3;-;1;2;-;-;-;1;17
"211230 Tuntum";-;1;1;-;-;-;-;-;-;-;2;-;4
"211240 Turiaçu";7;8;5;4;5;3;-;2;2;15;15;10;76
"211245 Turilândia";1;1;1;-;-;-;-;-;-;1;2;2;8
"211250 Tutóia";1;1;1;-;1;-;1;-;-;1;-;-;6
"211260 Urbano Santos";5;4;6;2;2;1;1;6;2;5;4;1;39
"211270 Vargem Grande";10;3;1;4;-;-;-;1;-;-;-;2;21
"211280 Viana";2;1;-;1;1;-;-;-;-;-;-;-;5
"211285 Vila Nova dos Martírios";-;-;-;2;-;-;-;1;-;1;-;1;5
"211300 Vitorino Freire";1;2;-;-;2;2;-;2;-;-;-;2;11
"211400 Zé Doca";10;6;7;6;3;-;1;-;3;2;6;1;45
"210000 Município ignorado - MA";-;-;-;-;-;-;-;2;-;-;-;-;2
"220040 Altos";1;2;1;1;4;1;-;1;-;-;-;2;13
"220045 Alvorada do Gurguéia";-;-;-;1;-;-;-;-;-;-;-;-;1
"220060 Angical do Piauí";-;-;1;-;-;-;-;-;-;-;-;-;1
"220100 Arraial";-;-;-;-;1;-;-;-;-;-;-;-;1
"220120 Barras";-;1;-;-;1;-;-;1;1;-;-;-;4
"220140 Barro Duro";-;-;-;-;-;-;-;-;-;1;-;-;1
"220150 Batalha";-;-;-;-;-;-;-;2;-;-;-;-;2
"220177 Boa Hora";-;2;-;-;1;-;-;-;1;-;1;-;5
"220196 Brasileira";-;-;-;-;-;-;-;-;1;-;-;-;1
"220217 Campo Largo do Piauí";1;-;-;-;-;-;-;-;-;-;-;1;2
"220240 Capitão de Campos";1;-;1;-;-;-;-;-;-;-;-;-;2
"220260 Castelo do Piauí";-;-;-;-;-;-;-;-;-;-;1;-;1
"220290 Corrente";-;-;-;-;-;-;-;1;-;-;-;-;1
"220330 Demerval Lobão";-;-;-;-;-;-;-;-;-;1;-;-;1
"220350 Elesbão Veloso";-;-;-;-;-;-;-;-;-;-;1;-;1
"220370 Esperantina";-;1;1;-;-;-;-;-;-;-;-;-;2
"220470 Inhuma";-;1;-;-;-;-;1;-;-;-;-;-;2
"220480 Ipiranga do Piauí";-;-;-;-;-;1;1;-;-;-;-;2;4
"220540 Joaquim Pires";-;-;-;1;-;-;-;-;-;-;-;-;1
"220550 José de Freitas";-;-;-;-;-;-;-;1;1;-;-;-;2
"220560 Landri Sales";-;-;-;-;-;-;-;1;-;-;-;-;1
"220570 Luís Correia";-;-;1;-;-;-;-;-;-;-;-;-;1
"220585 Madeiro";-;-;-;-;-;1;-;-;-;-;-;-;1
"220640 Monsenhor Gil";-;-;-;-;-;-;1;-;-;-;-;-;1
"220680 Nossa Senhora dos Remédios";-;-;-;-;-;-;1;-;-;2;-;-;3
"220740 Palmeira do Piauí";-;-;-;-;1;-;2;1;3;-;-;-;7
"220750 Palmeirais";-;-;-;-;-;-;1;-;-;-;-;-;1
"220775 Passagem Franca do Piauí";-;-;-;-;1;-;-;-;-;-;-;-;1
"220790 Pedro II";1;2;-;1;6;-;3;2;-;1;1;-;17
"220800 Picos";1;-;-;-;-;-;1;-;-;-;-;-;2
"220850 Porto";-;-;-;-;-;-;-;-;-;1;-;-;1
"220880 Regeneração";1;1;-;-;-;-;-;-;1;-;-;-;3
"220890 Ribeiro Gonçalves";-;1;-;-;-;-;1;-;-;-;-;-;2
"220920 Santa Filomena";-;-;-;-;-;1;-;1;-;-;-;-;2
"220970 São Francisco do Piauí";-;-;1;-;-;-;-;-;-;-;-;-;1
"220987 São João da Fronteira";-;-;-;-;-;-;-;-;-;1;-;-;1
"221100 Teresina";2;1;6;2;3;3;-;1;2;1;5;3;29
"221110 União";-;-;-;-;-;-;-;1;-;-;-;-;1
"221120 Uruçuí";-;1;-;-;-;-;-;1;-;-;-;-;2
"230010 Abaiara";-;-;-;-;-;-;-;-;-;1;-;-;1
"230030 Acopiara";-;-;-;-;-;-;-;1;-;-;-;-;1
"230080 Antonina do Norte";-;-;-;-;-;-;-;-;1;-;-;-;1
"230100 Aquiraz";-;-;-;-;-;-;-;-;-;1;1;1;3
"230140 Aratuba";2;2;2;2;6;1;4;2;1;1;2;4;29
"230190 Barbalha";2;1;-;3;-;2;-;5;7;2;2;-;24
"230210 Baturité";2;-;-;1;1;5;1;1;7;3;-;3;24
"230290 Capistrano";1;-;-;-;-;-;1;1;-;-;-;-;3
"230320 Caririaçu";-;-;-;-;-;-;-;1;-;-;-;1;2
"230350 Cascavel";1;-;-;-;-;-;-;-;-;-;-;-;1
"230370 Caucaia";1;-;1;-;1;-;-;-;-;1;-;1;5
"230410 Crateús";1;1;-;-;-;-;-;-;-;-;-;-;2
"230420 Crato";3;3;1;2;1;7;6;7;7;3;4;1;45
"230423 Croatá";4;2;-;-;-;1;2;-;1;-;-;-;10
"230428 Eusébio";1;-;-;-;-;-;-;-;-;-;1;-;2
"230430 Farias Brito";2;-;1;-;-;2;2;-;-;1;1;-;9
"230440 Fortaleza";-;3;1;4;1;2;1;1;-;-;-;-;13
"230450 Frecheirinha";-;-;2;-;-;-;-;-;-;-;-;-;2
"230465 Graça";-;-;1;2;1;1;-;1;3;2;-;-;11
"230500 Guaraciaba do Norte";9;6;9;3;3;5;6;3;1;3;-;1;49
"230510 Guaramiranga";1;1;-;-;1;2;-;1;1;3;1;1;12
"230523 Horizonte";1;3;-;1;2;-;3;3;-;2;2;-;17
"230530 Ibiapina";6;8;18;4;6;5;2;1;5;3;4;2;64
"230550 Iguatu";-;1;-;-;-;-;-;-;-;-;-;-;1
"230580 Ipu";7;3;1;-;4;3;1;3;2;2;1;1;28
"230590 Ipueiras";3;2;2;1;-;1;-;-;-;1;-;1;11
"230630 Itapagé";8;4;2;1;4;1;3;3;12;21;8;3;70
"230640 Itapipoca";-;1;1;-;2;-;-;3;11;16;4;5;43
"230660 Itatira";-;-;-;-;-;1;2;3;-;1;1;2;10
"230710 Jardim";2;2;2;2;-;-;-;-;1;1;-;-;10
"230730 Juazeiro do Norte";-;1;-;3;-;1;1;2;3;3;1;4;19
"230740 Jucás";-;-;-;-;-;-;1;-;-;-;-;-;1
"230750 Lavras da Mangabeira";-;-;-;-;-;1;-;-;-;-;-;-;1
"230765 Maracanaú";-;-;1;-;-;-;-;-;1;-;-;-;2
"230770 Maranguape";-;-;-;-;1;-;-;-;-;1;-;-;2
"230800 Massapê";-;-;-;-;-;-;-;-;-;2;-;1;3
"230820 Meruoca";10;6;6;1;1;1;2;4;2;2;1;-;36
"230830 Milagres";-;-;-;-;-;-;-;-;1;-;-;-;1
"230840 Missão Velha";-;-;-;-;2;-;-;-;-;-;-;-;2
"230860 Monsenhor Tabosa";-;1;-;-;-;-;-;-;-;-;-;-;1
"230910 Mulungu";2;1;1;-;-;2;-;2;1;4;1;-;14
"230920 Nova Olinda";-;-;-;2;-;-;1;1;-;-;1;-;5
"230960 Pacajus";-;-;1;-;-;-;-;-;-;-;-;1;2
"230980 Pacoti";5;1;5;3;4;8;7;15;6;5;8;4;71
"230990 Pacujá";-;-;-;-;-;-;-;-;-;-;-;1;1
"231010 Palmácia";-;1;-;-;-;-;-;1;-;-;1;-;3
"231060 Penaforte";-;-;-;-;-;-;1;-;-;-;-;-;1
"231080 Pereiro";-;2;3;-;-;-;-;-;-;-;1;-;6
"231095 Pires Ferreira";-;-;-;-;-;-;1;1;-;-;-;-;2
"231110 Porteiras";-;-;1;2;2;-;-;-;-;-;-;-;5
"231120 Potengi";2;1;-;-;-;-;-;-;-;-;-;-;3
"231160 Redenção";-;-;-;-;1;-;1;-;-;-;-;-;2
"231170 Reriutaba";1;1;2;-;1;-;-;-;-;-;-;-;5
"231210 Santana do Cariri";-;-;-;-;-;-;-;1;1;-;-;-;2
"231230 São Benedito";4;3;7;4;3;4;7;14;9;2;3;1;61
"231290 Sobral";-;-;-;-;-;-;-;1;-;-;-;-;1
"231330 Tauá";-;-;-;-;-;-;-;1;-;-;-;-;1
"231340 Tianguá";2;1;6;2;4;1;3;1;1;-;-;-;21
"231350 Trairi";-;-;-;-;-;-;-;-;-;-;1;-;1
"231360 Ubajara";1;4;4;3;2;3;-;4;1;4;1;-;27
"231375 Umirim";1;-;-;-;-;-;-;-;-;-;-;-;1
"231380 Uruburetama";2;5;3;-;-;2;2;4;20;13;20;13;84
"231395 Varjota";-;-;-;-;-;1;-;-;-;-;-;-;1
"231410 Viçosa do Ceará";7;9;10;5;4;2;5;1;2;3;5;2;55
"240700 Luís Gomes";-;-;-;1;1;-;-;-;1;-;-;1;4
"250030 Alagoa Grande";-;1;-;-;1;1;-;1;-;-;-;-;4
"250040 Alagoa Nova";1;1;-;1;-;1;-;-;1;-;-;-;5
"250050 Alagoinha";-;-;3;-;-;-;-;-;-;-;-;-;3
"250110 Areia";1;1;2;3;1;6;2;-;-;-;-;-;16
"250200 Belém do Brejo do Cruz";-;-;-;-;-;-;-;-;-;1;1;-;2
"250370 Cajazeiras";-;-;-;-;-;-;-;1;-;-;-;-;1
"250830 Lagoa Seca";-;1;-;1;-;-;-;-;-;-;-;-;2
"250933 Matinhas";1;6;-;6;1;-;1;-;-;-;-;-;15
"251170 Pilõezinhos";-;-;-;-;-;-;-;-;-;-;-;1;1
"251200 Pocinhos";-;-;-;-;-;-;1;-;-;-;-;-;1
"260005 Abreu e Lima";-;-;-;-;-;1;1;-;-;-;-;-;2
"260030 Agrestina";1;-;-;-;-;-;-;-;-;-;-;-;1
"260040 Água Preta";1;2;1;1;-;-;-;-;-;-;1;-;6
"260080 Altinho";-;-;-;-;1;-;2;-;-;-;-;-;3
"260090 Amaraji";-;1;1;1;-;1;-;1;-;-;-;-;5
"260105 Araçoiaba";-;-;-;1;-;-;1;-;-;-;-;-;2
"260110 Araripina";-;-;2;-;1;-;-;-;-;-;-;-;3
"260130 Barra de Guabiraba";-;-;-;-;-;-;-;-;-;1;-;-;1
"260170 Belo Jardim";-;2;1;-;4;3;-;1;-;2;2;2;17
"260200 Bodocó";-;-;-;-;-;1;-;-;-;-;-;-;1
"260210 Bom Conselho";-;-;1;-;-;-;-;-;-;-;-;-;1
"260220 Bom Jardim";-;-;-;-;-;-;-;-;-;1;-;-;1
"260230 Bonito";1;-;-;-;1;1;-;-;1;1;-;-;5
"260260 Brejo da Madre de Deus";-;3;-;-;1;2;1;-;-;-;-;-;7
"260290 Cabo de Santo Agostinho";1;-;-;-;1;-;-;-;-;-;-;-;2
"260300 Cabrobó";-;-;-;-;-;-;-;-;-;-;-;1;1
"260310 Cachoeirinha";-;-;-;-;-;-;1;-;-;-;-;-;1
"260345 Camaragibe";1;-;-;-;-;-;1;-;-;-;-;-;2
"260420 Catende";1;-;-;1;-;-;-;1;1;-;-;-;4
"260440 Chã de Alegria";-;-;-;2;1;-;-;-;-;1;-;-;4
"260480 Cortês";1;-;1;-;-;-;-;-;-;-;-;1;3
"260490 Cumaru";-;-;-;-;-;1;-;-;-;-;-;-;1
"260500 Cupira";-;-;1;-;-;-;-;-;-;-;-;-;1
"260520 Escada";-;1;-;1;2;-;-;-;-;-;-;2;6
"260530 Exu";-;-;1;-;-;-;-;-;-;-;-;-;1
"260610 Glória do Goitá";-;-;-;-;-;2;-;2;-;-;-;-;4
"260680 Igarassu";-;-;-;1;2;-;1;-;-;1;-;-;5
"260720 Ipojuca";-;1;1;-;3;1;1;2;-;2;1;-;12
"260795 Jaqueira";-;-;-;-;1;1;-;2;1;-;-;-;5
"260870 Lagoa dos Gatos";-;-;-;-;1;-;-;-;1;-;-;-;2
