LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2011
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"261070 Paulista";-;-;-;-;-;-;1;-;-;-;-;-;1
"261080 Pedra";-;-;-;1;-;-;-;-;-;-;-;-;1
"261110 Petrolina";-;-;-;-;-;-;-;-;-;-;-;1;1
"261130 Pombos";-;-;-;-;-;4;1;2;1;1;2;-;11
"261150 Quipapá";-;-;-;-;-;-;-;-;1;-;-;-;1
"261160 Recife";1;-;-;-;-;-;-;2;-;1;-;-;4
"261180 Ribeirão";1;-;3;-;-;1;-;-;1;-;-;-;6
"261190 Rio Formoso";-;-;-;-;-;-;1;-;1;1;-;-;3
"261290 São Benedito do Sul";-;2;-;1;-;1;2;-;-;-;-;-;6
"261310 São Caitano";-;-;-;1;-;-;-;-;-;-;-;-;1
"261380 São Vicente Ferrer";-;-;-;-;1;1;1;1;3;1;-;-;8
"261420 Sirinhaém";1;9;8;4;1;4;-;4;1;4;-;1;37
"261500 Taquaritinga do Norte";-;-;-;1;-;-;-;-;-;-;-;1;2
"261530 Timbaúba";1;1;-;2;-;1;-;-;-;2;-;3;10
"261570 Triunfo";-;1;-;-;-;-;-;-;-;-;-;-;1
"261630 Vicência";4;-;1;-;2;-;-;1;-;-;-;1;9
"261640 Vitória de Santo Antão";-;3;2;7;28;26;1;4;1;1;2;1;76
"261650 Xexéu";-;1;-;1;3;-;1;4;1;-;1;-;12
"260000 Município ignorado - PE";-;-;1;-;-;-;-;-;-;-;-;-;1
"270050 Barra de Santo Antônio";-;-;-;-;-;-;-;-;1;-;-;-;1
"270110 Branquinha";-;-;-;-;-;-;-;-;1;-;-;-;1
"270120 Cacimbinhas";-;-;-;-;-;-;-;-;1;-;-;-;1
"270190 Chã Preta";-;-;-;-;2;-;-;-;-;-;-;-;2
"270210 Colônia Leopoldina";1;2;-;2;-;-;2;-;1;-;-;-;8
"270510 Matriz de Camaragibe";-;-;-;-;1;-;-;-;-;-;-;-;1
"270560 Novo Lino";-;1;-;-;-;1;2;-;1;-;1;-;6
"270642 Pariconha";-;-;-;-;-;-;1;-;-;-;-;-;1
"270650 Passo de Camaragibe";-;-;-;-;1;-;-;-;-;-;-;-;1
"270660 Paulo Jacinto";-;-;-;-;-;-;1;-;-;-;-;-;1
"270710 Piranhas";-;-;-;-;-;-;-;1;-;-;-;-;1
"270730 Porto Calvo";1;-;-;-;-;-;-;-;-;-;-;-;1
"270810 Santana do Mundaú";-;-;-;-;-;-;-;-;-;-;1;-;1
"270850 São Luís do Quitunde";-;-;-;-;-;2;1;1;-;-;-;-;4
"270930 União dos Palmares";-;1;-;-;-;1;3;1;-;-;-;-;6
"270940 Viçosa";1;-;-;-;-;-;-;1;-;-;-;-;2
"280050 Areia Branca";1;-;-;-;-;-;-;-;-;-;-;-;1
"290040 Água Fria";-;-;-;-;-;-;-;1;-;-;-;-;1
"290060 Aiquara";-;-;-;-;-;-;-;-;-;-;-;1;1
"290090 Almadina";-;-;-;-;-;-;1;-;-;-;-;-;1
"290100 Amargosa";-;-;-;1;1;1;-;2;1;1;-;-;7
"290130 Andaraí";-;-;1;-;1;-;-;1;1;-;-;1;5
"290140 Angical";-;1;-;1;-;-;-;1;-;-;-;-;3
"290180 Antônio Gonçalves";-;-;-;1;-;-;-;-;-;1;-;-;2
"290195 Apuarema";-;-;-;-;3;2;1;-;-;3;3;-;12
"290210 Araci";-;-;-;-;-;-;-;1;-;-;-;-;1
"290225 Arataca";-;-;-;1;-;1;-;-;2;-;4;-;8
"290230 Aratuípe";-;-;-;-;-;1;1;-;1;-;-;-;3
"290240 Aurelino Leal";-;1;-;2;1;2;-;1;-;-;2;2;11
"290250 Baianópolis";-;-;-;-;1;-;-;-;-;-;-;1;2
"290260 Baixa Grande";-;-;-;-;-;-;-;-;-;1;-;-;1
"290280 Barra da Estiva";7;3;5;-;-;3;-;-;-;4;8;1;31
"290290 Barra do Choça";1;2;3;3;-;-;-;1;-;-;-;-;10
"290320 Barreiras";1;2;1;-;-;-;-;1;-;-;-;-;5
"290323 Barro Alto";-;-;-;-;-;-;-;-;-;-;1;-;1
"290330 Barro Preto";-;-;-;-;-;-;1;1;1;1;-;-;4
"290370 Boa Nova";1;-;-;-;-;1;-;-;-;1;-;1;4
"290390 Bom Jesus da Lapa";1;-;-;2;1;-;1;-;1;3;3;3;15
"290405 Bonito";-;-;-;-;-;-;-;-;-;-;-;1;1
"290410 Boquira";1;-;-;-;-;-;-;-;-;-;-;-;1
"290420 Botuporã";-;-;-;-;-;-;-;-;-;-;-;1;1
"290430 Brejões";-;-;-;-;-;-;-;-;-;3;1;3;7
"290470 Buerarema";-;4;6;1;4;1;2;4;-;3;2;4;31
"290490 Cachoeira";-;1;-;-;-;-;-;-;-;1;-;-;2
"290500 Caculé";1;-;-;-;-;-;-;-;-;1;-;-;2
"290510 Caém";-;-;-;-;1;-;-;-;-;-;-;1;2
"290530 Cafarnaum";-;1;-;-;-;-;-;-;-;-;-;-;1
"290540 Cairu";-;1;-;-;-;-;-;-;-;-;1;-;2
"290550 Caldeirão Grande";-;-;-;-;1;-;-;-;-;-;-;-;1
"290560 Camacan";-;-;-;1;-;-;-;-;-;-;-;-;1
"290570 Camaçari";-;-;-;-;-;-;-;-;1;-;1;-;2
"290580 Camamu";19;28;28;20;20;13;26;14;10;22;11;7;218
"290600 Campo Formoso";-;-;2;-;-;-;-;-;-;-;-;-;2
"290630 Canavieiras";4;-;-;-;-;-;1;-;1;2;3;1;12
"290687 Capim Grosso";-;-;1;-;-;-;-;-;-;-;-;-;1
"290700 Cardeal da Silva";-;-;-;-;-;-;-;-;1;-;1;-;2
"290710 Carinhanha";1;-;-;-;-;-;-;-;-;-;-;-;1
"290720 Casa Nova";-;-;-;-;-;-;-;1;-;-;-;-;1
"290730 Castro Alves";-;-;-;-;-;-;-;-;-;1;-;-;1
"290760 Central";-;-;-;-;-;-;-;-;-;1;-;-;1
"290800 Coaraci";4;-;2;-;-;4;1;-;-;-;1;-;12
"290810 Cocos";2;-;2;1;-;1;1;3;2;4;2;2;20
"290820 Conceição da Feira";-;-;-;-;-;-;-;-;-;-;-;1;1
"290860 Conde";1;1;-;-;-;-;-;-;-;-;-;-;2
"290910 Coribe";5;4;1;1;-;1;4;3;1;1;2;1;24
"290930 Correntina";1;4;4;3;4;1;2;2;-;-;1;3;25
"290950 Cravolândia";-;-;-;1;-;-;1;-;1;-;-;-;3
"291000 Dário Meira";1;1;-;-;2;-;-;-;4;1;3;-;12
"291020 Dom Macedo Costa";-;-;-;-;-;-;-;-;-;-;1;-;1
"291030 Elísio Medrado";-;-;1;-;-;-;-;-;-;-;-;-;1
"291040 Encruzilhada";-;-;1;-;-;-;-;-;-;-;-;-;1
"291050 Entre Rios";-;-;-;-;-;1;-;-;-;-;-;-;1
"291072 Eunápolis";1;-;-;-;-;-;-;1;-;-;-;-;2
"291077 Feira da Mata";1;-;-;-;-;-;-;-;-;-;-;-;1
"291085 Filadélfia";-;-;-;-;1;-;-;-;-;-;-;-;1
"291090 Firmino Alves";1;1;-;-;1;-;-;-;-;-;-;-;3
"291100 Floresta Azul";-;-;-;-;-;2;-;-;-;-;-;-;2
"291120 Gandu";15;7;12;8;5;8;2;6;3;2;6;2;76
"291150 Gongogi";-;-;-;-;-;-;-;1;-;-;-;-;1
"291180 Guaratinga";-;1;-;-;1;-;-;-;-;1;1;1;5
"291210 Ibicaraí";-;-;-;-;-;-;-;-;3;-;-;-;3
"291220 Ibicoara";6;4;6;5;1;7;3;7;6;3;1;2;51
"291230 Ibicuí";1;-;-;-;1;1;1;1;-;-;-;-;5
"291240 Ibipeba";-;-;-;-;-;-;-;1;-;-;-;-;1
"291270 Ibirapitanga";15;14;4;8;11;13;10;14;8;4;6;4;111
"291290 Ibirataia";1;-;3;-;-;-;-;-;1;1;-;1;7
"291310 Ibititá";-;-;-;-;-;-;-;-;-;-;1;-;1
"291345 Igrapiúna";11;16;19;17;19;13;9;13;12;5;12;5;151
"291350 Iguaí";-;-;-;-;1;-;3;1;1;2;3;-;11
"291360 Ilhéus";6;7;7;7;11;-;9;9;5;3;5;9;78
"291390 Ipiaú";1;1;1;1;2;1;1;1;1;-;1;-;11
"291430 Iramaia";-;-;1;-;-;-;1;-;-;-;-;-;2
"291440 Iraquara";2;-;1;1;-;1;1;7;11;16;3;4;47
"291465 Itabela";-;-;2;-;-;-;-;-;-;-;1;1;4
"291480 Itabuna";3;3;3;1;1;-;-;3;-;-;-;-;14
"291490 Itacaré";3;4;3;1;3;4;4;7;1;4;6;3;43
"291500 Itaeté";-;-;-;-;-;-;1;-;1;-;-;-;2
"291510 Itagi";1;1;4;1;3;2;-;2;1;-;1;-;16
"291520 Itagibá";2;-;-;1;-;-;-;-;-;-;-;2;5
"291550 Itajuípe";-;1;-;-;-;1;-;2;-;2;1;-;7
"291560 Itamaraju";-;-;1;2;2;-;1;-;2;-;-;-;8
"291570 Itamari";1;1;4;2;1;-;-;2;1;-;2;-;14
"291580 Itambé";1;-;-;-;-;-;1;-;2;-;1;1;6
"291600 Itanhém";-;-;-;-;-;-;-;-;-;1;-;-;1
"291610 Itaparica";-;-;-;1;-;-;1;-;-;-;-;-;2
"291620 Itapé";-;-;-;2;-;-;-;-;-;-;-;-;2
"291640 Itapetinga";-;-;-;-;-;-;-;-;1;1;-;-;2
"291660 Itapitanga";-;1;-;1;-;1;-;-;-;-;-;-;3
"291670 Itaquara";1;-;-;-;-;-;-;-;-;-;-;-;1
"291690 Itiruçu";-;-;-;-;1;-;-;-;-;-;-;-;1
"291710 Itororó";5;1;1;1;-;-;-;2;-;-;-;1;11
"291720 Ituaçu";1;1;-;1;-;-;-;1;-;-;-;-;4
"291730 Ituberá";49;46;53;49;46;33;21;24;19;7;29;35;411
"291733 Iuiú";-;-;-;-;-;2;1;1;1;-;-;-;5
"291735 Jaborandi";2;-;-;-;1;1;-;-;-;-;-;-;4
"291740 Jacaraci";1;1;1;-;-;-;1;-;-;-;-;1;5
"291750 Jacobina";-;1;1;1;-;1;-;-;-;-;-;1;5
"291760 Jaguaquara";2;-;1;-;5;2;1;4;1;-;1;1;18
"291770 Jaguarari";-;-;-;-;1;-;-;-;1;-;-;1;3
"291780 Jaguaripe";-;-;1;-;1;2;-;1;-;2;-;-;7
"291800 Jequié";2;5;4;4;7;7;3;4;4;7;3;4;54
"291820 Jiquiriçá";4;1;4;4;2;8;1;1;2;2;3;5;37
"291830 Jitaúna";1;-;1;-;3;-;2;1;-;-;6;4;18
"291845 Jucuruçu";-;-;-;-;-;-;-;-;1;-;-;-;1
"291855 Jussari";-;-;-;-;-;-;-;-;-;-;1;-;1
"291880 Laje";4;1;3;-;3;1;1;2;-;1;-;-;16
"291930 Lençóis";8;2;2;1;-;7;3;5;1;1;1;-;31
"291940 Licínio de Almeida";-;-;-;-;-;-;-;-;1;-;-;-;1
"291955 Luís Eduardo Magalhães";-;1;-;-;-;-;1;-;-;-;-;-;2
"291970 Macarani";-;-;-;-;-;-;-;-;-;1;-;1;2
"291980 Macaúbas";-;-;-;-;-;-;-;-;-;1;-;-;1
"292000 Maiquinique";-;-;1;-;-;-;-;-;1;-;-;-;2
"292045 Mansidão";-;-;-;-;-;-;-;-;1;-;-;-;1
"292050 Maracás";1;-;-;-;-;-;-;-;-;-;-;-;1
"292060 Maragogipe";-;-;-;-;-;-;-;-;-;-;-;1;1
"292070 Maraú";12;8;12;13;12;9;20;16;12;20;17;12;163
"292120 Miguel Calmon";1;1;-;-;-;-;2;2;-;1;3;1;11
"292170 Morro do Chapéu";1;-;-;-;-;2;1;-;-;-;-;-;4
"292205 Mulungu do Morro";-;-;-;-;-;1;-;-;-;-;1;-;2
"292210 Mundo Novo";-;-;-;-;-;-;-;-;1;-;-;-;1
"292230 Muritiba";-;-;-;-;-;-;1;-;-;-;-;-;1
"292240 Mutuípe";3;5;8;6;5;3;5;6;6;9;4;6;66
"292250 Nazaré";-;1;1;-;-;1;-;-;3;1;1;-;8
"292260 Nilo Peçanha";12;17;25;16;13;13;7;8;10;7;7;5;140
"292270 Nova Canaã";1;1;-;-;1;2;1;-;1;1;-;-;8
"292275 Nova Ibiá";1;2;3;3;2;-;1;-;-;-;1;-;13
"292280 Nova Itarana";-;-;-;-;-;-;1;-;-;-;-;-;1
"292300 Nova Viçosa";-;-;-;-;-;-;-;1;-;-;-;-;1
"292303 Novo Horizonte";-;-;-;-;1;-;-;-;-;-;-;-;1
"292320 Oliveira dos Brejinhos";-;-;1;-;-;-;-;-;-;-;-;-;1
"292350 Palmeiras";1;-;1;1;-;-;-;-;-;-;1;-;4
"292390 Pau Brasil";-;-;2;1;-;2;1;-;-;-;1;2;9
"292400 Paulo Afonso";-;-;-;-;-;-;1;-;-;-;-;-;1
"292460 Pindobaçu";-;-;1;3;1;1;1;1;-;1;2;1;12
"292467 Piraí do Norte";8;4;7;6;9;3;5;2;7;1;7;1;60
"292470 Piripá";-;-;-;-;1;-;-;-;-;-;-;-;1
"292500 Planalto";-;1;-;1;-;1;-;-;-;-;1;1;5
"292510 Poções";1;-;1;3;-;-;-;-;-;-;-;-;5
"292520 Pojuca";-;-;-;-;-;1;-;-;-;-;-;-;1
"292530 Porto Seguro";1;-;2;2;1;2;-;1;1;1;1;-;12
"292575 Presidente Tancredo Neves";24;21;26;20;29;9;8;12;20;3;9;8;189
"292620 Riachão das Neves";-;-;-;-;-;-;-;-;-;2;-;-;2
"292640 Riacho de Santana";2;-;-;-;-;-;1;-;-;-;1;-;4
"292665 Ribeirão do Largo";-;-;-;-;-;1;-;-;-;-;-;-;1
"292700 Rio Real";-;-;-;-;-;-;-;-;-;-;1;-;1
"292740 Salvador";1;2;2;1;-;1;-;-;-;-;-;-;7
"292770 Santa Cruz Cabrália";3;-;-;1;-;1;1;1;1;1;-;-;9
"292805 Santa Luzia";1;1;2;-;-;2;1;-;3;1;-;-;11
"292810 Santa Maria da Vitória";4;8;7;4;3;6;-;3;5;6;3;7;56
"292840 Santa Rita de Cássia";-;1;-;-;-;-;-;-;-;-;-;-;1
"292820 Santana";3;-;-;-;1;1;1;1;-;-;-;1;8
"292870 Santo Antônio de Jesus";-;3;-;1;-;-;-;-;2;1;-;-;7
"292890 São Desidério";-;-;-;-;-;-;-;-;-;-;1;-;1
"292910 São Felipe";-;-;-;-;1;-;-;-;-;-;-;-;1
"292905 São Félix do Coribe";3;2;3;5;5;2;3;2;3;-;2;4;34
"292935 São José da Vitória";1;-;-;1;3;2;3;-;-;-;-;1;11
"292937 São José do Jacuípe";-;-;-;-;1;-;-;-;-;-;-;1;2
"292940 São Miguel das Matas";-;-;-;-;-;1;-;-;-;-;-;3;4
"292980 Saúde";-;1;-;-;-;-;-;-;-;-;-;-;1
"292990 Seabra";-;-;-;2;-;-;1;-;-;6;2;2;13
"293010 Senhor do Bonfim";-;1;1;1;-;1;5;-;1;1;-;2;13
"293015 Serra do Ramalho";-;-;1;-;-;-;-;-;-;5;1;-;7
"293030 Serra Dourada";-;1;-;-;-;-;-;1;-;-;-;-;2
"293050 Serrinha";-;-;-;-;-;-;-;-;-;-;-;1;1
"293070 Simões Filho";-;-;-;-;-;-;-;-;-;-;-;1;1
"293080 Souto Soares";-;-;-;-;1;-;-;-;1;-;-;-;2
"293090 Tabocas do Brejo Velho";-;-;-;-;-;-;-;1;-;-;-;-;1
"293120 Taperoá";34;63;50;40;42;28;32;26;35;12;18;7;387
"293130 Tapiramutá";-;-;-;1;-;-;-;-;-;-;-;-;1
"293135 Teixeira de Freitas";-;-;-;-;-;1;-;-;-;-;-;-;1
"293150 Teofilândia";-;-;-;1;-;-;-;-;-;-;-;-;1
"293160 Teolândia";19;15;18;11;14;3;3;3;8;1;12;3;110
"293210 Ubaíra";-;1;2;1;1;-;3;3;2;1;2;2;18
"293220 Ubaitaba";5;1;-;2;3;2;1;3;3;1;3;1;25
"293230 Ubatã";-;-;-;-;1;2;-;-;-;1;-;1;5
"293250 Una";3;4;5;10;1;3;-;6;2;1;3;6;44
"293270 Uruçuca";6;3;-;1;4;2;1;2;3;1;3;1;27
"293280 Utinga";2;4;1;1;-;-;2;-;-;1;2;1;14
"293290 Valença";24;33;19;29;25;16;18;11;10;16;25;10;236
"293317 Varzedo";1;1;1;-;-;-;-;-;-;-;-;-;3
"293330 Vitória da Conquista";-;-;-;-;2;-;-;1;-;-;-;-;3
"293340 Wagner";-;-;-;-;-;-;1;-;3;2;-;-;6
"293350 Wenceslau Guimarães";15;18;20;30;21;14;15;5;5;7;12;5;167
"290000 Município ignorado - BA";-;-;-;1;-;1;1;1;-;-;-;-;4
"310020 Abaeté";-;-;-;-;-;-;-;-;1;-;-;-;1
"310040 Acaiaca";-;-;-;-;-;1;-;-;-;-;-;-;1
"310060 Água Boa";2;1;-;-;-;-;-;-;-;-;-;-;3
"310100 Águas Vermelhas";-;-;-;-;-;-;-;-;1;1;-;-;2
"310110 Aimorés";1;-;-;-;-;-;-;-;-;-;-;-;1
"310170 Almenara";7;5;1;2;3;2;2;6;2;4;2;1;37
"315350 Alto Jequitibá";1;1;-;-;-;1;-;1;1;1;-;-;6
"310210 Alto Rio Doce";-;-;1;-;-;-;-;-;2;2;-;1;6
"310240 Alvorada de Minas";-;-;1;-;1;1;-;-;-;-;-;-;3
"310280 Andrelândia";-;-;-;-;-;-;-;-;-;-;1;-;1
"310285 Angelândia";-;-;-;-;-;-;-;-;-;1;-;-;1
"310340 Araçuaí";1;4;-;-;-;-;-;-;-;1;-;-;6
"310420 Arcos";-;1;-;-;-;-;-;-;-;-;-;-;1
"310450 Arinos";1;1;-;1;-;-;-;1;4;1;-;-;9
"310500 Baldim";1;-;-;-;-;-;-;1;-;-;1;1;4
"310510 Bambuí";1;-;-;1;1;-;-;-;-;-;-;-;3
"310520 Bandeira";-;-;-;-;-;1;-;1;-;1;-;2;5
"310550 Barão de Monte Alto";1;-;-;-;-;-;-;-;-;-;-;-;1
"310620 Belo Horizonte";3;2;-;3;4;1;4;2;3;3;7;-;32
"310650 Berilo";-;-;1;-;-;-;-;1;-;1;1;2;6
"310665 Berizal";-;-;-;-;-;-;-;-;-;-;-;1;1
"310670 Betim";3;2;1;-;-;3;1;-;-;-;-;-;10
"310730 Bocaiúva";4;2;-;1;-;-;-;-;-;1;1;-;9
"310740 Bom Despacho";1;-;1;-;-;-;-;-;1;-;-;-;3
"310780 Bom Jesus do Galho";1;-;-;-;-;-;1;-;-;-;1;-;3
"310825 Bonito de Minas";-;-;-;-;-;2;-;-;-;-;-;-;2
"310850 Botumirim";-;-;-;-;-;-;-;-;-;-;-;1;1
"310870 Brás Pires";-;-;-;-;1;-;-;-;-;-;-;-;1
"310860 Brasília de Minas";-;1;5;4;3;-;1;2;2;-;2;-;20
"310880 Braúnas";-;-;-;1;-;-;-;-;-;-;-;-;1
"310900 Brumadinho";-;2;-;-;1;1;-;-;2;1;3;3;13
"310930 Buritis";-;1;1;-;-;-;-;-;-;1;-;-;3
"310940 Buritizeiro";-;1;-;-;-;-;-;-;-;-;-;-;1
"310945 Cabeceira Grande";-;1;-;-;-;-;-;-;-;-;-;-;1
"310970 Cachoeira de Minas";1;-;-;-;-;-;-;-;-;-;-;-;1
"310270 Cachoeira de Pajeú";1;-;-;-;-;2;1;-;1;-;2;-;7
"310990 Caetanópolis";-;1;-;-;-;-;-;-;-;-;-;-;1
"311160 Campos Gerais";-;-;-;-;-;-;1;1;-;-;-;-;2
"311230 Capelinha";-;-;-;-;1;-;-;-;-;-;-;-;1
"311270 Capitão Enéas";-;-;-;-;1;-;-;-;-;-;-;-;1
"311310 Caranaíba";-;-;1;-;-;-;-;-;-;-;-;-;1
"311340 Caratinga";11;7;2;3;7;-;3;4;2;3;-;2;44
"311350 Carbonita";2;-;-;-;-;1;-;-;-;-;-;1;4
"311410 Carmo de Minas";-;-;-;1;-;-;-;-;-;-;-;-;1
"311430 Carmo do Paranaíba";-;-;-;-;-;-;-;1;-;-;-;-;1
"311530 Cataguases";1;-;-;-;-;-;-;-;-;1;-;-;2
"311600 Chalé";-;-;-;-;-;-;1;-;-;-;-;-;1
"311610 Chapada do Norte";1;1;4;-;2;1;1;-;-;-;-;2;12
"311630 Cipotânea";-;-;-;-;-;-;-;-;1;1;-;-;2
"311650 Claro dos Poções";2;-;-;-;-;-;-;-;-;1;-;-;3
"311680 Coluna";1;2;-;-;-;-;-;1;-;-;1;1;6
"311700 Comercinho";-;-;-;-;1;1;1;1;2;3;1;1;11
"311740 Conceição de Ipanema";1;-;-;-;-;-;-;-;-;-;-;-;1
"311750 Conceição do Mato Dentro";1;-;-;-;2;2;-;1;1;-;1;-;8
"311783 Cônego Marinho";-;-;1;-;-;-;1;1;-;-;-;-;3
"311800 Congonhas";1;-;1;-;-;-;-;-;-;1;-;-;3
"311860 Contagem";-;-;-;-;-;-;-;2;-;-;-;-;2
"311870 Coqueiral";-;-;-;-;-;-;-;-;1;-;-;-;1
"311880 Coração de Jesus";1;-;1;1;-;-;-;-;-;-;1;-;4
"311890 Cordisburgo";2;1;-;-;-;-;-;-;-;-;1;-;4
"311910 Corinto";1;-;-;-;-;-;-;-;-;1;-;-;2
"311940 Coronel Fabriciano";-;3;-;2;-;-;-;-;-;-;-;-;5
"311950 Coronel Murta";-;-;-;-;-;1;-;-;-;-;-;-;1
"311980 Córrego Danta";-;-;-;1;-;-;-;-;-;-;-;-;1
"311995 Córrego Fundo";-;-;-;-;-;-;-;-;-;-;1;-;1
"312010 Couto de Magalhães de Minas";1;-;-;-;-;1;-;-;-;-;-;-;2
"312030 Cristália";-;1;-;1;-;-;-;1;1;1;-;-;5
"312090 Curvelo";-;2;1;1;-;-;-;1;-;-;-;-;5
"312120 Delfinópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"312160 Diamantina";3;2;3;-;-;-;-;-;-;-;-;1;9
"312230 Divinópolis";1;-;-;-;-;-;-;-;-;-;-;1;2
"312245 Divisópolis";-;-;1;1;1;2;-;-;1;1;-;1;8
"312260 Dom Joaquim";-;-;-;-;-;1;-;-;-;-;-;-;1
"312320 Dores do Indaiá";2;-;-;-;-;-;-;-;-;-;-;-;2
"312340 Doresópolis";-;-;-;-;-;-;-;1;-;-;-;-;1
"312352 Durandé";-;1;-;-;-;-;-;-;-;-;-;-;1
"312360 Elói Mendes";-;1;-;1;-;1;-;-;-;-;-;-;3
"312380 Engenheiro Navarro";1;-;-;-;-;-;-;-;-;-;-;-;1
"312385 Entre Folhas";-;-;-;-;-;-;-;-;-;1;-;-;1
"312400 Ervália";-;-;-;-;-;-;-;-;-;1;-;-;1
"312410 Esmeraldas";1;1;-;-;-;-;-;-;-;-;1;-;3
"312430 Espinosa";1;1;-;-;-;-;-;-;-;-;-;-;2
"312560 Felisburgo";-;1;1;-;-;1;-;-;-;-;-;-;3
"312590 Ferros";-;-;-;-;-;-;1;-;-;-;-;-;1
"312670 Francisco Sá";-;-;1;1;3;1;2;-;-;-;-;-;8
"312675 Franciscópolis";-;-;-;-;-;-;-;1;-;-;1;-;2
"312680 Frei Gaspar";-;-;-;-;-;-;-;-;4;-;-;-;4
"312690 Frei Inocêncio";-;1;-;-;-;-;-;-;-;-;-;-;1
"312707 Fruta de Leite";1;1;-;-;-;-;-;2;1;1;-;1;7
"312760 Gouveia";-;1;-;-;-;-;-;-;-;-;-;-;1
"312770 Governador Valadares";-;3;-;-;1;1;1;1;1;-;1;-;9
"312780 Grão Mogol";1;2;1;1;2;-;-;-;1;3;-;1;12
"312800 Guanhães";-;-;-;-;-;-;-;-;-;-;-;1;1
"312825 Guaraciama";-;-;-;-;1;-;-;-;-;-;-;-;1
"312860 Guarda-Mor";-;1;-;-;-;-;-;-;-;-;-;-;1
"312900 Guiricema";-;-;1;-;-;-;-;-;-;-;-;-;1
"312930 Iapu";-;-;-;-;-;-;2;-;-;-;-;-;2
"312960 Ibiaí";-;-;-;-;-;-;-;-;-;-;1;-;1
"312980 Ibirité";1;-;1;1;2;-;-;1;-;-;-;-;6
"313005 Icaraí de Minas";1;-;-;1;1;-;-;-;-;1;1;-;5
"313020 Igaratinga";-;-;-;-;1;-;-;-;-;-;-;-;1
"313055 Imbé de Minas";1;-;-;-;2;-;-;-;-;-;2;-;5
"313065 Indaiabira";1;-;-;-;-;-;-;-;-;-;-;1;2
"313090 Inhapim";2;2;1;2;4;-;-;2;2;-;6;2;23
"313100 Inhaúma";-;-;-;1;-;-;-;-;-;-;-;-;1
"313110 Inimutaba";1;1;-;-;-;1;-;-;-;-;-;-;3
"313120 Ipanema";-;-;-;-;-;-;1;-;-;-;-;-;1
"313130 Ipatinga";2;1;1;-;-;2;1;2;5;3;1;1;19
"313170 Itabira";1;-;-;-;-;1;2;-;-;-;-;1;5
"313190 Itabirito";-;-;-;-;1;-;-;-;-;-;-;-;1
"313200 Itacambira";-;-;-;-;-;5;1;-;-;-;-;-;6
"313210 Itacarambi";-;2;2;-;-;-;-;1;1;-;-;-;6
"313250 Itamarandiba";-;-;-;-;2;-;-;-;-;-;-;-;2
"313270 Itambacuri";-;-;-;1;-;-;-;-;-;-;-;-;1
"313330 Itaobim";-;-;-;-;-;1;1;-;-;1;-;1;4
"313380 Itaúna";-;-;-;-;-;1;-;-;-;-;-;-;1
"313400 Itinga";-;-;-;-;-;-;-;2;-;2;-;-;4
"313460 Jaboticatubas";-;3;1;-;-;-;-;-;-;-;-;2;6
"313470 Jacinto";-;-;-;1;-;-;-;-;-;-;-;-;1
"313500 Jaguaraçu";-;-;-;-;-;-;1;-;-;-;-;-;1
"313510 Janaúba";-;-;-;-;-;-;-;1;1;-;-;1;3
"313520 Januária";9;9;5;11;5;11;1;6;6;5;3;7;78
"313535 Japonvar";-;-;-;-;-;-;-;-;-;-;-;1;1
"313545 Jenipapo de Minas";8;1;1;-;-;-;-;1;-;-;1;-;12
"313550 Jequeri";-;-;-;-;-;-;-;-;-;-;1;1;2
"313570 Jequitibá";-;-;-;2;-;-;-;-;-;-;-;-;2
"313580 Jequitinhonha";1;1;-;1;1;1;-;-;-;-;2;2;9
"313610 Joanésia";-;1;-;-;-;-;-;-;-;-;1;1;3
"313630 João Pinheiro";1;4;2;-;2;1;-;-;1;1;1;2;15
"313640 Joaquim Felício";-;-;-;1;-;-;-;-;-;-;-;2;3
"313650 Jordânia";1;-;-;1;-;1;-;2;3;6;1;3;18
"313652 José Gonçalves de Minas";1;-;-;-;-;-;-;-;-;-;-;1;2
"313655 José Raydan";1;2;-;-;-;1;-;-;-;-;-;1;5
"313657 Josenópolis";8;-;-;-;-;-;-;-;-;-;1;-;9
"313665 Juatuba";-;-;-;-;1;-;-;-;1;-;-;-;2
"313670 Juiz de Fora";-;-;-;-;1;-;-;-;-;-;1;-;2
"313680 Juramento";-;-;1;-;-;-;-;-;-;-;-;-;1
"313700 Ladainha";4;5;3;1;-;3;3;1;1;-;2;1;24
"313720 Lagoa da Prata";-;-;1;-;-;1;-;-;-;-;-;1;3
"313730 Lagoa dos Patos";1;-;-;-;-;-;-;-;-;-;-;-;1
"313750 Lagoa Formosa";-;-;-;-;-;1;-;-;-;-;-;-;1
"313753 Lagoa Grande";2;1;-;-;-;-;-;-;-;-;-;1;4
"313760 Lagoa Santa";-;-;1;-;1;-;-;-;-;-;-;-;2
"313770 Lajinha";-;2;4;-;1;-;-;-;1;-;-;1;9
"313780 Lambari";-;-;-;-;-;-;1;-;-;-;-;-;1
"313790 Lamim";-;-;1;-;-;-;-;-;-;-;-;1;2
"313810 Lassance";1;-;-;-;-;-;1;-;-;-;-;-;2
