LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2016
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"314590 Ouro Branco";-;-;-;-;-;-;-;-;-;-;-;-;-
"314600 Ouro Fino";-;-;-;-;-;-;-;-;-;-;-;-;-
"314610 Ouro Preto";-;-;-;-;-;-;-;-;1;-;-;-;1
"314620 Ouro Verde de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"314625 Padre Carvalho";-;-;-;-;-;-;-;-;-;-;-;-;-
"314630 Padre Paraíso";-;-;-;-;-;-;-;-;-;-;-;-;-
"314655 Pai Pedro";-;-;-;-;-;-;-;-;-;-;-;-;-
"314640 Paineiras";-;-;-;-;-;-;-;1;-;-;-;-;1
"314650 Pains";-;-;-;-;-;-;-;-;-;-;-;-;-
"314660 Paiva";-;-;-;-;-;-;-;-;-;-;-;-;-
"314670 Palma";-;-;-;-;-;-;-;-;-;-;-;-;-
"314675 Palmópolis";-;-;-;-;-;-;-;-;-;-;-;-;-
"314690 Papagaios";-;-;-;-;-;-;-;-;-;-;-;-;-
"314710 Pará de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"314700 Paracatu";1;-;-;2;-;1;-;-;3;-;1;1;9
"314720 Paraguaçu";-;-;-;-;-;-;-;-;-;-;-;-;-
"314730 Paraisópolis";-;-;-;-;-;-;-;-;-;-;-;-;-
"314740 Paraopeba";-;-;1;-;-;-;-;-;-;-;-;-;1
"314760 Passa Quatro";-;-;-;-;-;1;-;-;-;-;-;-;1
"314770 Passa Tempo";-;-;-;-;-;-;-;-;-;-;-;-;-
"314780 Passa-Vinte";-;-;-;-;-;-;-;-;-;-;-;-;-
"314750 Passabém";-;-;-;-;-;-;-;-;-;-;-;-;-
"314790 Passos";-;-;-;-;-;-;-;-;-;-;-;-;-
"314795 Patis";-;-;-;-;-;-;-;-;-;-;-;-;-
"314800 Patos de Minas";-;2;1;-;-;2;-;-;1;-;-;-;6
"314810 Patrocínio";-;-;-;-;1;-;-;-;-;-;-;-;1
"314820 Patrocínio do Muriaé";-;-;-;-;-;-;-;-;-;-;-;-;-
"314830 Paula Cândido";-;-;-;-;-;-;-;-;-;-;-;-;-
"314840 Paulistas";-;-;-;-;-;-;-;-;-;-;-;-;-
"314850 Pavão";-;-;-;-;-;-;-;-;-;-;-;-;-
"314860 Peçanha";-;-;-;-;-;-;-;-;-;-;-;-;-
"314870 Pedra Azul";1;3;-;-;-;-;-;-;-;-;-;1;5
"314875 Pedra Bonita";-;-;-;-;-;-;-;-;-;-;-;-;-
"314880 Pedra do Anta";-;-;-;-;-;-;-;-;-;-;-;-;-
"314890 Pedra do Indaiá";-;-;-;-;-;-;-;-;-;-;-;-;-
"314900 Pedra Dourada";-;-;-;-;-;-;-;-;-;-;-;-;-
"314910 Pedralva";-;-;-;-;-;-;-;-;-;-;-;-;-
"314915 Pedras de Maria da Cruz";-;-;-;-;-;-;-;-;-;-;-;-;-
"314920 Pedrinópolis";-;-;-;-;-;-;-;-;-;-;-;-;-
"314930 Pedro Leopoldo";-;-;-;-;-;-;-;-;-;-;-;1;1
"314940 Pedro Teixeira";-;-;-;-;-;-;-;-;-;-;-;-;-
"314950 Pequeri";-;-;-;-;-;-;-;-;-;-;-;-;-
"314960 Pequi";-;-;-;-;-;-;-;-;-;-;-;-;-
"314970 Perdigão";-;-;-;-;-;-;-;-;-;1;-;-;1
"314980 Perdizes";-;-;-;-;-;-;-;-;-;-;-;-;-
"314990 Perdões";-;-;-;-;-;-;-;-;-;-;-;-;-
"314995 Periquito";-;-;-;-;-;-;-;-;-;-;-;-;-
"315000 Pescador";-;-;-;-;-;-;-;-;-;-;-;-;-
"315010 Piau";-;1;-;-;-;-;-;-;-;-;-;-;1
"315015 Piedade de Caratinga";2;-;1;2;-;-;-;-;1;2;-;2;10
"315020 Piedade de Ponte Nova";-;-;-;-;-;-;-;-;-;-;-;-;-
"315030 Piedade do Rio Grande";-;-;-;-;-;-;-;-;-;-;-;-;-
"315040 Piedade dos Gerais";-;-;-;-;-;-;-;-;-;-;-;-;-
"315050 Pimenta";-;-;-;-;-;-;-;-;-;1;-;-;1
"315053 Pingo-d'Água";-;1;-;-;-;-;-;-;-;1;-;-;2
"315057 Pintópolis";-;-;1;-;-;-;-;-;-;-;1;-;2
"315060 Piracema";-;-;-;-;-;-;-;-;-;-;-;-;-
"315070 Pirajuba";-;-;-;-;-;-;-;-;-;-;-;-;-
"315080 Piranga";-;-;-;-;-;-;-;-;-;-;-;-;-
"315090 Piranguçu";-;-;-;-;-;-;-;-;-;-;-;-;-
"315100 Piranguinho";-;-;-;-;-;-;-;-;-;-;-;-;-
"315110 Pirapetinga";-;-;-;-;-;-;-;-;-;-;-;-;-
"315120 Pirapora";-;-;-;-;-;-;1;1;-;-;-;-;2
"315130 Piraúba";-;-;-;-;-;-;-;-;-;-;-;-;-
"315140 Pitangui";-;-;-;-;-;-;-;-;1;-;-;-;1
"315150 Piumhi";-;-;-;-;-;-;-;-;-;-;-;-;-
"315160 Planura";-;-;-;-;-;-;-;-;-;-;-;-;-
"315170 Poço Fundo";1;-;-;-;-;-;-;1;-;-;-;-;2
"315180 Poços de Caldas";-;-;-;-;-;-;-;-;-;-;-;-;-
"315190 Pocrane";-;-;-;-;-;-;-;-;-;-;-;-;-
"315200 Pompéu";1;-;-;-;-;1;1;-;-;-;-;-;3
"315210 Ponte Nova";-;-;-;-;-;-;-;-;-;-;-;-;-
"315213 Ponto Chique";-;-;-;-;-;1;-;-;-;-;-;-;1
"315217 Ponto dos Volantes";-;1;1;1;-;-;-;-;-;-;-;-;3
"315220 Porteirinha";-;1;-;-;-;-;1;-;-;1;-;-;3
"315230 Porto Firme";-;-;-;-;-;-;-;-;-;-;-;-;-
"315240 Poté";-;1;-;-;1;-;1;-;1;-;1;2;7
"315250 Pouso Alegre";-;-;-;-;1;-;-;-;-;-;-;-;1
"315260 Pouso Alto";-;-;-;-;-;-;-;-;-;-;-;-;-
"315270 Prados";-;-;-;-;-;-;-;-;-;-;-;-;-
"315280 Prata";-;-;-;-;-;-;-;-;1;-;-;-;1
"315290 Pratápolis";-;-;-;-;-;-;-;-;-;-;-;-;-
"315300 Pratinha";-;-;-;-;-;-;-;-;-;-;-;-;-
"315310 Presidente Bernardes";-;-;1;-;-;-;-;-;1;-;-;1;3
"315320 Presidente Juscelino";-;-;-;-;-;-;-;-;-;-;-;-;-
"315330 Presidente Kubitschek";-;-;-;-;-;-;-;-;-;-;1;-;1
"315340 Presidente Olegário";-;-;-;-;2;1;-;-;-;-;-;-;3
"315360 Prudente de Morais";-;-;-;-;-;-;-;-;-;-;-;-;-
"315370 Quartel Geral";-;-;1;-;-;-;-;-;-;-;-;-;1
"315380 Queluzito";-;-;-;-;-;-;-;-;-;-;-;-;-
"315390 Raposos";-;-;-;-;-;-;-;-;-;-;-;1;1
"315400 Raul Soares";1;-;-;-;-;-;-;-;-;-;1;-;2
"315410 Recreio";-;-;-;-;-;-;-;-;-;-;-;-;-
"315415 Reduto";-;-;-;-;-;-;-;-;-;-;-;-;-
"315420 Resende Costa";-;-;-;-;-;-;-;-;-;-;-;-;-
"315430 Resplendor";-;-;-;-;-;-;-;-;-;-;-;-;-
"315440 Ressaquinha";-;-;-;-;-;-;-;-;-;-;-;-;-
"315445 Riachinho";-;1;-;1;-;-;-;-;-;-;1;-;3
"315450 Riacho dos Machados";-;-;-;-;-;-;-;-;-;-;-;-;-
"315460 Ribeirão das Neves";-;-;-;-;-;-;-;-;-;-;-;1;1
"315470 Ribeirão Vermelho";-;-;-;-;-;-;-;-;-;-;-;-;-
"315480 Rio Acima";-;-;-;-;-;-;-;-;1;-;-;-;1
"315490 Rio Casca";-;-;-;-;-;-;-;-;-;-;-;-;-
"315510 Rio do Prado";-;-;-;-;-;-;-;-;-;-;-;-;-
"315500 Rio Doce";-;-;-;-;-;-;-;-;-;-;-;-;-
"315520 Rio Espera";-;-;-;-;-;-;-;-;-;-;-;-;-
"315530 Rio Manso";1;-;-;-;1;-;-;-;-;-;-;-;2
"315540 Rio Novo";-;-;-;-;-;-;-;-;-;-;-;-;-
"315550 Rio Paranaíba";-;-;-;-;-;-;-;-;-;-;-;-;-
"315560 Rio Pardo de Minas";2;1;2;2;1;-;-;3;-;1;-;1;13
"315570 Rio Piracicaba";-;-;-;-;-;-;-;-;-;-;-;-;-
"315580 Rio Pomba";-;-;-;-;-;-;-;-;-;-;-;-;-
"315590 Rio Preto";-;-;-;-;-;-;-;-;-;-;-;-;-
"315600 Rio Vermelho";-;-;-;-;-;-;-;-;-;-;-;-;-
"315610 Ritápolis";-;-;-;-;-;-;-;-;-;-;-;-;-
"315620 Rochedo de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"315630 Rodeiro";-;-;-;-;-;-;-;-;-;-;-;-;-
"315640 Romaria";-;-;-;-;-;-;-;-;-;-;-;-;-
"315645 Rosário da Limeira";-;-;-;-;-;-;-;-;-;-;-;-;-
"315650 Rubelita";-;-;1;-;-;-;-;-;-;-;-;-;1
"315660 Rubim";-;-;-;-;-;-;-;-;-;-;-;-;-
"315670 Sabará";-;-;-;1;-;-;-;2;-;1;-;1;5
"315680 Sabinópolis";-;-;-;-;-;1;-;-;-;-;-;-;1
"315690 Sacramento";-;-;-;-;-;-;-;-;-;-;-;-;-
"315700 Salinas";1;1;3;1;-;-;-;-;-;2;-;1;9
"315710 Salto da Divisa";-;-;-;-;-;-;-;1;-;-;-;-;1
"315720 Santa Bárbara";-;1;-;-;-;-;-;-;-;-;-;-;1
"315725 Santa Bárbara do Leste";-;-;-;-;-;-;-;-;-;-;3;1;4
"315727 Santa Bárbara do Monte Verde";-;-;-;-;-;-;-;-;-;-;-;-;-
"315730 Santa Bárbara do Tugúrio";-;-;-;-;-;-;-;-;-;-;-;-;-
"315733 Santa Cruz de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"315737 Santa Cruz de Salinas";-;1;1;-;-;-;-;-;-;-;-;-;2
"315740 Santa Cruz do Escalvado";-;-;1;-;-;-;-;-;-;-;-;-;1
"315750 Santa Efigênia de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"315760 Santa Fé de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"315765 Santa Helena de Minas";-;1;-;-;-;-;-;-;-;-;-;-;1
"315770 Santa Juliana";-;-;-;-;-;-;-;-;-;-;-;-;-
"315780 Santa Luzia";1;-;-;-;-;-;-;-;-;-;-;-;1
"315790 Santa Margarida";-;-;-;-;-;-;-;-;-;1;-;-;1
"315800 Santa Maria de Itabira";-;-;-;-;-;-;-;-;-;-;-;-;-
"315810 Santa Maria do Salto";-;-;-;-;-;-;-;-;-;-;-;-;-
"315820 Santa Maria do Suaçuí";-;-;-;-;-;-;-;-;-;-;-;-;-
"315920 Santa Rita de Caldas";-;-;-;-;-;-;-;-;-;-;-;-;-
"315940 Santa Rita de Ibitipoca";-;-;-;-;-;-;-;-;-;-;-;-;-
"315930 Santa Rita de Jacutinga";-;-;-;-;-;-;-;-;-;-;-;-;-
"315935 Santa Rita de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"315950 Santa Rita do Itueto";-;-;-;-;-;-;-;-;-;-;-;1;1
"315960 Santa Rita do Sapucaí";-;-;-;-;-;-;-;-;-;-;-;-;-
"315970 Santa Rosa da Serra";-;-;-;-;-;-;-;-;-;-;-;-;-
"315980 Santa Vitória";-;-;-;-;-;-;-;-;-;-;-;-;-
"315830 Santana da Vargem";-;-;-;-;-;-;-;-;-;-;-;-;-
"315840 Santana de Cataguases";-;-;-;-;-;-;-;-;-;-;-;-;-
"315850 Santana de Pirapama";2;-;1;-;-;-;-;-;-;-;1;-;4
"315860 Santana do Deserto";-;-;-;-;-;-;-;-;-;-;-;-;-
"315870 Santana do Garambéu";-;-;-;-;-;-;-;-;-;-;-;-;-
"315880 Santana do Jacaré";-;-;-;-;-;-;-;-;-;-;-;-;-
"315890 Santana do Manhuaçu";-;-;-;-;-;-;-;-;2;-;-;1;3
"315895 Santana do Paraíso";-;-;-;1;-;-;-;-;-;-;-;2;3
"315900 Santana do Riacho";-;-;-;-;-;-;-;-;-;-;-;-;-
"315910 Santana dos Montes";-;-;-;-;-;-;-;-;-;-;-;-;-
"315990 Santo Antônio do Amparo";-;-;-;-;-;-;-;-;-;-;-;-;-
"316000 Santo Antônio do Aventureiro";-;-;-;-;-;-;-;-;-;-;-;-;-
"316010 Santo Antônio do Grama";-;-;-;-;-;-;-;-;-;-;-;-;-
"316020 Santo Antônio do Itambé";-;-;-;-;-;-;-;-;-;-;-;-;-
"316030 Santo Antônio do Jacinto";-;-;-;-;-;-;-;-;-;-;-;-;-
"316040 Santo Antônio do Monte";-;-;-;-;-;-;-;1;-;-;-;-;1
"316045 Santo Antônio do Retiro";-;-;-;-;-;-;-;-;-;-;-;-;-
"316050 Santo Antônio do Rio Abaixo";-;-;-;-;-;-;-;-;-;-;-;-;-
"316060 Santo Hipólito";1;-;-;-;-;-;-;-;-;-;-;-;1
"316070 Santos Dumont";-;-;-;-;-;-;-;-;-;-;-;-;-
"316080 São Bento Abade";-;-;-;-;-;-;-;-;-;-;-;-;-
"316090 São Brás do Suaçuí";-;-;-;-;-;-;-;-;-;-;-;-;-
"316095 São Domingos das Dores";2;1;-;-;-;-;1;2;1;-;-;-;7
"316100 São Domingos do Prata";1;-;-;-;-;-;1;-;-;-;-;-;2
"316105 São Félix de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"316110 São Francisco";2;2;-;-;-;-;-;-;-;-;-;-;4
"316120 São Francisco de Paula";-;-;-;-;-;-;-;-;-;-;-;-;-
"316130 São Francisco de Sales";-;-;-;-;-;-;-;-;-;-;-;-;-
"316140 São Francisco do Glória";-;-;-;-;-;-;-;-;-;-;-;-;-
"316150 São Geraldo";-;-;-;-;-;-;-;-;-;-;-;-;-
"316160 São Geraldo da Piedade";-;-;-;-;-;1;-;-;-;-;-;-;1
"316165 São Geraldo do Baixio";-;-;-;-;-;-;-;-;-;-;-;-;-
"316170 São Gonçalo do Abaeté";-;-;-;-;-;-;-;-;-;-;-;1;1
"316180 São Gonçalo do Pará";-;-;-;-;-;-;-;-;-;-;-;-;-
"316190 São Gonçalo do Rio Abaixo";-;-;-;-;-;-;-;-;-;-;-;-;-
"312550 São Gonçalo do Rio Preto";-;-;-;-;-;-;-;-;-;-;-;-;-
"316200 São Gonçalo do Sapucaí";-;-;-;-;-;-;-;-;-;-;-;-;-
"316210 São Gotardo";-;-;1;-;-;-;-;-;-;-;-;-;1
"316220 São João Batista do Glória";-;-;-;-;-;-;-;-;-;-;-;-;-
"316225 São João da Lagoa";-;-;-;-;-;-;-;-;-;-;-;-;-
"316230 São João da Mata";-;-;-;-;-;-;-;-;-;-;-;-;-
"316240 São João da Ponte";-;-;-;-;1;1;-;-;-;2;-;2;6
"316245 São João das Missões";1;3;1;1;3;1;1;-;-;-;2;5;18
"316250 São João del Rei";-;-;-;-;-;-;-;-;-;-;-;-;-
"316255 São João do Manhuaçu";-;-;-;-;-;-;-;-;-;-;1;-;1
"316257 São João do Manteninha";-;-;-;-;-;-;-;-;-;-;-;-;-
"316260 São João do Oriente";-;-;-;-;-;-;-;-;-;-;-;-;-
"316265 São João do Pacuí";1;-;-;1;-;-;1;-;-;-;-;-;3
"316270 São João do Paraíso";-;1;1;-;-;-;-;-;-;-;-;-;2
"316280 São João Evangelista";-;-;-;-;-;-;-;-;-;-;-;-;-
"316290 São João Nepomuceno";-;-;-;-;-;-;-;-;-;-;-;-;-
"316292 São Joaquim de Bicas";-;-;-;-;-;-;-;-;-;-;-;-;-
"316294 São José da Barra";-;-;-;-;-;-;-;-;-;-;-;-;-
"316295 São José da Lapa";-;-;-;-;-;-;-;-;-;-;-;-;-
"316300 São José da Safira";-;-;-;-;-;-;-;-;-;-;-;-;-
"316310 São José da Varginha";-;-;-;-;1;-;-;-;-;-;-;-;1
"316320 São José do Alegre";-;-;-;-;-;-;-;-;-;-;-;-;-
"316330 São José do Divino";-;-;-;-;-;-;-;-;-;-;-;-;-
"316340 São José do Goiabal";-;-;-;-;1;-;-;-;-;-;-;-;1
"316350 São José do Jacuri";1;-;-;-;-;-;-;-;-;-;-;-;1
"316360 São José do Mantimento";-;-;-;-;-;-;-;-;-;-;-;-;-
"316370 São Lourenço";-;-;-;-;-;-;-;-;-;-;-;-;-
"316380 São Miguel do Anta";-;-;-;-;-;-;-;-;-;-;-;1;1
"316390 São Pedro da União";-;-;-;-;-;-;-;-;-;-;-;-;-
"316410 São Pedro do Suaçuí";-;-;-;-;-;-;1;-;-;-;-;-;1
"316400 São Pedro dos Ferros";-;-;-;-;-;-;-;-;-;-;-;-;-
"316420 São Romão";2;-;-;-;-;-;-;-;-;-;-;-;2
"316430 São Roque de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"316440 São Sebastião da Bela Vista";-;-;-;-;-;-;-;-;-;-;-;-;-
"316443 São Sebastião da Vargem Alegre";-;-;-;-;-;-;-;-;-;-;-;-;-
"316447 São Sebastião do Anta";-;1;-;-;-;-;-;-;-;-;-;-;1
"316450 São Sebastião do Maranhão";-;1;-;-;-;-;-;-;-;-;-;-;1
"316460 São Sebastião do Oeste";-;-;-;-;-;-;-;-;-;-;-;-;-
"316470 São Sebastião do Paraíso";-;-;-;-;-;-;-;-;-;-;-;-;-
"316480 São Sebastião do Rio Preto";-;-;-;-;-;-;-;-;-;-;-;-;-
"316490 São Sebastião do Rio Verde";-;-;-;-;-;-;-;-;-;-;-;-;-
"316520 São Thomé das Letras";-;-;-;-;-;-;-;-;-;-;-;-;-
"316500 São Tiago";-;-;-;-;-;-;-;-;-;-;-;-;-
"316510 São Tomás de Aquino";-;-;-;-;-;-;-;-;-;-;-;-;-
"316530 São Vicente de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"316540 Sapucaí-Mirim";-;-;-;-;-;-;-;-;-;-;-;-;-
"316550 Sardoá";-;-;-;-;-;-;-;-;-;-;-;-;-
"316553 Sarzedo";-;-;-;-;-;-;-;-;-;-;-;-;-
"316556 Sem-Peixe";-;-;-;-;-;-;-;-;-;-;-;-;-
"316557 Senador Amaral";-;-;-;-;-;-;-;-;-;-;-;-;-
"316560 Senador Cortes";-;-;-;-;-;-;-;-;-;-;-;-;-
"316570 Senador Firmino";-;-;-;-;-;-;-;-;-;-;-;-;-
"316580 Senador José Bento";-;-;-;-;-;-;-;-;-;-;-;1;1
"316590 Senador Modestino Gonçalves";-;-;-;-;-;-;-;-;-;-;-;-;-
"316600 Senhora de Oliveira";-;-;-;-;-;-;-;-;-;-;-;-;-
"316610 Senhora do Porto";-;-;-;-;-;-;-;-;-;-;-;-;-
"316620 Senhora dos Remédios";-;-;-;-;-;-;-;-;-;-;-;-;-
"316630 Sericita";-;-;-;-;-;-;-;-;-;-;-;1;1
"316640 Seritinga";-;-;-;-;-;-;-;-;-;-;-;-;-
"316650 Serra Azul de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"316660 Serra da Saudade";-;-;-;-;-;-;-;-;-;-;-;-;-
"316680 Serra do Salitre";-;-;-;-;2;-;-;-;-;-;-;-;2
"316670 Serra dos Aimorés";-;-;-;-;-;-;-;-;-;-;-;-;-
"316690 Serrania";-;-;1;-;-;-;-;-;-;-;-;-;1
"316695 Serranópolis de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"316700 Serranos";-;-;-;-;-;-;-;-;-;-;-;-;-
"316710 Serro";-;-;-;-;-;-;1;-;-;-;-;-;1
"316720 Sete Lagoas";-;-;1;-;-;-;-;1;1;-;-;1;4
"316555 Setubinha";-;-;-;-;-;-;1;-;-;-;-;-;1
"316730 Silveirânia";-;-;-;-;-;-;-;-;-;-;-;-;-
"316740 Silvianópolis";-;-;-;-;-;-;-;-;-;-;-;-;-
"316750 Simão Pereira";-;-;-;-;-;-;-;-;-;-;-;-;-
"316760 Simonésia";-;-;-;4;1;2;5;2;3;5;10;10;42
"316770 Sobrália";-;-;-;-;-;-;-;-;-;-;-;-;-
"316780 Soledade de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"316790 Tabuleiro";-;-;-;-;-;-;-;-;-;-;-;-;-
"316800 Taiobeiras";2;-;-;1;-;-;-;-;1;1;-;2;7
"316805 Taparuba";-;-;-;-;-;-;-;-;-;-;-;-;-
"316810 Tapira";-;-;-;-;-;-;-;-;-;-;-;-;-
"316820 Tapiraí";-;-;-;-;-;-;-;-;-;-;-;-;-
"316830 Taquaraçu de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"316840 Tarumirim";-;-;-;-;-;-;-;-;-;-;-;-;-
"316850 Teixeiras";-;-;-;-;-;-;-;-;-;-;-;-;-
"316860 Teófilo Otoni";-;2;1;-;-;-;2;-;1;1;-;3;10
"316870 Timóteo";5;2;4;3;2;2;-;-;4;2;-;2;26
"316880 Tiradentes";-;-;-;-;-;-;-;-;-;-;-;-;-
"316890 Tiros";1;-;-;-;-;-;-;-;-;-;-;-;1
"316900 Tocantins";-;-;-;1;-;1;-;-;-;-;-;-;2
"316905 Tocos do Moji";-;-;-;-;-;-;-;-;-;-;-;-;-
"316910 Toledo";-;-;-;-;-;-;-;-;-;-;-;-;-
"316920 Tombos";-;-;-;-;-;-;-;-;-;-;-;-;-
"316930 Três Corações";-;-;-;-;-;-;-;1;-;-;-;-;1
"316935 Três Marias";-;2;-;-;-;-;-;-;1;-;-;-;3
"316940 Três Pontas";-;-;-;-;-;-;-;-;-;-;-;-;-
"316950 Tumiritinga";-;-;-;-;-;-;-;-;-;-;-;-;-
"316960 Tupaciguara";-;-;-;-;1;-;-;-;-;-;-;-;1
"316970 Turmalina";-;-;-;1;1;-;-;-;-;-;-;1;3
"316980 Turvolândia";-;-;-;-;-;-;-;-;-;-;-;-;-
"316990 Ubá";-;-;-;-;-;-;1;2;-;-;-;-;3
"317000 Ubaí";-;-;1;-;-;-;-;-;-;-;-;1;2
"317005 Ubaporanga";2;3;-;3;-;2;-;-;1;2;1;2;16
"317010 Uberaba";-;-;-;-;-;-;-;-;-;-;-;-;-
"317020 Uberlândia";-;-;-;-;-;1;-;-;-;-;-;1;2
"317030 Umburatiba";-;-;-;-;-;-;-;-;-;-;-;-;-
"317040 Unaí";-;-;4;-;-;1;-;1;-;-;-;-;6
"317043 União de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"317047 Uruana de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"317050 Urucânia";-;-;-;-;-;-;-;-;-;-;-;-;-
"317052 Urucuia";1;1;-;-;-;-;-;-;-;1;-;-;3
"317057 Vargem Alegre";-;-;-;-;-;-;-;-;-;-;-;-;-
"317060 Vargem Bonita";-;-;-;-;-;-;-;-;-;-;1;-;1
"317065 Vargem Grande do Rio Pardo";-;-;-;1;-;-;-;-;-;-;-;-;1
"317070 Varginha";-;-;-;-;-;-;-;-;-;-;-;-;-
"317075 Varjão de Minas";1;-;-;-;-;-;-;-;-;-;-;-;1
"317080 Várzea da Palma";2;-;-;2;-;-;-;-;1;1;-;-;6
"317090 Varzelândia";2;-;-;-;-;-;-;1;2;1;-;2;8
"317100 Vazante";1;-;-;-;-;1;-;-;2;1;-;1;6
"317103 Verdelândia";-;-;-;-;-;-;-;-;-;-;-;-;-
"317107 Veredinha";-;-;-;-;-;-;-;-;-;-;-;-;-
"317110 Veríssimo";-;-;-;-;-;-;-;-;-;-;-;-;-
"317115 Vermelho Novo";3;1;-;-;-;-;-;-;-;-;-;1;5
"317120 Vespasiano";-;-;-;-;1;-;-;-;-;-;-;-;1
"317130 Viçosa";-;-;-;-;-;-;-;-;-;-;-;-;-
"317140 Vieiras";-;-;-;-;-;-;-;-;-;-;-;-;-
"317160 Virgem da Lapa";-;-;-;-;-;-;-;-;-;-;-;-;-
"317170 Virgínia";-;-;-;-;-;-;-;-;-;-;-;-;-
"317180 Virginópolis";-;-;-;-;-;-;-;-;-;-;-;-;-
"317190 Virgolândia";-;-;-;-;-;-;-;-;-;-;-;-;-
"317200 Visconde do Rio Branco";1;-;-;-;-;-;-;-;-;-;-;-;1
"317210 Volta Grande";-;-;-;-;-;-;-;-;-;-;-;-;-
"317220 Wenceslau Braz";-;-;-;-;-;-;-;-;-;-;-;-;-
"310000 Município ignorado - MG";-;-;-;-;-;-;-;-;-;-;-;-;-
"320010 Afonso Cláudio";1;-;-;-;-;-;-;-;1;-;4;-;6
"320016 Água Doce do Norte";-;-;-;-;-;-;-;-;-;-;-;-;-
"320013 Águia Branca";-;-;-;-;-;-;-;-;-;-;-;-;-
"320020 Alegre";-;-;-;-;-;-;-;-;-;-;-;-;-
"320030 Alfredo Chaves";-;-;-;-;-;-;-;-;-;-;-;-;-
"320035 Alto Rio Novo";-;-;-;-;-;-;-;-;-;-;-;-;-
"320040 Anchieta";-;-;-;-;-;-;-;-;-;-;-;-;-
"320050 Apiacá";-;-;-;-;-;-;-;-;-;-;-;-;-
"320060 Aracruz";-;-;-;-;-;-;-;-;-;-;-;-;-
"320070 Atilio Vivacqua";-;-;-;-;-;-;-;-;-;-;-;-;-
"320080 Baixo Guandu";-;-;-;-;-;-;-;-;1;-;1;1;3
"320090 Barra de São Francisco";-;-;-;-;-;-;-;-;-;-;-;-;-
"320100 Boa Esperança";-;-;-;-;-;-;-;-;-;-;-;-;-
"320110 Bom Jesus do Norte";-;-;-;-;-;-;-;-;-;-;-;-;-
"320115 Brejetuba";-;2;-;2;2;-;-;1;2;-;-;-;9
"320120 Cachoeiro de Itapemirim";-;-;-;-;-;-;-;-;-;-;-;-;-
"320130 Cariacica";1;-;-;-;1;-;-;2;-;-;-;-;4
"320140 Castelo";-;-;-;-;-;-;-;-;-;-;-;-;-
"320150 Colatina";-;-;-;-;-;-;-;-;-;-;-;-;-
"320160 Conceição da Barra";-;-;-;-;-;-;-;-;-;-;-;-;-
"320170 Conceição do Castelo";-;-;-;-;-;-;-;-;-;-;-;-;-
"320180 Divino de São Lourenço";-;-;-;-;-;-;-;-;-;-;-;-;-
"320190 Domingos Martins";-;-;-;-;-;-;-;-;3;-;-;-;3
"320200 Dores do Rio Preto";-;-;-;-;-;-;-;-;-;-;-;-;-
"320210 Ecoporanga";-;-;-;-;-;-;-;-;-;-;-;-;-
"320220 Fundão";-;-;-;-;-;-;-;1;-;1;-;-;2
"320225 Governador Lindenberg";-;-;-;-;-;-;-;-;-;-;-;-;-
"320230 Guaçuí";-;-;-;-;-;-;-;-;-;-;-;-;-
"320240 Guarapari";-;-;-;-;-;-;-;-;-;-;-;-;-
"320245 Ibatiba";-;-;-;1;-;1;-;2;2;-;1;1;8
"320250 Ibiraçu";-;-;-;-;-;-;-;-;-;-;-;-;-
"320255 Ibitirama";-;-;-;-;-;-;-;-;-;-;-;-;-
"320260 Iconha";-;-;-;-;-;-;-;-;-;-;-;-;-
"320265 Irupi";-;-;-;1;1;-;1;-;-;-;-;1;4
"320270 Itaguaçu";-;-;-;-;-;-;-;-;-;-;-;-;-
"320280 Itapemirim";-;-;-;-;-;-;-;-;1;-;-;-;1
"320290 Itarana";-;-;-;-;-;-;-;-;-;-;-;-;-
"320300 Iúna";1;-;3;-;3;1;-;1;1;1;1;2;14
"320305 Jaguaré";-;-;-;-;-;-;-;-;-;-;-;-;-
"320310 Jerônimo Monteiro";-;-;-;-;-;-;-;-;-;-;-;-;-
"320313 João Neiva";-;-;-;-;-;-;-;-;-;1;-;-;1
"320316 Laranja da Terra";-;-;-;-;-;-;-;-;-;-;-;-;-
