LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2019
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"315960 Santa Rita do Sapucaí";-;-;-;-;-;-;-;-;-;-;-;-;-
"315970 Santa Rosa da Serra";-;-;-;-;-;-;-;-;-;-;-;-;-
"315980 Santa Vitória";-;-;-;-;-;-;-;-;-;-;-;-;-
"315830 Santana da Vargem";-;-;-;-;-;-;-;-;-;-;-;-;-
"315840 Santana de Cataguases";-;-;-;-;-;-;-;-;-;-;-;-;-
"315850 Santana de Pirapama";-;-;1;-;-;-;-;-;1;-;1;-;3
"315860 Santana do Deserto";-;-;-;-;-;-;-;-;-;-;-;-;-
"315870 Santana do Garambéu";-;-;-;-;-;-;-;-;-;-;-;-;-
"315880 Santana do Jacaré";-;-;-;-;-;-;-;-;-;-;-;-;-
"315890 Santana do Manhuaçu";-;-;-;-;1;-;-;-;1;1;1;1;5
"315895 Santana do Paraíso";-;-;-;-;-;-;-;-;-;-;-;-;-
"315900 Santana do Riacho";-;-;-;-;-;1;1;2;-;-;-;-;4
"315910 Santana dos Montes";-;-;-;-;-;-;-;-;-;-;-;-;-
"315990 Santo Antônio do Amparo";-;-;-;-;-;-;-;-;-;-;-;-;-
"316000 Santo Antônio do Aventureiro";-;-;-;-;-;-;-;-;-;-;-;-;-
"316010 Santo Antônio do Grama";-;-;-;-;-;-;-;-;-;-;-;-;-
"316020 Santo Antônio do Itambé";-;-;-;-;-;-;-;-;-;-;-;-;-
"316030 Santo Antônio do Jacinto";-;-;-;-;-;-;-;-;-;-;-;-;-
"316040 Santo Antônio do Monte";-;-;-;-;-;-;-;-;-;-;-;-;-
"316045 Santo Antônio do Retiro";-;-;-;-;-;-;-;-;-;-;-;-;-
"316050 Santo Antônio do Rio Abaixo";-;-;-;-;-;-;-;-;-;-;-;-;-
"316060 Santo Hipólito";-;1;-;-;-;-;-;-;-;-;-;-;1
"316070 Santos Dumont";-;-;-;-;-;-;-;-;-;-;-;-;-
"316080 São Bento Abade";-;-;-;-;-;-;-;-;-;-;-;-;-
"316090 São Brás do Suaçuí";-;-;-;-;-;-;-;-;-;-;-;-;-
"316095 São Domingos das Dores";1;3;1;1;-;3;3;9;2;1;5;1;30
"316100 São Domingos do Prata";-;-;-;-;-;-;-;-;-;-;-;-;-
"316105 São Félix de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"316110 São Francisco";2;3;-;1;1;-;-;1;2;1;1;3;15
"316120 São Francisco de Paula";-;-;-;-;-;-;-;-;-;-;-;-;-
"316130 São Francisco de Sales";-;-;-;-;-;-;-;-;-;-;-;-;-
"316140 São Francisco do Glória";-;-;-;-;-;-;-;-;-;-;-;-;-
"316150 São Geraldo";-;-;-;-;-;-;-;-;-;-;-;-;-
"316160 São Geraldo da Piedade";-;-;-;-;-;-;-;-;-;-;-;1;1
"316165 São Geraldo do Baixio";-;-;-;-;-;-;-;-;-;-;-;-;-
"316170 São Gonçalo do Abaeté";-;-;-;-;-;-;-;-;-;-;-;-;-
"316180 São Gonçalo do Pará";-;-;-;-;-;-;-;-;-;-;-;-;-
"316190 São Gonçalo do Rio Abaixo";-;-;-;-;-;-;-;-;-;-;-;-;-
"312550 São Gonçalo do Rio Preto";-;-;-;-;-;-;-;-;-;-;1;-;1
"316200 São Gonçalo do Sapucaí";-;-;-;-;-;-;-;-;-;-;-;-;-
"316210 São Gotardo";-;-;-;-;-;-;-;-;-;-;1;-;1
"316220 São João Batista do Glória";-;-;-;-;-;-;-;-;-;-;-;-;-
"316225 São João da Lagoa";-;-;-;-;-;-;-;-;-;-;-;-;-
"316230 São João da Mata";-;-;-;-;-;-;-;-;-;-;-;-;-
"316240 São João da Ponte";2;3;-;-;-;2;2;1;2;-;3;6;21
"316245 São João das Missões";2;4;4;4;5;1;2;5;4;1;2;8;42
"316250 São João del Rei";-;-;-;-;-;-;-;-;1;-;-;-;1
"316255 São João do Manhuaçu";-;-;-;-;-;-;-;-;-;-;-;-;-
"316257 São João do Manteninha";-;-;-;-;-;-;-;-;-;-;-;-;-
"316260 São João do Oriente";-;-;-;-;-;-;-;-;-;-;-;-;-
"316265 São João do Pacuí";-;-;1;-;1;1;1;-;1;1;-;1;7
"316270 São João do Paraíso";2;1;1;1;-;-;-;-;1;-;1;1;8
"316280 São João Evangelista";-;-;-;-;-;-;-;-;-;-;-;-;-
"316290 São João Nepomuceno";-;-;-;-;-;-;-;-;-;-;-;-;-
"316292 São Joaquim de Bicas";-;-;-;-;-;-;-;-;-;-;-;-;-
"316294 São José da Barra";-;-;-;-;-;-;-;-;-;-;-;-;-
"316295 São José da Lapa";-;-;-;1;-;-;1;-;1;-;1;-;4
"316300 São José da Safira";-;-;-;-;-;-;-;-;-;-;1;-;1
"316310 São José da Varginha";-;-;-;-;-;-;-;-;-;-;-;-;-
"316320 São José do Alegre";-;-;-;-;-;-;-;-;-;-;-;-;-
"316330 São José do Divino";-;-;-;-;-;-;-;-;-;-;-;-;-
"316340 São José do Goiabal";-;-;-;-;-;-;-;-;-;-;-;-;-
"316350 São José do Jacuri";-;-;-;-;-;-;1;-;-;-;-;-;1
"316360 São José do Mantimento";-;-;-;-;-;-;-;-;-;-;-;-;-
"316370 São Lourenço";-;-;-;-;-;-;-;-;-;-;-;-;-
"316380 São Miguel do Anta";-;-;-;-;-;-;1;-;-;-;-;-;1
"316390 São Pedro da União";-;-;-;-;-;-;-;-;-;-;-;-;-
"316410 São Pedro do Suaçuí";1;-;-;1;-;-;-;-;-;-;-;-;2
"316400 São Pedro dos Ferros";-;-;-;-;-;-;-;-;-;-;-;-;-
"316420 São Romão";-;-;1;-;-;-;-;-;-;-;-;-;1
"316430 São Roque de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"316440 São Sebastião da Bela Vista";-;-;-;-;-;-;-;-;-;-;-;-;-
"316443 São Sebastião da Vargem Alegre";-;-;-;-;-;-;-;-;-;-;-;-;-
"316447 São Sebastião do Anta";-;-;-;1;-;-;-;-;-;-;-;-;1
"316450 São Sebastião do Maranhão";-;-;-;-;-;-;-;-;-;-;1;1;2
"316460 São Sebastião do Oeste";-;-;-;-;-;-;-;-;-;-;-;-;-
"316470 São Sebastião do Paraíso";-;-;-;-;-;1;-;-;-;-;-;-;1
"316480 São Sebastião do Rio Preto";-;-;-;-;-;-;-;-;-;-;-;-;-
"316490 São Sebastião do Rio Verde";-;-;-;-;-;-;-;-;-;-;-;-;-
"316520 São Thomé das Letras";-;-;-;-;-;-;-;-;-;-;-;-;-
"316500 São Tiago";-;-;-;-;-;-;-;-;-;-;-;-;-
"316510 São Tomás de Aquino";-;-;-;-;-;-;-;-;-;-;-;-;-
"316530 São Vicente de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"316540 Sapucaí-Mirim";-;-;-;-;-;-;-;-;-;-;-;-;-
"316550 Sardoá";-;-;-;-;-;-;-;-;-;-;-;-;-
"316553 Sarzedo";-;-;-;-;-;-;-;-;-;-;-;-;-
"316556 Sem-Peixe";-;-;-;-;-;1;-;-;-;-;-;-;1
"316557 Senador Amaral";-;-;-;-;-;-;-;-;-;-;-;-;-
"316560 Senador Cortes";-;-;-;-;-;-;-;-;-;-;-;-;-
"316570 Senador Firmino";-;-;-;-;-;-;-;-;-;-;-;-;-
"316580 Senador José Bento";-;-;-;-;-;-;-;-;-;-;-;-;-
"316590 Senador Modestino Gonçalves";-;-;-;-;-;-;-;-;1;-;-;1;2
"316600 Senhora de Oliveira";-;-;-;-;-;-;-;-;-;-;-;-;-
"316610 Senhora do Porto";-;-;-;-;-;-;-;-;-;-;-;-;-
"316620 Senhora dos Remédios";-;-;-;-;-;-;-;-;-;-;-;-;-
"316630 Sericita";-;-;-;-;1;-;-;-;-;-;-;-;1
"316640 Seritinga";-;-;-;-;-;-;-;-;-;-;-;-;-
"316650 Serra Azul de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"316660 Serra da Saudade";-;-;-;-;-;-;-;-;-;-;-;-;-
"316680 Serra do Salitre";-;-;-;-;-;-;-;-;-;-;-;-;-
"316670 Serra dos Aimorés";-;-;-;-;-;-;-;-;-;-;-;-;-
"316690 Serrania";-;-;-;1;1;-;-;-;-;1;-;-;3
"316695 Serranópolis de Minas";-;-;-;2;-;-;-;-;-;-;-;1;3
"316700 Serranos";-;-;-;-;-;-;-;-;-;-;-;-;-
"316710 Serro";-;-;-;-;-;-;-;-;-;1;-;-;1
"316720 Sete Lagoas";-;-;-;-;1;1;-;1;2;1;2;1;9
"316555 Setubinha";1;-;-;2;-;1;1;-;-;1;-;-;6
"316730 Silveirânia";-;-;-;-;-;-;-;-;-;-;-;-;-
"316740 Silvianópolis";-;-;-;-;-;-;-;-;-;-;-;-;-
"316750 Simão Pereira";-;-;-;-;-;-;-;-;-;-;-;-;-
"316760 Simonésia";3;3;1;3;2;2;3;3;4;8;2;5;39
"316770 Sobrália";-;-;-;-;-;-;-;-;-;-;-;-;-
"316780 Soledade de Minas";-;-;-;-;-;-;-;-;1;-;-;-;1
"316790 Tabuleiro";-;-;-;-;-;-;-;-;-;-;-;-;-
"316800 Taiobeiras";3;-;-;1;-;1;1;-;-;-;-;1;7
"316805 Taparuba";-;-;-;-;-;-;-;-;-;-;-;-;-
"316810 Tapira";-;-;-;-;-;-;-;-;-;-;-;-;-
"316820 Tapiraí";-;-;-;-;-;-;-;-;-;-;-;-;-
"316830 Taquaraçu de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"316840 Tarumirim";-;-;-;-;-;-;-;-;-;-;-;-;-
"316850 Teixeiras";-;-;-;-;-;-;-;-;-;-;-;-;-
"316860 Teófilo Otoni";6;3;4;3;-;2;2;3;3;2;2;3;33
"316870 Timóteo";4;1;1;1;-;-;1;1;1;-;1;1;12
"316880 Tiradentes";-;-;-;-;-;-;-;-;-;-;-;-;-
"316890 Tiros";-;-;-;-;-;-;-;-;-;-;-;-;-
"316900 Tocantins";-;1;-;-;-;-;-;-;1;-;-;-;2
"316905 Tocos do Moji";-;-;-;-;-;-;-;-;-;-;-;-;-
"316910 Toledo";-;-;-;-;-;-;-;-;-;-;-;-;-
"316920 Tombos";-;-;-;-;-;-;-;-;-;-;-;-;-
"316930 Três Corações";-;-;-;1;-;1;-;-;-;-;-;-;2
"316935 Três Marias";1;1;-;-;-;-;-;-;6;1;2;1;12
"316940 Três Pontas";-;-;-;-;-;-;-;-;1;-;-;-;1
"316950 Tumiritinga";-;-;-;-;-;-;-;-;-;-;-;-;-
"316960 Tupaciguara";-;-;-;-;-;-;-;-;-;-;-;-;-
"316970 Turmalina";-;2;-;-;-;-;-;-;-;-;2;2;6
"316980 Turvolândia";-;-;-;-;-;-;-;-;-;-;-;-;-
"316990 Ubá";-;-;-;-;-;1;1;-;-;-;-;-;2
"317000 Ubaí";-;-;-;-;-;-;-;-;1;-;-;-;1
"317005 Ubaporanga";-;3;3;1;-;1;1;2;1;3;-;-;15
"317010 Uberaba";-;-;1;-;-;-;-;-;-;-;-;-;1
"317020 Uberlândia";-;-;1;-;-;1;-;-;-;1;-;1;4
"317030 Umburatiba";-;-;-;-;-;-;-;-;-;-;-;-;-
"317040 Unaí";-;-;-;-;-;-;-;-;-;-;-;-;-
"317043 União de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"317047 Uruana de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"317050 Urucânia";-;-;-;-;1;1;1;-;-;1;-;-;4
"317052 Urucuia";-;-;2;-;-;-;-;1;-;4;-;-;7
"317057 Vargem Alegre";-;-;-;-;-;-;-;-;-;-;1;-;1
"317060 Vargem Bonita";-;-;-;-;-;-;-;-;-;-;-;-;-
"317065 Vargem Grande do Rio Pardo";-;-;-;-;-;-;-;-;-;-;-;1;1
"317070 Varginha";-;-;1;-;-;1;-;-;-;-;-;-;2
"317075 Varjão de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-
"317080 Várzea da Palma";1;-;-;1;1;-;-;1;2;1;3;2;12
"317090 Varzelândia";2;3;4;-;4;1;6;2;3;2;3;4;34
"317100 Vazante";-;-;-;1;1;-;-;-;-;-;-;-;2
"317103 Verdelândia";-;-;-;-;-;-;-;-;1;1;-;-;2
"317107 Veredinha";-;-;-;-;1;-;-;-;-;-;-;-;1
"317110 Veríssimo";-;-;-;-;-;-;-;-;-;-;-;-;-
"317115 Vermelho Novo";2;-;-;-;-;-;-;1;-;-;1;3;7
"317120 Vespasiano";-;-;-;-;-;-;-;-;-;-;-;-;-
"317130 Viçosa";-;-;-;-;-;-;1;-;1;-;-;-;2
"317140 Vieiras";-;-;-;-;-;-;-;-;-;-;-;-;-
"317160 Virgem da Lapa";-;-;-;-;1;-;-;-;-;-;1;1;3
"317170 Virgínia";-;-;-;-;-;-;-;-;-;-;-;-;-
"317180 Virginópolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"317190 Virgolândia";2;-;-;2;1;2;-;-;-;-;-;1;8
"317200 Visconde do Rio Branco";-;-;-;-;-;-;-;-;-;-;-;-;-
"317210 Volta Grande";-;-;-;-;-;-;-;-;-;-;-;-;-
"317220 Wenceslau Braz";-;-;-;-;-;-;-;-;-;-;-;-;-
"310000 Município ignorado - MG";-;-;-;-;1;1;-;-;-;-;-;-;2
"320010 Afonso Cláudio";-;4;-;2;1;-;-;2;9;7;2;7;34
"320016 Água Doce do Norte";-;-;-;-;-;-;-;-;-;-;-;-;-
"320013 Águia Branca";1;-;-;-;-;-;-;-;-;-;-;-;1
"320020 Alegre";-;-;-;-;-;-;-;-;-;-;-;-;-
"320030 Alfredo Chaves";-;-;-;-;-;-;-;-;-;-;-;-;-
"320035 Alto Rio Novo";-;-;-;1;-;-;-;-;-;-;-;-;1
"320040 Anchieta";-;-;-;-;-;-;-;-;-;-;-;-;-
"320050 Apiacá";-;-;-;-;-;-;-;-;-;-;-;-;-
"320060 Aracruz";-;-;-;-;-;-;-;-;-;-;-;-;-
"320070 Atilio Vivacqua";-;-;-;-;-;-;-;-;-;-;-;-;-
"320080 Baixo Guandu";-;-;-;1;-;-;-;-;1;-;-;2;4
"320090 Barra de São Francisco";-;-;-;-;-;-;-;-;-;-;-;-;-
"320100 Boa Esperança";-;-;-;-;-;-;1;-;-;-;-;-;1
"320110 Bom Jesus do Norte";-;-;-;-;-;-;-;-;-;-;-;-;-
"320115 Brejetuba";-;-;-;1;1;-;2;-;-;2;1;1;8
"320120 Cachoeiro de Itapemirim";-;-;-;-;-;-;-;-;-;-;-;-;-
"320130 Cariacica";3;1;-;1;3;-;-;-;-;1;-;-;9
"320140 Castelo";-;-;-;-;-;-;-;-;-;-;-;-;-
"320150 Colatina";-;-;-;-;-;-;-;1;-;-;-;-;1
"320160 Conceição da Barra";-;-;-;-;-;-;-;-;-;-;-;-;-
"320170 Conceição do Castelo";-;-;-;-;-;-;-;-;-;-;-;-;-
"320180 Divino de São Lourenço";-;-;-;-;-;-;-;-;-;-;-;-;-
"320190 Domingos Martins";-;-;-;-;2;-;1;-;-;-;2;-;5
"320200 Dores do Rio Preto";-;-;-;-;-;-;-;-;-;-;-;-;-
"320210 Ecoporanga";-;-;-;-;-;-;-;-;-;-;-;-;-
"320220 Fundão";-;-;-;-;-;1;1;-;-;-;-;-;2
"320225 Governador Lindenberg";-;-;-;-;-;-;-;-;-;-;-;-;-
"320230 Guaçuí";-;-;-;-;-;-;-;-;-;-;-;-;-
"320240 Guarapari";-;-;-;-;-;-;-;-;-;-;-;-;-
"320245 Ibatiba";-;1;-;-;-;-;-;-;-;-;1;1;3
"320250 Ibiraçu";-;-;-;-;-;-;-;-;-;-;-;-;-
"320255 Ibitirama";-;-;-;-;-;-;-;-;-;-;-;-;-
"320260 Iconha";-;-;-;-;-;-;-;-;-;-;-;-;-
"320265 Irupi";-;-;1;-;-;-;1;-;-;-;-;-;2
"320270 Itaguaçu";-;-;-;1;-;-;-;-;-;1;-;-;2
"320280 Itapemirim";-;-;-;-;-;-;-;-;-;-;-;-;-
"320290 Itarana";-;-;1;-;1;1;-;-;-;-;-;1;4
"320300 Iúna";-;-;-;-;-;-;-;1;1;-;-;-;2
"320305 Jaguaré";-;-;-;-;-;-;-;-;-;-;-;-;-
"320310 Jerônimo Monteiro";-;-;-;-;-;-;-;-;-;-;-;-;-
"320313 João Neiva";-;-;-;-;-;-;-;-;-;-;-;-;-
"320316 Laranja da Terra";1;2;1;2;5;1;1;-;4;5;3;2;27
"320320 Linhares";-;-;-;-;-;-;-;-;-;-;1;1;2
"320330 Mantenópolis";-;-;-;-;-;-;-;-;-;-;-;-;-
"320332 Marataízes";-;-;-;-;-;-;-;-;-;-;-;-;-
"320334 Marechal Floriano";-;-;-;-;-;-;-;-;-;2;-;-;2
"320335 Marilândia";-;-;-;-;-;-;-;-;-;-;-;-;-
"320340 Mimoso do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-
"320350 Montanha";-;-;-;-;-;1;-;-;-;-;-;-;1
"320360 Mucurici";-;-;-;-;-;-;-;-;-;-;-;-;-
"320370 Muniz Freire";-;-;-;-;-;-;-;-;1;-;-;-;1
"320380 Muqui";3;1;-;2;1;-;-;-;3;2;1;-;13
"320390 Nova Venécia";-;-;-;-;-;-;-;-;-;-;-;-;-
"320400 Pancas";-;-;-;-;-;-;-;-;1;-;-;-;1
"320405 Pedro Canário";-;-;-;-;-;-;1;-;-;-;-;-;1
"320410 Pinheiros";-;-;-;-;-;-;-;-;-;-;-;-;-
"320420 Piúma";-;-;-;-;-;-;-;-;-;-;-;-;-
"320425 Ponto Belo";-;-;-;-;-;-;-;-;-;-;-;-;-
"320430 Presidente Kennedy";-;-;-;-;-;-;-;-;-;-;-;-;-
"320435 Rio Bananal";-;-;-;-;-;-;-;-;-;-;-;-;-
"320440 Rio Novo do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-
"320450 Santa Leopoldina";-;2;-;1;4;-;1;-;5;5;1;3;22
"320455 Santa Maria de Jetibá";-;-;-;-;-;-;-;-;-;-;-;-;-
"320460 Santa Teresa";-;-;-;-;-;-;-;-;1;-;-;-;1
"320465 São Domingos do Norte";-;-;-;-;-;-;-;-;-;-;-;-;-
"320470 São Gabriel da Palha";-;-;-;-;-;-;-;-;-;-;-;-;-
"320480 São José do Calçado";-;-;-;-;-;-;-;-;-;-;-;-;-
"320490 São Mateus";-;-;-;-;-;-;-;-;-;-;-;-;-
"320495 São Roque do Canaã";-;-;-;-;-;-;-;-;-;-;-;-;-
"320500 Serra";-;-;-;-;-;-;-;-;-;1;-;-;1
"320501 Sooretama";-;-;-;-;2;1;-;-;-;1;1;1;6
"320503 Vargem Alta";-;-;-;-;-;-;-;1;-;-;-;-;1
"320506 Venda Nova do Imigrante";-;-;1;-;-;-;-;-;-;-;-;-;1
"320510 Viana";-;-;-;-;1;1;-;1;1;-;-;1;5
"320515 Vila Pavão";-;-;-;-;-;-;-;-;-;-;-;-;-
"320517 Vila Valério";-;-;-;1;-;-;-;-;-;-;-;-;1
"320520 Vila Velha";-;-;-;-;-;-;-;-;-;-;-;-;-
"320530 Vitória";-;-;-;-;-;-;-;-;-;-;-;-;-
"320000 Município ignorado - ES";-;-;-;-;-;-;-;-;-;-;-;-;-
"330010 Angra dos Reis";-;1;-;-;-;-;-;1;-;1;-;-;3
"330015 Aperibé";-;-;-;-;-;-;-;-;-;-;-;-;-
"330020 Araruama";-;-;-;-;-;-;-;-;-;-;-;-;-
"330022 Areal";-;-;-;-;-;-;-;-;-;-;-;-;-
"330023 Armação dos Búzios";-;-;-;-;-;-;-;-;-;-;-;-;-
"330025 Arraial do Cabo";-;-;-;-;-;-;-;-;-;-;-;-;-
"330030 Barra do Piraí";-;-;-;-;-;-;1;-;-;-;-;-;1
"330040 Barra Mansa";-;-;-;-;-;1;-;-;-;-;-;-;1
"330045 Belford Roxo";-;-;-;-;-;-;-;-;-;-;-;-;-
"330050 Bom Jardim";-;-;-;-;-;-;-;-;2;-;-;-;2
"330060 Bom Jesus do Itabapoana";-;-;-;-;-;-;-;-;-;-;-;-;-
"330070 Cabo Frio";-;-;-;-;-;-;-;-;1;-;-;-;1
"330080 Cachoeiras de Macacu";-;-;-;1;-;-;-;-;-;-;-;-;1
"330090 Cambuci";-;-;-;-;-;-;-;-;-;-;-;-;-
"330100 Campos dos Goytacazes";-;-;1;-;-;-;-;-;-;-;-;-;1
"330110 Cantagalo";-;-;-;-;-;-;-;-;-;-;1;-;1
"330093 Carapebus";-;-;-;-;-;-;-;-;-;-;-;-;-
"330115 Cardoso Moreira";-;-;-;-;-;-;-;-;-;-;-;-;-
"330120 Carmo";-;-;-;-;-;-;-;-;-;-;-;-;-
"330130 Casimiro de Abreu";-;-;-;-;-;-;-;-;-;-;-;-;-
"330095 Comendador Levy Gasparian";-;-;-;-;-;-;-;-;-;-;-;-;-
"330140 Conceição de Macabu";-;-;-;-;-;-;-;-;-;-;-;-;-
"330150 Cordeiro";-;-;-;-;-;-;-;-;-;-;-;-;-
"330160 Duas Barras";-;-;-;-;-;-;-;-;-;-;-;-;-
"330170 Duque de Caxias";-;-;-;-;-;-;-;-;-;-;-;-;-
"330180 Engenheiro Paulo de Frontin";-;-;-;-;-;-;-;-;-;-;-;-;-
"330185 Guapimirim";-;-;-;1;-;-;-;-;-;-;-;-;1
"330187 Iguaba Grande";-;-;-;-;-;-;-;-;-;-;-;-;-
"330190 Itaboraí";-;-;-;-;-;-;-;-;-;-;-;-;-
"330200 Itaguaí";-;-;-;-;-;-;-;-;-;-;-;-;-
"330205 Italva";-;-;-;-;-;-;-;-;-;-;-;-;-
"330210 Itaocara";-;-;-;-;-;-;-;-;-;-;-;-;-
"330220 Itaperuna";-;1;-;-;-;-;-;-;-;1;-;-;2
"330225 Itatiaia";-;-;-;-;-;-;-;-;-;-;-;-;-
"330227 Japeri";-;-;-;-;-;-;-;-;-;-;-;-;-
"330230 Laje do Muriaé";-;-;-;-;-;-;-;-;-;-;-;-;-
"330240 Macaé";-;-;-;-;-;-;-;-;-;-;-;-;-
"330245 Macuco";-;-;-;-;-;-;-;-;-;-;-;-;-
"330250 Magé";-;-;-;-;-;-;-;-;-;-;-;-;-
"330260 Mangaratiba";-;-;-;-;-;-;-;-;-;-;-;-;-
"330270 Maricá";-;-;-;-;-;-;-;-;-;-;-;-;-
"330280 Mendes";-;-;-;-;-;-;-;-;-;-;-;-;-
"330285 Mesquita";-;-;-;-;-;-;-;-;-;-;-;-;-
"330290 Miguel Pereira";-;-;-;-;-;-;-;-;-;-;-;-;-
"330300 Miracema";-;-;-;-;-;-;-;-;-;-;-;-;-
"330310 Natividade";-;-;-;-;-;-;-;-;-;-;-;-;-
"330320 Nilópolis";-;-;-;-;-;-;-;-;-;-;-;-;-
"330330 Niterói";-;-;-;-;-;-;-;-;-;-;-;-;-
"330340 Nova Friburgo";-;-;-;-;-;-;1;-;-;-;-;-;1
"330350 Nova Iguaçu";-;-;-;-;-;-;-;-;-;-;-;-;-
"330360 Paracambi";-;-;-;-;1;-;-;-;-;-;-;-;1
"330370 Paraíba do Sul";-;1;-;-;-;-;2;-;-;1;1;-;5
"330380 Paraty";-;-;-;-;-;-;-;-;-;-;-;-;-
"330385 Paty do Alferes";-;-;-;-;-;-;-;-;-;-;-;-;-
"330390 Petrópolis";-;-;-;-;-;-;-;-;1;1;-;-;2
"330395 Pinheiral";-;-;-;-;-;-;-;-;-;-;-;-;-
"330400 Piraí";-;-;-;-;-;-;-;-;-;-;-;-;-
"330410 Porciúncula";-;-;-;-;-;-;-;-;-;-;-;-;-
"330411 Porto Real";-;-;-;-;-;-;-;-;-;-;-;-;-
"330412 Quatis";-;-;-;-;-;-;-;-;-;1;1;-;2
"330414 Queimados";-;-;-;-;-;1;-;-;-;-;-;-;1
"330415 Quissamã";-;-;-;-;-;-;-;-;-;-;-;-;-
"330420 Resende";-;-;-;-;-;-;-;1;1;-;-;-;2
"330430 Rio Bonito";-;-;-;1;-;-;-;-;-;-;-;-;1
"330440 Rio Claro";-;-;-;-;-;-;-;-;-;-;-;-;-
"330450 Rio das Flores";-;-;-;-;-;-;-;-;-;-;-;-;-
"330452 Rio das Ostras";-;-;-;-;-;-;-;-;-;-;-;-;-
"330455 Rio de Janeiro";2;-;-;1;-;-;1;-;-;-;-;-;4
"330460 Santa Maria Madalena";-;-;-;-;-;-;-;-;-;-;-;-;-
"330470 Santo Antônio de Pádua";-;-;-;-;-;-;-;-;-;-;-;-;-
"330480 São Fidélis";-;-;-;-;-;-;-;-;-;-;-;-;-
"330475 São Francisco de Itabapoana";-;-;-;-;-;-;-;-;-;-;-;-;-
"330490 São Gonçalo";-;-;-;-;-;-;-;-;-;-;-;-;-
"330500 São João da Barra";-;-;-;-;-;-;-;-;-;-;-;-;-
"330510 São João de Meriti";-;-;-;-;-;-;-;-;-;-;-;-;-
"330513 São José de Ubá";-;-;-;-;-;-;-;-;-;-;-;-;-
"330515 São José do Vale do Rio Preto";-;2;-;-;-;-;1;-;1;-;-;1;5
"330520 São Pedro da Aldeia";-;-;-;-;-;-;-;-;-;-;-;-;-
"330530 São Sebastião do Alto";-;-;-;-;-;-;-;-;-;-;-;-;-
"330540 Sapucaia";-;-;-;-;-;-;1;-;-;-;-;-;1
"330550 Saquarema";-;1;-;-;-;-;-;-;-;-;-;-;1
"330555 Seropédica";-;-;-;-;-;-;-;-;-;-;-;-;-
"330560 Silva Jardim";-;-;-;-;-;-;-;-;-;-;-;-;-
"330570 Sumidouro";-;-;-;-;-;-;-;-;-;-;-;-;-
"330575 Tanguá";-;-;-;-;-;-;-;-;-;-;-;-;-
"330580 Teresópolis";-;-;-;-;-;-;-;-;-;-;-;-;-
"330590 Trajano de Moraes";-;-;-;-;-;-;-;-;-;-;-;-;-
"330600 Três Rios";-;-;-;-;-;-;-;-;-;-;-;-;-
"330610 Valença";-;-;-;-;-;-;-;1;-;-;1;-;2
"330615 Varre-Sai";-;-;-;-;-;-;-;-;-;-;-;-;-
"330620 Vassouras";1;-;-;2;1;-;2;-;-;1;-;-;7
"330630 Volta Redonda";-;-;-;-;-;-;-;-;1;-;-;2;3
"330000 Município ignorado - RJ";-;-;-;-;-;-;-;-;-;-;-;-;-
"350010 Adamantina";1;-;-;-;-;-;-;-;1;-;-;-;2
"350020 Adolfo";-;-;-;-;-;-;-;-;-;-;-;-;-
"350030 Aguaí";-;-;-;-;-;-;-;-;-;-;-;-;-
"350040 Águas da Prata";-;-;-;-;-;-;-;-;-;-;-;-;-
"350050 Águas de Lindóia";-;-;-;-;-;1;-;-;-;-;-;-;1
"350055 Águas de Santa Bárbara";-;-;-;-;-;-;-;-;-;-;-;-;-
"350060 Águas de São Pedro";-;-;-;-;-;-;-;-;-;-;-;-;-
"350070 Agudos";-;-;-;-;-;-;-;-;-;-;-;-;-
"350075 Alambari";-;-;-;-;-;-;-;-;-;-;-;-;-
"350080 Alfredo Marcondes";-;-;-;-;-;-;-;-;-;-;-;-;-
"350090 Altair";-;-;-;-;-;-;-;-;-;-;-;-;-
"350100 Altinópolis";-;-;-;-;-;-;-;-;-;-;-;-;-
"350110 Alto Alegre";-;-;-;-;-;-;-;-;-;-;-;-;-
"350115 Alumínio";-;-;-;-;-;-;-;-;-;-;-;-;-
"350120 Álvares Florence";-;-;-;-;-;-;-;-;-;-;-;-;-
"350130 Álvares Machado";-;-;-;-;-;-;-;-;-;-;-;-;-
"350140 Álvaro de Carvalho";-;-;-;-;-;-;-;-;-;-;-;-;-
"350150 Alvinlândia";-;-;-;-;-;-;-;-;1;-;-;-;1
