LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2015
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"261640 Vitória de Santo Antão";-;-;2;-;-;-;2;-;-;-;-;-;4
"261650 Xexéu";-;4;3;4;10;4;7;1;3;3;-;1;40
"270030 Arapiraca";-;-;-;-;-;1;-;-;-;-;-;-;1
"270080 Belém";-;-;-;1;-;-;-;-;-;-;-;-;1
"270110 Branquinha";-;-;-;-;-;-;2;-;1;-;-;-;3
"270130 Cajueiro";-;-;-;-;1;-;-;1;-;-;-;1;3
"270170 Capela";-;-;-;-;-;-;3;-;-;-;-;-;3
"270210 Colônia Leopoldina";1;-;-;2;1;3;-;2;2;-;-;-;11
"270280 Flexeiras";-;-;-;-;-;-;-;1;1;-;-;-;2
"270350 Jacuípe";-;1;4;2;-;3;-;-;-;-;-;-;10
"270380 Joaquim Gomes";-;-;-;1;1;4;2;2;1;-;-;-;11
"270390 Jundiá";-;-;-;-;-;-;1;2;-;-;2;-;5
"270510 Matriz de Camaragibe";-;-;-;1;1;-;-;-;-;-;-;-;2
"270560 Novo Lino";1;5;17;11;6;9;10;3;1;-;-;2;65
"270630 Palmeira dos Índios";-;-;2;-;-;1;1;2;-;-;1;1;8
"270710 Piranhas";-;-;-;-;-;-;-;-;-;-;-;1;1
"270740 Porto de Pedras";-;-;-;-;-;-;-;1;-;-;-;-;1
"270760 Quebrangulo";-;-;1;1;2;4;-;1;1;-;1;1;12
"270810 Santana do Mundaú";-;-;-;-;-;-;2;-;-;-;-;-;2
"270830 São José da Laje";-;1;-;1;-;-;-;-;-;-;-;-;2
"270900 Tanque d'Arca";-;-;-;-;-;-;-;-;-;-;1;-;1
"270930 União dos Palmares";5;1;-;2;5;-;5;6;5;1;-;-;30
"270940 Viçosa";-;-;2;-;1;-;-;1;-;1;-;-;5
"280020 Aquidabã";-;-;-;-;-;-;-;-;-;-;1;-;1
"280030 Aracaju";-;-;-;1;-;-;-;-;-;1;-;-;2
"280400 Maruim";-;-;-;-;-;-;-;-;-;-;1;-;1
"280480 Nossa Senhora do Socorro";-;-;-;-;-;-;-;-;1;-;-;-;1
"280490 Pacatuba";1;-;-;-;-;-;-;-;-;-;-;-;1
"290010 Abaíra";-;-;-;-;-;-;-;-;-;-;1;-;1
"290060 Aiquara";-;-;-;-;-;-;-;1;-;-;-;-;1
"290070 Alagoinhas";-;-;-;-;-;-;1;-;-;-;-;-;1
"290080 Alcobaça";-;-;-;-;-;-;-;-;1;-;-;-;1
"290100 Amargosa";2;-;-;-;-;1;-;-;1;-;-;-;4
"290115 América Dourada";-;-;-;-;-;-;1;-;-;-;-;-;1
"290120 Anagé";1;-;-;-;-;-;-;-;-;-;-;-;1
"290130 Andaraí";-;-;-;-;-;-;-;-;-;1;-;-;1
"290135 Andorinha";-;-;-;-;-;-;1;-;1;-;-;-;2
"290180 Antônio Gonçalves";1;-;-;-;-;-;-;1;-;-;-;-;2
"290195 Apuarema";1;-;1;-;1;3;-;1;2;1;-;-;10
"290205 Araças";1;-;-;-;1;-;-;-;-;-;-;-;2
"290225 Arataca";-;-;-;1;-;-;-;-;-;-;-;-;1
"290240 Aurelino Leal";-;1;1;1;-;-;-;-;-;-;-;-;3
"290265 Banzaê";1;-;-;-;-;-;-;-;-;-;-;-;1
"290280 Barra da Estiva";9;5;8;5;3;2;1;9;1;4;3;7;57
"290290 Barra do Choça";-;-;1;-;-;-;1;3;1;-;-;1;7
"290310 Barra do Rocha";1;-;-;-;-;-;-;-;-;1;1;-;3
"290320 Barreiras";-;-;1;-;-;-;-;-;-;-;-;-;1
"290330 Barro Preto";-;-;-;-;-;-;-;2;-;-;-;-;2
"290370 Boa Nova";1;-;1;1;1;-;2;2;-;1;-;-;9
"290390 Bom Jesus da Lapa";-;-;-;1;-;-;1;-;-;-;-;-;2
"290405 Bonito";-;-;-;1;-;-;1;-;-;1;3;1;7
"290430 Brejões";-;-;-;-;-;-;1;-;-;-;-;-;1
"290440 Brejolândia";-;-;-;-;-;-;-;-;-;2;-;-;2
"290460 Brumado";-;-;-;-;-;-;-;-;1;-;-;-;1
"290470 Buerarema";4;-;2;1;2;-;3;1;1;-;5;1;20
"290480 Caatiba";2;2;1;-;-;-;1;-;-;1;-;-;7
"290485 Cabaceiras do Paraguaçu";-;-;-;-;-;-;-;-;1;-;-;-;1
"290490 Cachoeira";2;1;-;1;-;2;-;-;-;-;-;1;7
"290510 Caém";3;-;-;-;-;-;-;-;-;-;-;-;3
"290530 Cafarnaum";-;-;-;-;-;-;1;-;-;-;-;-;1
"290560 Camacan";-;2;-;-;-;-;1;1;1;-;-;-;5
"290570 Camaçari";-;-;-;1;-;-;-;-;-;-;2;1;4
"290580 Camamu";6;3;5;7;6;6;9;4;8;4;6;2;66
"290600 Campo Formoso";-;-;1;1;1;-;-;5;1;-;-;-;9
"290610 Canápolis";-;-;-;-;-;-;-;-;-;-;-;1;1
"290630 Canavieiras";2;4;-;1;-;1;-;-;-;-;2;2;12
"290650 Candeias";-;-;-;-;-;-;-;-;-;1;-;-;1
"290687 Capim Grosso";-;-;-;-;-;1;-;-;-;-;-;-;1
"290690 Caravelas";-;-;-;-;-;1;-;-;-;-;-;-;1
"290700 Cardeal da Silva";-;-;-;-;1;-;-;-;-;-;-;-;1
"290710 Carinhanha";-;-;-;-;-;-;-;1;-;-;-;1;2
"290800 Coaraci";-;-;-;1;1;2;-;-;-;1;-;1;6
"290810 Cocos";1;-;-;-;-;-;-;-;1;-;-;1;3
"290830 Conceição do Almeida";-;-;-;1;-;-;-;-;-;-;-;-;1
"290840 Conceição do Coité";-;-;-;1;-;-;-;-;-;-;-;-;1
"290860 Conde";-;-;1;1;-;-;-;1;-;-;-;1;4
"290910 Coribe";-;-;1;-;1;2;-;-;1;1;-;-;6
"290930 Correntina";-;-;-;-;-;-;-;1;-;1;-;-;2
"290950 Cravolândia";-;-;-;1;-;-;-;1;-;-;-;-;2
"290990 Curaçá";-;-;-;-;-;-;1;-;-;-;-;-;1
"291000 Dário Meira";3;-;2;1;1;2;8;7;8;2;3;3;40
"291030 Elísio Medrado";-;-;-;-;-;-;-;-;-;-;-;1;1
"291040 Encruzilhada";-;-;-;-;-;1;-;-;-;-;-;-;1
"291072 Eunápolis";2;-;-;-;-;-;-;-;-;-;-;-;2
"291077 Feira da Mata";1;-;1;-;-;1;-;-;-;-;-;1;4
"291080 Feira de Santana";-;-;-;-;1;-;-;-;-;-;-;-;1
"291100 Floresta Azul";-;-;2;-;-;-;-;-;-;-;-;-;2
"291120 Gandu";5;8;6;8;4;2;14;3;5;2;-;4;61
"291165 Guajeru";-;-;-;-;-;-;-;-;1;-;-;-;1
"291180 Guaratinga";-;-;-;1;-;-;-;2;-;-;-;-;3
"291190 Iaçu";1;-;-;-;-;-;-;-;-;-;1;-;2
"291210 Ibicaraí";-;-;-;-;-;-;-;1;-;-;-;1;2
"291220 Ibicoara";2;2;3;2;2;4;7;4;1;5;1;1;34
"291230 Ibicuí";1;1;2;-;-;-;1;1;-;-;-;-;6
"291270 Ibirapitanga";-;-;4;2;1;3;3;4;1;6;2;-;26
"291290 Ibirataia";1;1;2;4;3;1;6;-;1;1;-;1;21
"291345 Igrapiúna";2;1;4;1;1;1;2;1;3;2;2;-;20
"291350 Iguaí";3;1;4;1;1;3;2;1;4;2;2;1;25
"291360 Ilhéus";3;4;5;1;5;1;7;2;3;2;2;-;35
"291380 Ipecaetá";-;-;-;2;-;-;-;-;-;-;-;-;2
"291390 Ipiaú";1;1;2;1;3;2;1;1;1;2;1;-;16
"291440 Iraquara";1;1;2;-;-;-;1;1;3;-;1;1;11
"291465 Itabela";1;-;-;-;-;-;1;-;-;1;-;-;3
"291480 Itabuna";-;-;1;-;-;-;-;1;2;-;1;-;5
"291490 Itacaré";1;-;-;-;-;-;2;-;-;-;-;-;3
"291510 Itagi";1;-;-;2;3;-;1;1;1;-;-;-;9
"291520 Itagibá";-;-;-;1;-;-;-;-;-;-;1;-;2
"291540 Itaju do Colônia";-;-;-;-;-;-;-;-;1;-;-;-;1
"291550 Itajuípe";-;-;-;-;-;1;-;2;-;1;-;-;4
"291560 Itamaraju";-;3;1;-;-;-;-;1;-;1;3;1;10
"291570 Itamari";3;-;-;1;1;-;2;-;1;1;-;-;9
"291580 Itambé";1;-;-;-;-;-;-;1;1;1;-;-;4
"291590 Itanagra";1;-;-;-;-;-;-;1;-;-;-;-;2
"291630 Itapebi";-;-;1;-;-;-;-;-;-;-;-;-;1
"291640 Itapetinga";-;-;-;-;-;-;-;-;-;-;1;-;1
"291660 Itapitanga";3;-;2;-;-;-;-;-;-;1;-;-;6
"291680 Itarantim";-;-;-;-;-;-;-;1;-;-;-;-;1
"291710 Itororó";2;-;-;-;-;-;-;-;2;1;-;-;5
"291720 Ituaçu";3;4;2;2;1;-;2;-;-;-;2;1;17
"291730 Ituberá";5;12;10;17;10;10;12;9;5;5;3;6;104
"291735 Jaborandi";-;-;1;-;-;-;-;-;-;-;-;1;2
"291750 Jacobina";1;-;2;-;1;-;1;3;-;1;2;1;12
"291760 Jaguaquara";3;3;3;1;4;7;1;1;1;2;4;2;32
"291770 Jaguarari";-;1;-;-;-;-;-;-;-;-;-;-;1
"291780 Jaguaripe";-;-;-;-;-;2;-;-;2;-;-;-;4
"291800 Jequié";4;4;3;4;10;5;12;3;3;6;4;1;59
"291820 Jiquiriçá";-;1;3;-;-;1;2;-;-;1;2;2;12
"291830 Jitaúna";7;1;3;2;4;1;-;-;3;3;1;1;26
"291880 Laje";1;1;1;3;2;2;4;2;1;-;-;-;17
"291930 Lençóis";-;-;-;1;-;-;1;-;1;1;-;-;4
"291955 Luís Eduardo Magalhães";-;-;-;-;-;1;-;-;-;1;-;-;2
"292010 Mairi";-;-;-;-;-;-;-;-;1;-;-;-;1
"292040 Manoel Vitorino";-;-;1;-;1;-;-;-;1;-;-;-;3
"292045 Mansidão";-;-;-;-;-;-;-;-;-;1;-;-;1
"292050 Maracás";-;-;-;-;-;1;-;-;-;-;-;-;1
"292060 Maragogipe";-;1;1;-;-;-;-;1;1;-;1;-;5
"292070 Maraú";1;-;5;3;2;-;4;3;3;1;1;-;23
"292120 Miguel Calmon";1;-;1;4;-;1;-;2;4;1;2;1;17
"292170 Morro do Chapéu";-;-;1;-;-;-;-;-;-;-;-;-;1
"292190 Mucugê";-;-;-;-;-;-;-;-;-;-;-;1;1
"292220 Muniz Ferreira";-;-;-;-;-;-;-;-;-;1;-;-;1
"292240 Mutuípe";-;-;11;3;8;11;9;4;9;-;5;3;63
"292250 Nazaré";-;1;-;-;-;-;-;-;-;-;-;-;1
"292260 Nilo Peçanha";13;8;12;13;12;9;20;10;3;4;7;4;115
"292270 Nova Canaã";-;1;1;1;-;-;-;-;-;-;-;-;3
"292275 Nova Ibiá";-;1;2;2;1;4;3;3;1;-;-;-;17
"292280 Nova Itarana";1;-;-;-;-;-;-;-;-;-;-;-;1
"292285 Nova Redenção";-;-;1;-;-;-;-;-;-;-;-;-;1
"292330 Ouriçangas";-;-;-;-;1;-;-;-;-;-;-;-;1
"292350 Palmeiras";1;-;2;-;-;-;1;-;1;-;-;-;5
"292370 Paratinga";-;-;-;-;-;-;-;1;-;-;-;-;1
"292410 Pedrão";-;-;-;1;-;-;-;-;-;-;-;-;1
"292460 Pindobaçu";1;5;5;2;2;2;-;3;1;-;1;-;22
"292467 Piraí do Norte";-;-;-;-;3;1;5;3;2;2;2;1;19
"292470 Piripá";1;-;-;-;-;-;-;-;-;1;-;-;2
"292500 Planalto";1;-;-;-;-;1;1;2;1;-;-;-;6
"292510 Poções";-;-;-;-;-;-;-;-;1;-;-;1;2
"292520 Pojuca";2;-;3;1;1;-;-;-;-;-;-;1;8
"292530 Porto Seguro";2;3;2;4;2;1;3;-;-;-;-;-;17
"292575 Presidente Tancredo Neves";7;3;9;4;9;4;15;6;4;2;4;2;69
"292600 Remanso";-;1;-;-;-;-;-;-;-;-;-;-;1
"292640 Riacho de Santana";-;-;-;1;1;-;-;-;-;-;-;-;2
"292665 Ribeirão do Largo";-;-;-;-;-;-;-;-;-;-;1;-;1
"292700 Rio Real";-;-;-;-;-;-;2;-;-;-;-;-;2
"292740 Salvador";-;-;-;-;-;-;-;1;-;-;-;1;2
"292770 Santa Cruz Cabrália";3;1;1;-;-;1;2;1;-;-;-;-;9
"292805 Santa Luzia";2;-;-;-;-;-;-;1;1;-;-;-;4
"292810 Santa Maria da Vitória";3;5;5;3;1;3;3;1;3;1;5;1;34
"292820 Santana";-;-;-;-;-;1;-;-;1;-;1;-;3
"292870 Santo Antônio de Jesus";3;2;-;2;1;-;-;1;1;1;1;-;12
"292890 São Desidério";-;-;-;-;-;-;-;-;-;-;1;-;1
"292910 São Felipe";2;4;-;-;-;-;-;-;-;-;-;1;7
"292905 São Félix do Coribe";-;2;1;-;-;-;-;-;3;2;3;2;13
"292935 São José da Vitória";1;-;-;1;-;-;2;-;1;-;-;-;5
"292940 São Miguel das Matas";2;-;-;1;-;-;2;2;-;-;1;-;8
"292980 Saúde";1;-;-;-;-;-;-;-;-;2;2;2;7
"292990 Seabra";-;1;-;-;-;-;-;-;-;-;-;-;1
"293010 Senhor do Bonfim";1;1;2;2;1;-;-;-;-;-;-;1;8
"293015 Serra do Ramalho";-;-;1;-;1;-;-;-;-;-;-;-;2
"293030 Serra Dourada";-;-;-;1;-;-;-;1;2;-;1;-;5
"293080 Souto Soares";-;-;-;-;1;-;-;-;-;-;-;-;1
"293100 Tanhaçu";-;-;-;-;-;-;1;-;-;1;-;1;3
"293110 Tanquinho";-;-;-;-;-;-;-;-;1;-;-;-;1
"293120 Taperoá";24;23;21;15;18;4;26;9;9;2;9;7;167
"293130 Tapiramutá";-;-;-;-;-;-;-;-;-;-;1;-;1
"293135 Teixeira de Freitas";-;1;-;-;-;-;-;-;-;-;-;-;1
"293160 Teolândia";9;8;7;9;5;8;12;3;2;-;1;4;68
"293170 Terra Nova";-;-;-;-;-;-;-;-;-;1;-;-;1
"293210 Ubaíra";5;8;9;3;12;8;17;7;3;3;3;1;79
"293220 Ubaitaba";-;-;-;-;-;-;1;-;-;1;-;-;2
"293230 Ubatã";-;-;-;-;-;-;2;-;-;-;-;-;2
"293250 Una";2;3;1;1;3;-;1;2;2;-;3;1;19
"293270 Uruçuca";-;-;-;-;1;1;2;3;1;-;1;1;10
"293280 Utinga";1;-;-;2;-;-;1;-;2;-;4;5;15
"293290 Valença";32;26;19;21;24;7;35;20;15;6;10;8;223
"293330 Vitória da Conquista";-;-;-;-;-;-;1;-;-;1;-;-;2
"293340 Wagner";-;2;1;-;-;1;1;1;1;1;1;1;10
"293350 Wenceslau Guimarães";22;12;16;18;19;23;25;23;6;2;5;6;177
"290000 Município ignorado - BA";-;-;-;-;-;-;-;-;-;-;-;1;1
"310010 Abadia dos Dourados";-;-;-;-;1;-;1;-;-;-;-;-;2
"310020 Abaeté";1;2;1;1;-;1;-;1;-;1;-;1;9
"310060 Água Boa";-;-;-;-;-;-;-;-;-;-;1;-;1
"310160 Alfenas";-;-;1;-;-;-;-;-;-;-;-;-;1
"310170 Almenara";2;1;3;1;1;2;2;1;4;2;2;1;22
"315350 Alto Jequitibá";3;-;2;1;-;-;2;1;-;1;1;-;11
"310230 Alvinópolis";-;-;-;-;-;-;-;-;-;1;-;-;1
"310340 Araçuaí";3;1;1;-;1;1;-;2;-;10;5;1;25
"310370 Araponga";1;-;-;-;-;-;-;-;-;-;-;-;1
"310400 Araxá";-;-;-;-;1;-;-;-;-;-;-;-;1
"310450 Arinos";-;-;-;-;-;-;-;-;1;-;1;-;2
"310480 Augusto de Lima";-;1;-;-;-;-;-;-;-;-;-;-;1
"310510 Bambuí";-;-;-;-;-;-;-;1;1;-;-;-;2
"310520 Bandeira";-;-;-;-;1;-;-;-;-;-;-;-;1
"310540 Barão de Cocais";1;-;-;-;-;-;-;-;-;-;-;-;1
"310620 Belo Horizonte";2;1;2;-;1;1;2;1;2;-;2;-;14
"310630 Belo Oriente";-;-;-;-;-;-;-;-;1;2;-;-;3
"310650 Berilo";-;-;-;-;1;-;-;-;-;-;2;-;3
"310665 Berizal";-;-;-;-;-;-;-;1;2;-;-;3;6
"310670 Betim";1;1;-;-;-;-;-;-;-;-;-;-;2
"310730 Bocaiúva";2;-;1;-;-;1;-;1;-;-;-;-;5
"310740 Bom Despacho";1;1;1;1;-;-;-;1;-;-;1;-;6
"310780 Bom Jesus do Galho";-;-;-;-;-;-;3;-;-;-;1;1;5
"310820 Bonfinópolis de Minas";-;-;-;-;-;-;-;-;-;-;1;1;2
"310855 Brasilândia de Minas";-;-;-;-;-;-;-;-;-;1;-;-;1
"310860 Brasília de Minas";1;2;1;2;1;2;-;-;-;2;-;3;14
"310930 Buritis";1;-;2;-;-;-;2;-;-;-;1;-;6
"310940 Buritizeiro";-;-;-;-;-;-;-;1;1;-;-;-;2
"310960 Cachoeira da Prata";-;-;-;1;-;-;-;-;-;-;-;-;1
"310270 Cachoeira de Pajeú";-;-;1;-;-;-;1;-;-;-;1;-;3
"311010 Caiana";-;-;-;-;-;1;-;-;-;-;-;-;1
"311110 Campina Verde";-;-;-;-;1;-;-;-;-;-;1;-;2
"311115 Campo Azul";-;-;-;1;-;-;-;-;-;-;-;-;1
"311270 Capitão Enéas";-;-;-;-;-;-;-;1;-;-;-;-;1
"311290 Caputira";-;-;-;-;-;-;-;-;1;1;-;-;2
"311340 Caratinga";3;3;4;4;-;1;2;6;2;-;2;4;31
"311350 Carbonita";-;-;-;-;-;-;2;-;-;-;-;-;2
"311360 Careaçu";-;-;-;-;1;1;-;2;-;-;-;-;4
"311390 Carmo da Cachoeira";-;-;-;-;-;-;-;-;-;-;-;1;1
"311430 Carmo do Paranaíba";-;-;-;-;-;-;1;1;-;-;-;-;2
"311470 Carvalhópolis";-;-;-;-;-;-;-;1;-;-;-;-;1
"311510 Cássia";-;-;-;-;-;1;-;-;1;-;-;-;2
"311560 Cedro do Abaeté";-;-;-;-;-;-;-;-;-;-;-;1;1
"311610 Chapada do Norte";-;-;-;-;-;-;-;-;1;-;-;-;1
"311615 Chapada Gaúcha";-;-;-;1;-;-;-;-;-;1;-;-;2
"311630 Cipotânea";-;-;-;1;-;-;1;-;-;-;-;-;2
"311650 Claro dos Poções";-;-;-;-;-;1;-;-;-;-;-;-;1
"311680 Coluna";-;-;1;-;-;-;-;1;-;-;-;-;2
"311700 Comercinho";1;-;-;-;-;-;-;-;-;-;-;-;1
"311750 Conceição do Mato Dentro";-;-;-;-;-;-;-;-;-;1;-;-;1
"311800 Congonhas";-;-;-;-;-;-;-;1;-;-;-;-;1
"311860 Contagem";-;1;-;-;1;-;-;-;-;1;-;-;3
"311880 Coração de Jesus";1;-;-;-;-;-;-;1;-;1;1;-;4
"311930 Coromandel";1;-;1;-;1;-;-;-;-;-;-;1;4
"311940 Coronel Fabriciano";1;1;-;2;2;-;-;-;-;-;-;2;8
"311950 Coronel Murta";-;-;1;-;-;-;-;-;-;-;-;-;1
"312000 Córrego Novo";-;-;-;1;-;-;-;-;-;-;-;2;3
"312030 Cristália";-;-;-;-;-;-;-;-;-;-;1;-;1
"312090 Curvelo";-;-;-;-;-;-;-;1;-;-;-;-;1
"312120 Delfinópolis";-;-;-;-;-;-;-;1;-;-;-;-;1
"312160 Diamantina";-;-;-;-;-;-;2;-;-;-;2;-;4
"312230 Divinópolis";3;-;-;1;2;-;1;-;-;1;-;-;8
"312235 Divisa Alegre";-;-;-;-;-;-;-;-;1;-;-;-;1
"312245 Divisópolis";-;2;1;-;-;-;-;-;-;-;-;-;3
"312260 Dom Joaquim";1;-;-;-;-;-;-;-;-;-;-;-;1
"312320 Dores do Indaiá";3;2;3;1;-;1;1;-;3;-;1;-;15
"312370 Engenheiro Caldas";-;-;-;-;-;-;-;1;-;-;-;-;1
"312380 Engenheiro Navarro";-;-;-;-;-;-;-;1;-;-;-;-;1
"312385 Entre Folhas";3;-;-;-;-;-;-;-;-;-;1;-;4
"312400 Ervália";1;-;-;-;-;-;-;-;-;-;-;-;1
"312410 Esmeraldas";-;-;-;-;2;1;1;-;-;-;-;-;4
"312420 Espera Feliz";-;-;-;-;-;-;-;2;-;-;1;-;3
"312450 Estiva";-;-;-;-;-;-;-;2;-;-;-;-;2
"312560 Felisburgo";-;-;-;-;-;-;-;-;1;1;-;-;2
"312590 Ferros";1;1;-;-;1;1;-;-;-;-;-;-;4
"312620 Formoso";-;-;-;-;-;-;-;1;-;-;-;-;1
"312640 Fortuna de Minas";-;-;-;-;-;1;-;-;-;-;-;-;1
"312650 Francisco Badaró";-;-;-;-;-;-;-;-;-;1;-;-;1
"312670 Francisco Sá";1;-;-;1;-;-;-;1;-;1;-;-;4
"312675 Franciscópolis";-;-;-;-;-;-;-;-;1;-;-;-;1
"312690 Frei Inocêncio";-;-;2;-;1;-;1;-;-;1;-;-;5
"312705 Fronteira dos Vales";-;-;-;-;-;-;-;1;-;-;-;-;1
"312707 Fruta de Leite";1;-;-;-;1;-;-;-;-;-;1;-;3
"312760 Gouveia";-;-;-;-;-;-;1;2;1;-;-;-;4
"312770 Governador Valadares";-;-;1;-;1;-;1;-;1;1;-;-;5
"312780 Grão Mogol";3;1;1;-;-;-;-;1;-;-;-;1;7
"312800 Guanhães";-;1;-;-;-;-;-;-;-;-;-;-;1
"312890 Guimarânia";-;-;-;1;-;-;-;-;1;-;-;-;2
"312930 Iapu";1;-;-;-;-;-;1;-;-;-;-;-;2
"312960 Ibiaí";1;-;-;-;-;-;-;-;-;-;-;-;1
"312980 Ibirité";-;-;-;1;-;-;-;-;-;-;-;-;1
"313005 Icaraí de Minas";1;-;1;-;1;-;-;-;-;-;-;-;3
"313030 Iguatama";-;-;-;-;-;-;-;-;-;-;-;1;1
"313055 Imbé de Minas";1;-;2;-;-;-;-;-;-;1;-;-;4
"313065 Indaiabira";1;-;1;-;-;1;-;-;1;2;1;2;9
"313090 Inhapim";-;-;2;1;1;2;-;-;2;-;2;-;10
"313115 Ipaba";-;-;1;-;1;-;-;-;-;-;-;-;2
"313120 Ipanema";-;-;-;-;-;-;-;-;-;-;1;-;1
"313130 Ipatinga";1;1;4;6;7;2;2;-;-;5;2;2;32
"313170 Itabira";1;-;-;-;-;-;-;1;-;-;-;-;2
"313190 Itabirito";2;-;-;-;-;1;-;-;-;-;1;1;5
"313200 Itacambira";-;-;-;-;-;-;-;-;-;1;-;-;1
"313210 Itacarambi";1;-;2;-;-;1;2;1;-;-;2;2;11
"313220 Itaguara";-;-;-;-;2;-;1;1;-;-;-;1;5
"313230 Itaipé";1;-;-;-;-;-;-;-;-;-;-;-;1
"313250 Itamarandiba";1;4;-;-;-;-;2;-;1;-;-;-;8
"313270 Itambacuri";-;-;2;-;-;-;-;-;-;-;1;-;3
"313330 Itaobim";-;-;-;-;-;-;-;-;-;-;-;1;1
"313350 Itapecerica";-;1;-;-;-;-;-;-;-;-;-;-;1
"313380 Itaúna";-;-;-;-;-;-;-;2;-;-;-;-;2
"313400 Itinga";-;-;-;-;-;-;-;-;-;-;2;-;2
"313440 Iturama";-;-;-;-;1;-;-;-;-;-;-;-;1
"313460 Jaboticatubas";-;-;1;-;-;-;-;-;-;-;-;-;1
"313470 Jacinto";1;-;-;-;-;-;-;-;-;-;-;-;1
"313505 Jaíba";-;-;1;-;-;-;-;-;-;-;-;-;1
"313510 Janaúba";-;-;-;1;1;-;-;-;1;-;-;1;4
"313520 Januária";1;5;5;7;5;6;1;6;8;5;3;6;58
"313570 Jequitibá";-;-;1;-;-;-;-;-;-;-;-;-;1
"313580 Jequitinhonha";-;2;1;-;-;2;-;-;-;-;2;-;7
"313600 Joaíma";-;-;-;-;-;-;1;-;-;1;-;1;3
"313630 João Pinheiro";1;2;2;2;1;2;3;2;2;1;2;-;20
"313650 Jordânia";2;-;-;-;-;-;-;-;-;-;-;-;2
"313652 José Gonçalves de Minas";-;1;-;-;-;-;-;1;-;-;-;-;2
"313665 Juatuba";1;-;1;-;1;-;-;-;-;-;1;-;4
"313680 Juramento";-;-;-;-;-;-;-;-;-;1;-;-;1
"313700 Ladainha";1;-;2;-;-;-;1;-;-;-;1;-;5
"313710 Lagamar";-;2;1;1;1;-;1;-;-;-;-;-;6
"313720 Lagoa da Prata";1;-;-;-;-;-;1;-;-;-;-;1;3
"313730 Lagoa dos Patos";-;-;2;-;-;-;-;-;-;-;-;-;2
"313753 Lagoa Grande";-;-;2;-;-;-;-;-;-;-;-;-;2
"313760 Lagoa Santa";1;-;-;-;-;-;-;-;-;-;1;-;2
"313810 Lassance";-;-;-;-;1;-;-;-;-;-;-;-;1
"313830 Leandro Ferreira";-;-;1;-;-;-;-;-;-;-;-;-;1
"313835 Leme do Prado";-;-;-;-;-;-;-;-;2;-;1;1;4
"313867 Luisburgo";-;1;-;-;-;-;-;1;-;1;-;-;3
"313868 Luislândia";-;1;-;-;-;-;1;-;1;1;-;-;4
"313920 Malacacheta";-;-;-;-;-;1;-;-;1;-;-;-;2
"313930 Manga";1;-;-;-;-;-;-;3;2;2;-;-;8
"313940 Manhuaçu";1;-;2;-;-;2;1;2;1;1;1;-;11
"313950 Manhumirim";5;4;4;-;2;1;4;2;2;1;-;2;27
"313960 Mantena";1;-;-;-;-;-;-;1;-;-;-;-;2
"314000 Mariana";-;-;-;-;1;-;-;1;-;-;-;-;2
"314010 Marilac";-;-;-;-;-;-;-;-;1;-;-;-;1
"314030 Marliéria";-;-;-;-;-;-;-;-;-;1;1;-;2
"314050 Martinho Campos";-;-;-;1;-;-;-;-;-;2;1;-;4
"314055 Mata Verde";1;-;1;-;-;-;-;1;-;-;-;-;3
"314070 Mateus Leme";-;-;-;-;-;-;-;-;-;-;-;1;1
"314140 Medina";-;-;1;1;1;-;1;-;-;-;1;-;5
"314170 Mesquita";-;-;-;1;-;-;-;-;-;-;-;-;1
"314180 Minas Novas";-;-;-;-;-;-;1;-;-;1;-;-;2
"314200 Mirabela";-;-;-;-;-;-;-;-;-;1;-;-;1
"314225 Miravânia";-;-;-;-;1;-;-;-;-;-;-;-;1
"314270 Montalvânia";-;-;-;-;-;-;-;-;-;-;-;1;1
"314330 Montes Claros";8;4;3;4;6;5;2;5;5;-;5;5;52
"314345 Montezuma";-;-;-;-;-;-;1;-;-;-;-;-;1
"314350 Morada Nova de Minas";1;-;-;1;-;1;2;1;1;2;1;-;10
"314400 Mutum";-;-;-;1;1;-;2;-;-;-;-;-;4
"314430 Nanuque";-;-;-;-;-;-;-;-;-;-;1;-;1
"314480 Nova Lima";1;-;1;-;-;1;1;-;-;-;-;-;4
"314500 Nova Ponte";-;-;-;1;-;-;-;-;-;-;-;-;1
"314505 Nova Porteirinha";-;-;1;-;-;-;-;-;-;-;-;-;1
"314520 Nova Serrana";-;-;-;-;-;1;-;-;-;-;-;-;1
"313660 Nova União";-;-;-;1;-;-;-;-;-;-;-;-;1
"314530 Novo Cruzeiro";1;-;-;-;-;-;-;-;-;-;-;1;2
"314537 Novorizonte";-;-;-;-;-;-;-;-;-;1;-;1;2
"314580 Onça de Pitangui";-;-;-;-;1;-;-;-;-;-;-;-;1
"314585 Oratórios";-;-;-;-;-;-;1;-;-;-;-;-;1
"314640 Paineiras";-;-;-;-;-;-;1;-;-;-;-;-;1
"314690 Papagaios";-;-;1;1;2;-;1;-;-;-;-;-;5
"314710 Pará de Minas";-;-;1;-;1;1;-;-;-;-;-;1;4
"314700 Paracatu";-;3;5;-;2;-;1;1;-;2;2;-;16
